"Min,Max,Modal Price from Karnataka[Groundnut] from 01-Jan-2014To31-Dec-2014 (Total-4845) (Total-4845)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1800,Bellary,H.B. Halli,Groundnut,Big (With Shell),Medium,3900,3900,3900,1-Jan-14
241,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,3172,3372,3297,2-Jan-14
1055,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2809,4842,4039,2-Jan-14
4058,Haveri,Ranebennur,Groundnut,Gejje,Medium,2509,3309,3050,2-Jan-14
240,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,2551,3351,2937,3-Jan-14
504,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,3000,4500,3500,3-Jan-14
643,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,1469,3829,2950,3-Jan-14
818,Bijapur,Bijapur,Groundnut,Gejje,Medium,3000,3300,3200,3-Jan-14
819,Bijapur,Bijapur,Groundnut,Gejje,FAQ,3000,3300,3200,3-Jan-14
1053,Chitradurga,Chitradurga,Groundnut,Natte,Medium,2189,3968,3300,3-Jan-14
1054,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2189,3968,3300,3-Jan-14
1219,Davangere,Davangere,Groundnut,Gejje,Medium,2673,3030,2690,3-Jan-14
1220,Davangere,Davangere,Groundnut,Gejje,FAQ,2673,3030,2690,3-Jan-14
1678,Gadag,Gadag,Groundnut,Balli/Habbu,Medium,2301,3333,2900,3-Jan-14
1679,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2301,3333,2900,3-Jan-14
1680,Gadag,Gadag,Groundnut,Gejje,Medium,2160,3516,3100,3-Jan-14
1681,Gadag,Gadag,Groundnut,Gejje,FAQ,2160,3516,3100,3-Jan-14
2234,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,Medium,3259,3259,3259,3-Jan-14
2235,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,3259,3259,3259,3-Jan-14
2236,Dharwad,Hubli (Amaragol),Groundnut,Gejje,Medium,3069,3069,3069,3-Jan-14
2237,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,3069,3069,3069,3-Jan-14
2238,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,2525,3229,3063,3-Jan-14
2319,Kolar,Kolar,Groundnut,Other,FAQ,3000,4000,3762,3-Jan-14
2482,Koppal,Koppal,Groundnut,Gejje,Medium,1969,3409,2689,3-Jan-14
2483,Koppal,Koppal,Groundnut,Gejje,FAQ,1969,3409,2689,3-Jan-14
2556,Bellary,Kottur,Groundnut,Natte,Medium,2000,3869,3150,3-Jan-14
3093,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,1411,3439,2939,3-Jan-14
3094,Gadag,Laxmeshwar,Groundnut,Gejje,FAQ,1709,3649,2869,3-Jan-14
3245,Tumkur,Madhugiri,Groundnut,Big (With Shell),FAQ,2800,3700,3200,3-Jan-14
3523,Gadag,Mundaragi,Groundnut,Gejje,Medium,2079,3609,2844,3-Jan-14
3524,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2079,3609,2844,3-Jan-14
3871,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2181,3200,2920,3-Jan-14
4259,Gadag,Rona,Groundnut,Gejje,Medium,2060,3046,2680,3-Jan-14
4260,Gadag,Rona,Groundnut,Gejje,FAQ,2060,3046,2680,3-Jan-14
239,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,2414,3205,2734,4-Jan-14
502,Bangalore,Bangalore,Groundnut,Big (With Shell),Medium,3000,4500,3500,4-Jan-14
503,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,3000,4500,3500,4-Jan-14
1217,Davangere,Davangere,Groundnut,Gejje,Medium,3139,3139,3139,4-Jan-14
1218,Davangere,Davangere,Groundnut,Gejje,FAQ,3139,3139,3139,4-Jan-14
1674,Gadag,Gadag,Groundnut,Balli/Habbu,Medium,2269,3389,2900,4-Jan-14
1675,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2269,3389,2900,4-Jan-14
1676,Gadag,Gadag,Groundnut,Gejje,Medium,2101,3611,3200,4-Jan-14
1677,Gadag,Gadag,Groundnut,Gejje,FAQ,2101,3611,3200,4-Jan-14
1820,Chitradurga,Hiriyur,Groundnut,Big (With Shell),FAQ,3321,3747,3426,4-Jan-14
2230,Dharwad,Hubli (Amaragol),Groundnut,Gejje,Medium,1909,3372,2639,4-Jan-14
2231,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,1909,3372,2639,4-Jan-14
2232,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,Medium,1949,3409,2700,4-Jan-14
2233,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,1949,3409,2700,4-Jan-14
2480,Koppal,Koppal,Groundnut,Gejje,Medium,1969,3409,2689,4-Jan-14
2481,Koppal,Koppal,Groundnut,Gejje,FAQ,1969,3409,2689,4-Jan-14
2666,Udupi,Kundapura,Groundnut,Gejje,Medium,2900,3000,2950,4-Jan-14
2667,Udupi,Kundapura,Groundnut,Gejje,FAQ,2900,3000,2950,4-Jan-14
3091,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,Medium,1569,3429,2845,4-Jan-14
3092,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,1569,3429,2845,4-Jan-14
3243,Tumkur,Madhugiri,Groundnut,Big (With Shell),Medium,3500,4000,3800,4-Jan-14
3244,Tumkur,Madhugiri,Groundnut,Big (With Shell),FAQ,3500,4000,3800,4-Jan-14
3521,Gadag,Mundaragi,Groundnut,Gejje,Medium,2269,3594,2931,4-Jan-14
3522,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2269,3594,2931,4-Jan-14
3869,Raichur,Raichur,Groundnut,Gungri (With Shell),Medium,2069,3529,2749,4-Jan-14
3870,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2069,3529,2749,4-Jan-14
4257,Gadag,Rona,Groundnut,Gejje,Medium,2550,3120,2890,4-Jan-14
4258,Gadag,Rona,Groundnut,Gejje,FAQ,2550,3120,2890,4-Jan-14
4376,Haveri,Savanur,Groundnut,Balli/Habbu,Medium,4876,5124,5000,4-Jan-14
4377,Haveri,Savanur,Groundnut,Balli/Habbu,FAQ,4876,5124,5000,4-Jan-14
4489,Gulbarga,Shorapur,Groundnut,Big (With Shell),Medium,2210,3670,2390,4-Jan-14
4490,Gulbarga,Shorapur,Groundnut,Big (With Shell),FAQ,2210,3670,2390,4-Jan-14
4844,Gulbarga,Yadgir,Groundnut,Big (With Shell),Medium,2900,2900,2900,4-Jan-14
4845,Gulbarga,Yadgir,Groundnut,Big (With Shell),FAQ,2900,2900,2900,4-Jan-14
3952,Belgaum,Ramdurga,Groundnut,Gejje,Medium,1900,3615,2750,5-Jan-14
3953,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,1900,3615,2750,5-Jan-14
238,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,2582,2934,2800,6-Jan-14
500,Bangalore,Bangalore,Groundnut,Big (With Shell),Medium,3050,4550,3600,6-Jan-14
501,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,3050,4550,3600,6-Jan-14
642,Bellary,Bellary,Groundnut,Big (With Shell),Medium,1692,3592,2836,6-Jan-14
816,Bijapur,Bijapur,Groundnut,Gejje,Medium,3200,3400,3300,6-Jan-14
817,Bijapur,Bijapur,Groundnut,Gejje,FAQ,3200,3400,3300,6-Jan-14
1051,Chitradurga,Chitradurga,Groundnut,Natte,Medium,2889,3832,3300,6-Jan-14
1052,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2889,3832,3300,6-Jan-14
1670,Gadag,Gadag,Groundnut,Balli/Habbu,Medium,2301,3340,2900,6-Jan-14
1671,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2301,3340,2900,6-Jan-14
1672,Gadag,Gadag,Groundnut,Gejje,Medium,2101,3439,3100,6-Jan-14
1673,Gadag,Gadag,Groundnut,Gejje,FAQ,2101,3439,3100,6-Jan-14
2225,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,Medium,2532,3109,2832,6-Jan-14
2226,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,2532,3109,2832,6-Jan-14
2227,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,1719,3379,2762,6-Jan-14
2228,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,Medium,1619,3229,2662,6-Jan-14
2229,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,1619,3229,2662,6-Jan-14
3087,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,Medium,1896,3459,3089,6-Jan-14
3088,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,1896,3459,3089,6-Jan-14
3089,Gadag,Laxmeshwar,Groundnut,Gejje,Medium,1819,3569,3009,6-Jan-14
3090,Gadag,Laxmeshwar,Groundnut,Gejje,FAQ,1819,3569,3009,6-Jan-14
3241,Tumkur,Madhugiri,Groundnut,Big (With Shell),Medium,3000,4000,3500,6-Jan-14
3242,Tumkur,Madhugiri,Groundnut,Big (With Shell),FAQ,3000,4000,3500,6-Jan-14
3519,Gadag,Mundaragi,Groundnut,Gejje,Medium,2369,3549,3332,6-Jan-14
3520,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2369,3549,3332,6-Jan-14
3664,Mysore,Mysore (Bandipalya),Groundnut,Other,Medium,3221,3737,3500,6-Jan-14
3867,Raichur,Raichur,Groundnut,Gungri (With Shell),Medium,2059,3171,2719,6-Jan-14
3868,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2059,3171,2719,6-Jan-14
4057,Haveri,Ranebennur,Groundnut,Gejje,Medium,2100,2210,2150,6-Jan-14
4255,Gadag,Rona,Groundnut,Balli/Habbu,Medium,2025,3680,2850,6-Jan-14
4256,Gadag,Rona,Groundnut,Gejje,Medium,2660,3045,2850,6-Jan-14
4372,Haveri,Savanur,Groundnut,Balli/Habbu,Medium,2989,3329,3159,6-Jan-14
4373,Haveri,Savanur,Groundnut,Balli/Habbu,FAQ,2989,3329,3159,6-Jan-14
4374,Haveri,Savanur,Groundnut,Gejje,Medium,3430,3660,3545,6-Jan-14
4375,Haveri,Savanur,Groundnut,Gejje,FAQ,3430,3660,3545,6-Jan-14
4487,Gulbarga,Shorapur,Groundnut,Big (With Shell),Medium,2870,3318,3080,6-Jan-14
4488,Gulbarga,Shorapur,Groundnut,Big (With Shell),FAQ,2870,3318,3080,6-Jan-14
237,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,2626,3055,2874,7-Jan-14
498,Bangalore,Bangalore,Groundnut,Big (With Shell),Medium,3050,4550,3600,7-Jan-14
499,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,3050,4550,3600,7-Jan-14
1668,Gadag,Gadag,Groundnut,Balli/Habbu,Medium,2309,3340,2900,7-Jan-14
1669,Gadag,Gadag,Groundnut,Gejje,Medium,2101,3639,3200,7-Jan-14
2222,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,Medium,2472,3173,2672,7-Jan-14
2223,Dharwad,Hubli (Amaragol),Groundnut,Gejje,Medium,3293,3293,3293,7-Jan-14
2224,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,Medium,1609,3289,3063,7-Jan-14
2479,Koppal,Koppal,Groundnut,Gejje,Medium,1769,3771,2770,7-Jan-14
2555,Bellary,Kottur,Groundnut,Natte,Medium,2039,3859,3479,7-Jan-14
