"Min,Max,Modal Price from Karnataka[Groundnut] from 01-Jan-2010To31-Dec-2010 (Total-4866) (Total-4866)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
228,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,1892,2440,2370,1-Jan-10
514,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,2100,2800,2450,1-Jan-10
645,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,1995,2882,2600,1-Jan-10
757,Bijapur,Bijapur,Groundnut,Gejje,Small,2200,2450,2300,1-Jan-10
824,Chitradurga,Challakere,Groundnut,Gejje,Medium,1490,2970,2512,1-Jan-10
1008,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2329,3233,2639,1-Jan-10
1145,Davangere,Davangere,Groundnut,Gejje,Medium,1516,1516,1516,1-Jan-10
1146,Davangere,Davangere,Groundnut,Gejje,FAQ,1516,1516,1516,1-Jan-10
1562,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,1725,2701,2610,1-Jan-10
1563,Gadag,Gadag,Groundnut,Gejje,FAQ,1801,3002,2910,1-Jan-10
1586,Chamrajnagar,Gundlupet,Groundnut,Other,FAQ,1250,1250,1250,1-Jan-10
2204,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,2119,2519,2339,1-Jan-10
2205,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,2139,2539,2239,1-Jan-10
2256,Davangere,Jagalur,Groundnut,Big (With Shell),FAQ,2200,2809,2686,1-Jan-10
2472,Koppal,Koppal,Groundnut,Gejje,FAQ,1739,2729,2465,1-Jan-10
2592,Bellary,Kottur,Groundnut,Big (With Shell),FAQ,1769,3109,2665,1-Jan-10
3018,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,1304,2729,2290,1-Jan-10
3173,Tumkur,Madhugiri,Groundnut,Big (With Shell),FAQ,2000,2500,2300,1-Jan-10
3418,Gadag,Mundaragi,Groundnut,Gejje,FAQ,1919,2369,2269,1-Jan-10
3787,Raichur,Raichur,Groundnut,Gungri (With Shell),Small,1650,2479,2180,1-Jan-10
3788,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,1650,2479,2180,1-Jan-10
3940,Haveri,Ranebennur,Groundnut,Gejje,Medium,2309,2309,2309,1-Jan-10
4126,Gadag,Rona,Groundnut,Gejje,FAQ,1869,2370,2170,1-Jan-10
4293,Gulbarga,Shahapur,Groundnut,Big (With Shell),FAQ,2160,2669,2329,1-Jan-10
4778,Gulbarga,Yadgir,Groundnut,Big (With Shell),FAQ,2025,2289,2126,1-Jan-10
