"Min,Max,Modal Price from Karnataka[Groundnut] from 01-Jan-2018To31-Dec-2018 (Total-4952) (Total-4952)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
243,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,1565,3389,2381,1-Jan-18
329,Chikmagalur,Bagepalli,Groundnut,Other,FAQ,4200,4500,4250,1-Jan-18
854,Chitradurga,Challakere,Groundnut,Gejje,FAQ,2519,4364,3725,1-Jan-18
1015,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,1450,4365,3628,1-Jan-18
1195,Davangere,Davangere,Groundnut,Gejje,FAQ,3417,3750,3655,1-Jan-18
1702,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2019,3339,3019,1-Jan-18
1703,Gadag,Gadag,Groundnut,Gejje,FAQ,2009,3770,3249,1-Jan-18
2215,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,2869,3069,2869,1-Jan-18
2216,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,1969,4010,3069,1-Jan-18
2217,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,3523,3643,3523,1-Jan-18
2974,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,1808,3625,3148,1-Jan-18
2975,Gadag,Laxmeshwar,Groundnut,Gejje,FAQ,2089,4157,3373,1-Jan-18
3525,Gadag,Mundaragi,Groundnut,Gejje,FAQ,1600,3760,3133,1-Jan-18
3726,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,3189,3909,3621,1-Jan-18
3994,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2425,4135,3718,1-Jan-18
4161,Haveri,Ranebennur,Groundnut,Gejje,Medium,3059,3909,3319,1-Jan-18
4364,Gadag,Rona,Groundnut,Gejje,FAQ,2043,3619,2633,1-Jan-18
4547,Gulbarga,Shahapur,Groundnut,Big (With Shell),FAQ,3229,3909,3623,1-Jan-18
4602,Shimoga,Shimoga,Groundnut,Natte,FAQ,7500,8000,7750,1-Jan-18
4683,Gulbarga,Shorapur,Groundnut,Gejje,FAQ,3270,4072,3770,1-Jan-18
242,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,3345,3345,3345,2-Jan-18
328,Chikmagalur,Bagepalli,Groundnut,Other,FAQ,4200,4500,4250,2-Jan-18
584,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4200,4100,2-Jan-18
882,Kolar,Chintamani,Groundnut,Big (With Shell),FAQ,3500,4500,4000,2-Jan-18
1194,Davangere,Davangere,Groundnut,Gejje,FAQ,3269,3327,3279,2-Jan-18
1700,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2516,3351,3002,2-Jan-18
1701,Gadag,Gadag,Groundnut,Gejje,FAQ,2869,3770,3256,2-Jan-18
2212,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,2929,2929,2929,2-Jan-18
2213,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,1869,3299,2639,2-Jan-18
2214,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,2469,3750,3309,2-Jan-18
2413,Koppal,Koppal,Groundnut,Gejje,FAQ,3729,3729,3729,2-Jan-18
2501,Bellary,Kottur,Groundnut,Natte,FAQ,3139,4119,3633,2-Jan-18
2609,Koppal,Kustagi,Groundnut,Gejje,FAQ,2421,3879,3500,2-Jan-18
2973,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,2198,3678,3280,2-Jan-18
3118,Tumkur,Madhugiri,Groundnut,Natte,FAQ,3000,4000,3500,2-Jan-18
3524,Gadag,Mundaragi,Groundnut,Balli/Habbu,FAQ,1800,3540,3045,2-Jan-18
3725,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,4334,4334,4334,2-Jan-18
3993,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2404,3969,3738,2-Jan-18
4363,Gadag,Rona,Groundnut,Gejje,FAQ,1719,3771,2710,2-Jan-18
4546,Gulbarga,Shahapur,Groundnut,Big (With Shell),FAQ,3069,3889,3416,2-Jan-18
4601,Shimoga,Shimoga,Groundnut,Natte,FAQ,7000,8000,7500,2-Jan-18
4682,Gulbarga,Shorapur,Groundnut,Gejje,FAQ,2909,4061,3889,2-Jan-18
241,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,1759,2279,2010,3-Jan-18
719,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,1419,4340,3645,3-Jan-18
1014,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2139,4623,3716,3-Jan-18
1698,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2030,3230,3059,3-Jan-18
1699,Gadag,Gadag,Groundnut,Gejje,FAQ,1800,3440,2884,3-Jan-18
2210,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,2569,3889,3609,3-Jan-18
2211,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,2669,3509,3089,3-Jan-18
2971,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,2099,3648,3476,3-Jan-18
2972,Gadag,Laxmeshwar,Groundnut,Gejje,FAQ,2039,4069,3429,3-Jan-18
3266,Kolar,Mulabagilu,Groundnut,Other,FAQ,3400,3890,3645,3-Jan-18
3523,Gadag,Mundaragi,Groundnut,Balli/Habbu,FAQ,1239,3289,2774,3-Jan-18
3724,Mysore,Mysore (Bandipalya),Groundnut,Other,FAQ,4809,4809,4809,3-Jan-18
3992,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2419,4176,3744,3-Jan-18
4362,Gadag,Rona,Groundnut,Gejje,FAQ,1669,3689,2421,3-Jan-18
4545,Gulbarga,Shahapur,Groundnut,Big (With Shell),FAQ,2659,3909,3351,3-Jan-18
4681,Gulbarga,Shorapur,Groundnut,Gejje,FAQ,3209,3409,3300,3-Jan-18
4764,Tumkur,Sira,Groundnut,Other,FAQ,2809,3500,3456,3-Jan-18
240,Bagalkot,Bagalakot,Groundnut,Gejje,Medium,1615,2979,2253,4-Jan-18
327,Chikmagalur,Bagepalli,Groundnut,Other,FAQ,4200,4500,4325,4-Jan-18
583,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4000,4200,4100,4-Jan-18
881,Kolar,Chintamani,Groundnut,Big (With Shell),FAQ,4200,4500,4300,4-Jan-18
1193,Davangere,Davangere,Groundnut,Gejje,FAQ,2670,3870,2905,4-Jan-18
1696,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2089,3383,3128,4-Jan-18
1697,Gadag,Gadag,Groundnut,Gejje,FAQ,2506,3869,3097,4-Jan-18
2207,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,3063,3310,3170,4-Jan-18
2208,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,2179,4039,3269,4-Jan-18
2209,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,1629,3911,2509,4-Jan-18
2970,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,2369,3625,3417,4-Jan-18
3117,Tumkur,Madhugiri,Groundnut,Natte,FAQ,2680,3860,3450,4-Jan-18
3265,Kolar,Mulabagilu,Groundnut,Other,FAQ,3100,3820,3460,4-Jan-18
3522,Gadag,Mundaragi,Groundnut,Balli/Habbu,FAQ,2089,3509,3027,4-Jan-18
3527,Karwar(Uttar Kannad),Mundgod,Groundnut,Other,FAQ,4800,4800,4800,4-Jan-18
3991,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2345,4189,3766,4-Jan-18
4056,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,1755,2815,2632,4-Jan-18
4361,Gadag,Rona,Groundnut,Gejje,FAQ,1072,3789,2256,4-Jan-18
4495,Haveri,Savanur,Groundnut,Gejje,FAQ,2419,4066,3340,4-Jan-18
4544,Gulbarga,Shahapur,Groundnut,Big (With Shell),FAQ,3119,3609,3441,4-Jan-18
4680,Gulbarga,Shorapur,Groundnut,Gejje,FAQ,3010,3830,3550,4-Jan-18
582,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,4500,4800,4650,5-Jan-18
718,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,1100,4414,3613,5-Jan-18
