"Min,Max,Modal Price from Karnataka[Ragi (Finger Millet)] from 01-Jan-2009To31-Dec-2009 (Total-2180) (Total-2180)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1548,Chamrajnagar,Kollegal,Ragi (Finger Millet),Local,Medium,840,1050,930,5-Jan-09
1465,Mandya,K.R. Pet,Ragi (Finger Millet),Local,Medium,920,1000,960,6-Jan-09
248,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,750,800,760,7-Jan-09
859,Hassan,Channarayapatna,Ragi (Finger Millet),Local,FAQ,650,800,700,7-Jan-09
1031,Bangalore,Doddaballa Pur,Ragi (Finger Millet),Other,FAQ,850,950,900,7-Jan-09
2050,Tumkur,Sira,Ragi (Finger Millet),Local,FAQ,850,900,886,7-Jan-09
247,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,750,800,780,8-Jan-09
2173,Tumkur,Tumkur,Ragi (Finger Millet),Fine,FAQ,800,950,850,8-Jan-09
246,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,750,800,780,9-Jan-09
721,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,9-Jan-09
722,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,9-Jan-09
1102,Chamrajnagar,Gundlupet,Ragi (Finger Millet),Local,Medium,944,944,944,9-Jan-09
1838,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,684,836,796,9-Jan-09
1973,Haveri,Ranebennur,Ragi (Finger Millet),Local,Medium,800,991,990,9-Jan-09
1996,Shimoga,Shimoga,Ragi (Finger Millet),Red,FAQ,850,950,900,9-Jan-09
1137,Davangere,Harappana Halli,Ragi (Finger Millet),Local,FAQ,750,800,775,10-Jan-09
1290,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,600,700,650,10-Jan-09
1920,Mandya,Nagamangala,Ragi (Finger Millet),Fine,FAQ,850,980,900,10-Jan-09
2110,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,FAQ,650,800,750,10-Jan-09
858,Hassan,Channarayapatna,Ragi (Finger Millet),Local,FAQ,700,800,750,11-Jan-09
245,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,730,780,750,12-Jan-09
719,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,12-Jan-09
720,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,12-Jan-09
857,Hassan,Channarayapatna,Ragi (Finger Millet),Local,FAQ,670,800,700,12-Jan-09
1094,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,920,950,930,12-Jan-09
1544,Chikmagalur,Kadur,Ragi (Finger Millet),Local,FAQ,580,700,625,12-Jan-09
1837,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,640,860,800,12-Jan-09
1955,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,FAQ,808,808,808,12-Jan-09
2172,Tumkur,Tumkur,Ragi (Finger Millet),Fine,FAQ,850,950,900,12-Jan-09
244,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,750,830,800,13-Jan-09
717,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,13-Jan-09
718,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,13-Jan-09
1617,Tumkur,Madhugiri,Ragi (Finger Millet),Local,FAQ,700,900,800,13-Jan-09
1836,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,525,862,700,13-Jan-09
2049,Tumkur,Sira,Ragi (Finger Millet),Local,FAQ,850,870,854,13-Jan-09
1197,Hassan,Hassan,Ragi (Finger Millet),Medium,FAQ,780,840,810,14-Jan-09
1289,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,650,700,675,14-Jan-09
2109,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,FAQ,600,700,650,14-Jan-09
243,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,700,850,750,15-Jan-09
715,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,15-Jan-09
716,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,15-Jan-09
908,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,FAQ,614,764,714,15-Jan-09
1835,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,691,836,800,15-Jan-09
2171,Tumkur,Tumkur,Ragi (Finger Millet),Fine,FAQ,800,1000,900,15-Jan-09
242,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,780,820,800,16-Jan-09
713,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,16-Jan-09
714,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,16-Jan-09
1030,Bangalore,Doddaballa Pur,Ragi (Finger Millet),Other,FAQ,850,950,900,16-Jan-09
1196,Hassan,Hassan,Ragi (Finger Millet),Medium,FAQ,780,840,810,16-Jan-09
1288,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,600,700,650,16-Jan-09
1834,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,630,850,836,16-Jan-09
241,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,750,800,780,17-Jan-09
711,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,17-Jan-09
712,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,17-Jan-09
1287,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,600,700,650,17-Jan-09
1832,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,684,891,815,17-Jan-09
1833,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,FAQ,684,891,815,17-Jan-09
1919,Mandya,Nagamangala,Ragi (Finger Millet),Fine,FAQ,800,1020,890,17-Jan-09
2108,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,FAQ,600,650,615,17-Jan-09
856,Hassan,Channarayapatna,Ragi (Finger Millet),Local,FAQ,600,800,700,18-Jan-09
1571,Chikmagalur,Koppa,Ragi (Finger Millet),Other,FAQ,750,850,800,18-Jan-09
240,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,700,780,730,19-Jan-09
709,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,19-Jan-09
710,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,19-Jan-09
855,Hassan,Channarayapatna,Ragi (Finger Millet),Local,FAQ,670,800,700,19-Jan-09
907,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,FAQ,750,850,800,19-Jan-09
948,Kolar,Chintamani,Ragi (Finger Millet),Local,FAQ,700,800,750,19-Jan-09
1093,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,850,900,875,19-Jan-09
1543,Chikmagalur,Kadur,Ragi (Finger Millet),Local,FAQ,600,800,750,19-Jan-09
1831,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,666,910,859,19-Jan-09
1954,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,FAQ,800,800,800,19-Jan-09
239,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,750,800,780,20-Jan-09
707,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,20-Jan-09
708,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,20-Jan-09
1464,Mandya,K.R. Pet,Ragi (Finger Millet),Local,Medium,900,950,915,20-Jan-09
1830,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,750,941,870,20-Jan-09
1995,Shimoga,Shimoga,Ragi (Finger Millet),Red,FAQ,850,950,900,20-Jan-09
2048,Tumkur,Sira,Ragi (Finger Millet),Local,FAQ,900,950,936,20-Jan-09
238,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,780,830,800,21-Jan-09
705,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,21-Jan-09
706,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,21-Jan-09
762,Shimoga,Bhadravathi,Ragi (Finger Millet),Local,FAQ,800,900,850,21-Jan-09
906,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,FAQ,700,800,750,21-Jan-09
1029,Bangalore,Doddaballa Pur,Ragi (Finger Millet),Other,FAQ,850,950,900,21-Jan-09
1195,Hassan,Hassan,Ragi (Finger Millet),Medium,FAQ,780,850,815,21-Jan-09
1542,Chikmagalur,Kadur,Ragi (Finger Millet),Local,FAQ,650,800,720,21-Jan-09
1616,Tumkur,Madhugiri,Ragi (Finger Millet),Local,FAQ,800,1000,900,21-Jan-09
1829,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,792,969,862,21-Jan-09
237,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,700,840,800,22-Jan-09
703,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,22-Jan-09
704,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,22-Jan-09
745,Hassan,Belur,Ragi (Finger Millet),Local,FAQ,800,850,815,22-Jan-09
1615,Tumkur,Madhugiri,Ragi (Finger Millet),Local,FAQ,900,1000,950,22-Jan-09
1828,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,680,942,878,22-Jan-09
236,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,780,840,800,23-Jan-09
701,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,900,1000,950,23-Jan-09
702,Bangalore,Bangalore,Ragi (Finger Millet),Local,FAQ,800,900,850,23-Jan-09
1286,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,650,700,675,23-Jan-09
1547,Chamrajnagar,Kollegal,Ragi (Finger Millet),Local,Medium,860,1100,950,23-Jan-09
1827,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,808,951,875,23-Jan-09
235,Hassan,Arasikere,Ragi (Finger Millet),Medium,Medium,770,820,800,24-Jan-09
1826,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,Medium,832,952,886,24-Jan-09
1918,Mandya,Nagamangala,Ragi (Finger Millet),Fine,FAQ,800,980,890,24-Jan-09
1972,Haveri,Ranebennur,Ragi (Finger Millet),Local,Medium,955,955,955,24-Jan-09
