"Min,Max,Modal Price from Karnataka[Ragi (Finger Millet)] from 01-Jan-2013To31-Dec-2013 (Total-1653) (Total-1653)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
528,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,2100,2800,2400,1-Jan-13
529,Bangalore,Bangalore,Ragi (Finger Millet),Medium,FAQ,1700,2000,1800,1-Jan-13
634,Kolar,Chickkaballapura,Ragi (Finger Millet),Local,FAQ,1500,1500,1500,1-Jan-13
822,Davangere,Harappana Halli,Ragi (Finger Millet),Local,FAQ,1480,1500,1500,1-Jan-13
856,Hassan,Hassan,Ragi (Finger Millet),Other,FAQ,1680,1680,1680,1-Jan-13
1132,Chikmagalur,Kadur,Ragi (Finger Millet),Red,FAQ,1800,2050,1800,1-Jan-13
1380,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,FAQ,1760,1830,1807,1-Jan-13
1450,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1850,1850,1850,1-Jan-13
1556,Shimoga,Shimoga,Ragi (Finger Millet),Red,FAQ,1800,2150,1975,1-Jan-13
188,Hassan,Arasikere,Ragi (Finger Millet),Local,FAQ,1800,1830,1810,2-Jan-13
526,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,2100,2800,2400,2-Jan-13
527,Bangalore,Bangalore,Ragi (Finger Millet),Medium,FAQ,1700,2000,1800,2-Jan-13
657,Chikmagalur,Chikkamagalore,Ragi (Finger Millet),Local,FAQ,1500,2000,1800,2-Jan-13
924,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,1500,1500,1500,2-Jan-13
981,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1450,1600,1500,2-Jan-13
1048,Mysore,Hunsur,Ragi (Finger Millet),Local,Medium,1500,1500,1500,2-Jan-13
1379,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,FAQ,1821,1901,1857,2-Jan-13
1449,Mandya,Nagamangala,Ragi (Finger Millet),Local,Medium,1560,2000,2000,2-Jan-13
187,Hassan,Arasikere,Ragi (Finger Millet),Local,FAQ,1830,2000,1950,3-Jan-13
524,Bangalore,Bangalore,Ragi (Finger Millet),Fine,FAQ,2100,2800,2400,3-Jan-13
525,Bangalore,Bangalore,Ragi (Finger Millet),Medium,FAQ,1700,2000,1800,3-Jan-13
587,Shimoga,Bhadravathi,Ragi (Finger Millet),Local,FAQ,1300,1300,1300,3-Jan-13
