"Min,Max,Modal Price from Karnataka[Ragi (Finger Millet)] from 01-Jan-2015To31-Dec-2015 (Total-2134) (Total-2134)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
791,Gadag,Gadag,Ragi (Finger Millet),Local,FAQ,539,539,539,18-Jun-15
498,Bellary,Bellary,Ragi (Finger Millet),Fine,FAQ,703,703,703,16-Feb-15
793,Gadag,Gadag,Ragi (Finger Millet),Local,FAQ,704,704,704,15-Apr-15
794,Gadag,Gadag,Ragi (Finger Millet),Local,FAQ,704,704,704,16-Mar-15
790,Gadag,Gadag,Ragi (Finger Millet),Local,FAQ,711,711,711,4-Jul-15
792,Gadag,Gadag,Ragi (Finger Millet),Local,FAQ,761,761,761,6-May-15
66,Hassan,Arasikere,Ragi (Finger Millet),Local,FAQ,926,926,926,22-Aug-15
831,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,1000,1000,1000,19-Jul-15
966,Davangere,Harappana Halli,Ragi (Finger Millet),Local,Medium,1000,1000,1000,5-Mar-15
974,Davangere,Harappana Halli,Ragi (Finger Millet),Local,Medium,1000,1000,1000,6-Feb-15
975,Davangere,Harappana Halli,Ragi (Finger Millet),Local,Medium,1000,1000,1000,5-Feb-15
1142,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,980,1100,1000,23-Mar-15
1172,Tumkur,Huliyar,Ragi (Finger Millet),Medium Fine,Medium,900,1250,1000,28-Aug-15
1213,Tumkur,Huliyar,Ragi (Finger Millet),Local,FAQ,950,1100,1000,6-Mar-15
1214,Tumkur,Huliyar,Ragi (Finger Millet),Local,FAQ,950,1050,1000,5-Mar-15
1355,Chamrajnagar,Kollegal,Ragi (Finger Millet),Local,Medium,1000,1000,1000,21-Jan-15
1943,Madikeri(Kodagu),Somvarpet,Ragi (Finger Millet),Local,FAQ,1000,1000,1000,26-Nov-15
1961,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,FAQ,1000,1000,1000,25-Nov-15
1437,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,900,1309,1002,11-Feb-15
1427,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,800,1369,1014,5-Mar-15
1854,Haveri,Ranebennur,Ragi (Finger Millet),Local,Medium,1017,1017,1017,24-Sep-15
1383,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1025,1025,1025,22-May-15
947,Davangere,Harappana Halli,Ragi (Finger Millet),Local,FAQ,1050,1050,1050,28-Jul-15
1149,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1100,1050,10-Feb-15
1150,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1100,1050,5-Feb-15
1803,Mysore,Piriya Pattana,Ragi (Finger Millet),Local,FAQ,1050,1050,1050,18-Apr-15
950,Davangere,Harappana Halli,Ragi (Finger Millet),Local,FAQ,1060,1060,1060,29-Jun-15
1384,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1060,1131,1070,20-May-15
1447,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1075,1075,1075,24-Jan-15
1963,Chikmagalur,Tarikere,Ragi (Finger Millet),Local,FAQ,1080,1080,1080,19-Nov-15
1445,Bellary,Kottur,Ragi (Finger Millet),Hybrid,Medium,1080,1089,1089,27-Jan-15
1446,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1080,1089,1089,27-Jan-15
554,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,FAQ,1100,1100,1100,31-Oct-15
577,Hassan,Channarayapatna,Ragi (Finger Millet),Fine,FAQ,1100,1100,1100,4-Jul-15
834,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,1100,1100,1100,17-Jun-15
852,Tumkur,Gubbi,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,1100,1100,1100,27-Mar-15
854,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,1100,1150,1100,17-Mar-15
858,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,1100,1500,1100,4-Mar-15
871,Tumkur,Gubbi,Ragi (Finger Millet),Local,FAQ,1100,1100,1100,23-Jan-15
880,Chamrajnagar,Gundlupet,Ragi (Finger Millet),Local,FAQ,1100,1100,1100,13-Nov-15
892,Chamrajnagar,Gundlupet,Ragi (Finger Millet),Local,FAQ,1100,1100,1100,21-Jul-15
917,Bellary,H.B. Halli,Ragi (Finger Millet),Hybrid,Medium,1100,1100,1100,15-Mar-15
958,Davangere,Harappana Halli,Ragi (Finger Millet),Local,Medium,1100,1100,1100,6-May-15
1054,Hassan,Holenarsipura,Ragi (Finger Millet),Local,FAQ,1100,1100,1100,10-Nov-15
1135,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,6-Jul-15
1136,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,25-Jun-15
1143,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,18-Mar-15
1144,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,13-Mar-15
1146,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,24-Feb-15
1152,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,29-Jan-15
1153,Chitradurga,Hosadurga,Ragi (Finger Millet),Local,Medium,1000,1200,1100,12-Jan-15
1279,Chikmagalur,Kadur,Ragi (Finger Millet),Red,FAQ,1100,1200,1100,16-Oct-15
1286,Chikmagalur,Kadur,Ragi (Finger Millet),Red,FAQ,1100,1100,1100,24-Sep-15
1323,Chikmagalur,Kadur,Ragi (Finger Millet),Red,FAQ,1100,1100,1100,30-Jan-15
1324,Chikmagalur,Kadur,Ragi (Finger Millet),Red,FAQ,1100,1100,1100,29-Jan-15
1350,Chamrajnagar,Kollegal,Ragi (Finger Millet),Local,Medium,1100,1100,1100,23-Jul-15
1352,Chamrajnagar,Kollegal,Ragi (Finger Millet),Local,Medium,1100,1100,1100,15-Jul-15
1386,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1100,1100,1100,15-May-15
1855,Haveri,Ranebennur,Ragi (Finger Millet),Local,Medium,1050,1204,1100,3-Jul-15
1442,Bellary,Kottur,Ragi (Finger Millet),Hybrid,Medium,1069,1169,1119,2-Feb-15
82,Hassan,Arasikere,Ragi (Finger Millet),Local,FAQ,1120,1120,1120,22-Jul-15
1281,Chikmagalur,Kadur,Ragi (Finger Millet),Red,FAQ,1125,1200,1125,14-Oct-15
1451,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1125,1125,1125,13-Jan-15
1450,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1131,1131,1131,14-Jan-15
953,Davangere,Harappana Halli,Ragi (Finger Millet),Local,FAQ,980,1380,1134,10-Jun-15
856,Tumkur,Gubbi,Ragi (Finger Millet),Feeds (Poultry Quality),FAQ,1150,1150,1150,12-Mar-15
1178,Tumkur,Huliyar,Ragi (Finger Millet),Medium Fine,FAQ,1000,1250,1150,4-Aug-15
1443,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1150,1150,1150,30-Jan-15
1385,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1026,1225,1154,18-May-15
1570,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,FAQ,1010,1440,1168,23-Jul-15
1557,Mysore,Mysore (Bandipalya),Ragi (Finger Millet),Local,FAQ,1169,1169,1169,14-Aug-15
1381,Bellary,Kottur,Ragi (Finger Millet),Hybrid,FAQ,1151,1185,1170,25-May-15
