State,State_Code,District,Market,Commodity,Commodity_Code,Arrivals,Date
Karnataka,KK,Bagalkot,Bagalakot,Groundnut,10,1,01-Jan-2018
Karnataka,KK,Chikmagalur,Bagepalli,Groundnut,10,8,01-Jan-2018
Karnataka,KK,Chitradurga,Challakere,Groundnut,10,258,01-Jan-2018
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,76,01-Jan-2018
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,11,01-Jan-2018
Karnataka,KK,Gadag,Gadag,Groundnut,10,13,01-Jan-2018
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,71,01-Jan-2018
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,11,01-Jan-2018
Karnataka,KK,Gadag,Rona,Groundnut,10,3,01-Jan-2018
Karnataka,KK,Gulbarga,Shahapur,Groundnut,10,2,01-Jan-2018
Karnataka,KK,Gulbarga,Shorapur,Groundnut,10,3,01-Jan-2018
Karnataka,KK,Haveri,Ranebennur,Groundnut,10,3,01-Jan-2018
Karnataka,KK,Mysore,Mysore (Bandipalya),Groundnut,10,1,01-Jan-2018
Karnataka,KK,Raichur,Raichur,Groundnut,10,30,01-Jan-2018
Karnataka,KK,Shimoga,Shimoga,Groundnut,10,3,01-Jan-2018
Karnataka,KK,Bellary,Kottur,Groundnut,10,54,02-Jan-2018
Karnataka,KK,Chikmagalur,Bagepalli,Groundnut,10,5,02-Jan-2018
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,10,02-Jan-2018
Karnataka,KK,Gadag,Gadag,Groundnut,10,6,02-Jan-2018
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,16,02-Jan-2018
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,4,02-Jan-2018
Karnataka,KK,Gadag,Rona,Groundnut,10,2,02-Jan-2018
Karnataka,KK,Gulbarga,Shahapur,Groundnut,10,2,02-Jan-2018
Karnataka,KK,Gulbarga,Shorapur,Groundnut,10,3,02-Jan-2018
Karnataka,KK,Kolar,Chintamani,Groundnut,10,5,02-Jan-2018
Karnataka,KK,Koppal,Kustagi,Groundnut,10,1,02-Jan-2018
Karnataka,KK,Raichur,Raichur,Groundnut,10,87,02-Jan-2018
Karnataka,KK,Tumkur,Madhugiri,Groundnut,10,2,02-Jan-2018
Karnataka,KK,Bagalkot,Bagalakot,Groundnut,10,1,03-Jan-2018
Karnataka,KK,Bellary,Bellary,Groundnut,10,30,03-Jan-2018
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,70,03-Jan-2018
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,8,03-Jan-2018
Karnataka,KK,Gadag,Gadag,Groundnut,10,12,03-Jan-2018
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,20,03-Jan-2018
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,4,03-Jan-2018
Karnataka,KK,Gadag,Rona,Groundnut,10,1,03-Jan-2018
Karnataka,KK,Gulbarga,Shahapur,Groundnut,10,2,03-Jan-2018
Karnataka,KK,Gulbarga,Shorapur,Groundnut,10,2,03-Jan-2018
Karnataka,KK,Kolar,Mulabagilu,Groundnut,10,33,03-Jan-2018
Karnataka,KK,Mysore,Mysore (Bandipalya),Groundnut,10,1,03-Jan-2018
Karnataka,KK,Raichur,Raichur,Groundnut,10,65,03-Jan-2018
Karnataka,KK,Tumkur,Sira,Groundnut,10,4,03-Jan-2018
