"Min,Max,Modal Price from Karnataka[Cotton] from 01-Jan-2013To31-Dec-2013 (Total-2409) (Total-2409)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
25,Dharwad,Annigeri,Cotton,GCH,FAQ,3750,4075,3966,1-Jan-13
78,Belgaum,Bailahongal,Cotton,LH-1556,FAQ,4050,4335,4160,1-Jan-13
79,Belgaum,Bailahongal,Cotton,Varalakshmi (Ginned),FAQ,4736,4996,4850,1-Jan-13
115,Bellary,Bellary,Cotton,LD-327,FAQ,2019,4260,3869,1-Jan-13
289,Bijapur,Bijapur,Cotton,LH-1556,FAQ,2687,4077,3993,1-Jan-13
395,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,2469,4922,4525,1-Jan-13
607,Davangere,Davangere,Cotton,MCU 5,FAQ,3809,4200,4150,1-Jan-13
724,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,2241,2241,2241,1-Jan-13
1125,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4689,4939,4789,1-Jan-13
1126,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3995,4189,4089,1-Jan-13
1289,Belgaum,Kudchi,Cotton,Varalakshmi (Ginned),FAQ,3300,4000,3500,1-Jan-13
1316,Dharwad,Kundagol,Cotton,GCH,FAQ,4000,4000,4000,1-Jan-13
1421,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,3900,3900,3900,1-Jan-13
1472,Mysore,Nanjangud,Cotton,Other,Large,3600,3600,3600,1-Jan-13
1638,Raichur,Raichur,Cotton,F-1054,FAQ,3300,3950,3611,1-Jan-13
1872,Haveri,Ranebennur,Cotton,GCH,Medium,4090,4142,4100,1-Jan-13
1876,Belgaum,Sankeshwar,Cotton,Other,FAQ,4400,4600,4500,1-Jan-13
1941,Mysore,Santhesargur,Cotton,Krishna,FAQ,3600,3600,3600,1-Jan-13
1942,Mysore,Santhesargur,Cotton,Varalakshmi (Ginned),FAQ,4290,4290,4290,1-Jan-13
2026,Haveri,Savanur,Cotton,GCH,FAQ,4029,4139,4084,1-Jan-13
2064,Shimoga,Shimoga,Cotton,LD-327,Large,4100,4700,4400,1-Jan-13
2102,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4055,4280,4165,1-Jan-13
2386,Belgaum,Soundati,Cotton,LH-1556,FAQ,4198,4390,4375,1-Jan-13
24,Dharwad,Annigeri,Cotton,GCH,FAQ,3750,4100,3983,2-Jan-13
125,Hassan,Belur,Cotton,H-4(A) 27mm FIne,FAQ,3000,3300,3300,2-Jan-13
288,Bijapur,Bijapur,Cotton,LH-1556,FAQ,1005,4080,3988,2-Jan-13
300,Chikmagalur,Chikkamagalore,Cotton,Varalakshmi (Ginned),FAQ,3100,3450,3220,2-Jan-13
723,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,3600,3600,3600,2-Jan-13
1123,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3971,4191,4091,2-Jan-13
1124,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4681,4891,4781,2-Jan-13
1315,Dharwad,Kundagol,Cotton,GCH,FAQ,3700,4000,3800,2-Jan-13
1420,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,3900,4000,3960,2-Jan-13
1471,Mysore,Nanjangud,Cotton,Other,FAQ,3600,3600,3600,2-Jan-13
1637,Raichur,Raichur,Cotton,F-1054,FAQ,3300,3920,3580,2-Jan-13
1871,Haveri,Ranebennur,Cotton,GCH,Medium,2309,4944,3324,2-Jan-13
1875,Belgaum,Sankeshwar,Cotton,Other,FAQ,3800,4000,3900,2-Jan-13
1940,Mysore,Santhesargur,Cotton,Krishna,FAQ,3600,3600,3600,2-Jan-13
2025,Haveri,Savanur,Cotton,GCH,FAQ,3989,4169,4079,2-Jan-13
2101,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4020,4260,4140,2-Jan-13
2285,Raichur,Sindhanur,Cotton,F-1054,Medium,3700,3860,3825,2-Jan-13
2385,Belgaum,Soundati,Cotton,LH-1556,FAQ,4035,4350,4237,2-Jan-13
287,Bijapur,Bijapur,Cotton,LH-1556,FAQ,3265,4090,4001,3-Jan-13
394,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,3860,5911,4670,3-Jan-13
722,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,3150,3600,3150,3-Jan-13
910,Haveri,Haveri,Cotton,GCH,Medium,3609,4269,4036,3-Jan-13
922,Haveri,Hirekerur,Cotton,GCH,FAQ,3000,3750,3500,3-Jan-13
1121,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4521,4991,4789,3-Jan-13
1122,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3880,4199,4089,3-Jan-13
1286,Bellary,Kottur,Cotton,GCH,Medium,2169,4216,3821,3-Jan-13
1314,Dharwad,Kundagol,Cotton,GCH,FAQ,3925,3975,3950,3-Jan-13
1419,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,3890,3900,3900,3-Jan-13
1470,Mysore,Nanjangud,Cotton,Other,FAQ,3500,3500,3500,3-Jan-13
1636,Raichur,Raichur,Cotton,F-1054,FAQ,3380,3911,3550,3-Jan-13
1869,Haveri,Ranebennur,Cotton,GCH,Medium,2511,4276,4050,3-Jan-13
1870,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,3850,4993,4580,3-Jan-13
1939,Mysore,Santhesargur,Cotton,Krishna,FAQ,3600,3600,3600,3-Jan-13
2024,Haveri,Savanur,Cotton,GCH,FAQ,3969,4229,4099,3-Jan-13
2063,Shimoga,Shimoga,Cotton,LD-327,Large,4070,4750,4410,3-Jan-13
2100,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4000,4220,4110,3-Jan-13
2284,Raichur,Sindhanur,Cotton,F-1054,Medium,3650,3825,3825,3-Jan-13
2383,Belgaum,Soundati,Cotton,LH-1556,FAQ,3990,4310,4115,3-Jan-13
2384,Belgaum,Soundati,Cotton,Varalakshmi (Ginned),FAQ,4600,4925,4870,3-Jan-13
114,Bellary,Bellary,Cotton,LD-327,FAQ,2269,4336,3816,4-Jan-13
286,Bijapur,Bijapur,Cotton,LH-1556,FAQ,1005,4110,4005,4-Jan-13
605,Davangere,Davangere,Cotton,Varalakshmi (Ginned),FAQ,4444,4832,4690,4-Jan-13
606,Davangere,Davangere,Cotton,MCU 5,FAQ,3720,4259,4165,4-Jan-13
641,Dharwad,Dharwar,Cotton,LH-1556,FAQ,2809,4236,3522,4-Jan-13
642,Dharwad,Dharwar,Cotton,Varalakshmi (Ginned),FAQ,4739,4909,4824,4-Jan-13
721,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,3600,3600,3600,4-Jan-13
1119,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3969,4239,4139,4-Jan-13
1120,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4669,4999,4791,4-Jan-13
1157,Chikmagalur,Kadur,Cotton,Other,FAQ,3116,3116,3116,4-Jan-13
1313,Dharwad,Kundagol,Cotton,GCH,FAQ,3975,3975,3975,4-Jan-13
1469,Mysore,Nanjangud,Cotton,Other,FAQ,3700,3700,3700,4-Jan-13
1635,Raichur,Raichur,Cotton,F-1054,FAQ,3350,3950,3600,4-Jan-13
1867,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,4800,5000,4950,4-Jan-13
1868,Haveri,Ranebennur,Cotton,GCH,Medium,3469,4289,4080,4-Jan-13
1937,Mysore,Santhesargur,Cotton,Varalakshmi (Ginned),FAQ,4250,4250,4250,4-Jan-13
1938,Mysore,Santhesargur,Cotton,Krishna,FAQ,3600,3600,3600,4-Jan-13
2062,Shimoga,Shimoga,Cotton,LD-327,Large,4050,4750,4400,4-Jan-13
2099,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4000,4195,4095,4-Jan-13
2283,Raichur,Sindhanur,Cotton,F-1054,Medium,3750,3800,3800,4-Jan-13
2381,Belgaum,Soundati,Cotton,LH-1556,FAQ,3999,4265,4161,4-Jan-13
2382,Belgaum,Soundati,Cotton,Varalakshmi (Ginned),FAQ,4589,4919,4602,4-Jan-13
23,Dharwad,Annigeri,Cotton,GCH,FAQ,3600,4100,4035,5-Jan-13
285,Bijapur,Bijapur,Cotton,LH-1556,FAQ,2220,4086,4011,5-Jan-13
393,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,3360,4919,4250,5-Jan-13
603,Davangere,Davangere,Cotton,MCU 5,FAQ,3819,4222,4009,5-Jan-13
604,Davangere,Davangere,Cotton,Varalakshmi (Ginned),FAQ,4669,4786,4700,5-Jan-13
720,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,3600,3600,3600,5-Jan-13
763,Bellary,H.B. Halli,Cotton,LD-327,Medium,3000,3000,3000,5-Jan-13
1117,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4709,4999,4849,5-Jan-13
1118,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3895,4229,4121,5-Jan-13
1418,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,3880,3880,3880,5-Jan-13
1634,Raichur,Raichur,Cotton,F-1054,FAQ,3300,3930,3611,5-Jan-13
1935,Mysore,Santhesargur,Cotton,Krishna,FAQ,3600,3600,3600,5-Jan-13
1936,Mysore,Santhesargur,Cotton,Varalakshmi (Ginned),FAQ,4300,4800,4773,5-Jan-13
2023,Haveri,Savanur,Cotton,GCH,FAQ,4039,4189,4114,5-Jan-13
2061,Shimoga,Shimoga,Cotton,LD-327,FAQ,4050,4700,4375,5-Jan-13
2098,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4000,4120,4060,5-Jan-13
2282,Raichur,Sindhanur,Cotton,F-1054,Medium,3700,3800,3750,5-Jan-13
2409,Karwar(Uttar Kannad),Yellapur,Cotton,Varalakshmi (Ginned),FAQ,4789,5109,4889,5-Jan-13
719,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,3150,3150,3150,6-Jan-13
767,Karwar(Uttar Kannad),Haliyala,Cotton,Varalakshmi (Ginned),FAQ,4669,5109,4889,6-Jan-13
22,Dharwad,Annigeri,Cotton,GCH,FAQ,3650,4100,3970,7-Jan-13
284,Bijapur,Bijapur,Cotton,LH-1556,FAQ,1500,4402,4010,7-Jan-13
315,Kolar,Chintamani,Cotton,Other,FAQ,4000,6000,5000,7-Jan-13
601,Davangere,Davangere,Cotton,Varalakshmi (Ginned),FAQ,4470,4876,4690,7-Jan-13
602,Davangere,Davangere,Cotton,MCU 5,FAQ,3786,4281,4137,7-Jan-13
639,Dharwad,Dharwar,Cotton,GCH,FAQ,3909,4239,4074,7-Jan-13
640,Dharwad,Dharwar,Cotton,Varalakshmi (Ginned),FAQ,4259,4919,4589,7-Jan-13
921,Haveri,Hirekerur,Cotton,GCH,FAQ,3750,3750,3750,7-Jan-13
1115,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3941,4231,4119,7-Jan-13
1116,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4709,5039,4869,7-Jan-13
1284,Bellary,Kottur,Cotton,GCH,Medium,2689,4219,3786,7-Jan-13
1285,Bellary,Kottur,Cotton,GCH,FAQ,2689,4219,3786,7-Jan-13
1417,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,3850,3900,3893,7-Jan-13
1633,Raichur,Raichur,Cotton,F-1054,FAQ,3250,3911,3600,7-Jan-13
1865,Haveri,Ranebennur,Cotton,GCH,Medium,2369,4269,4180,7-Jan-13
