"Min,Max,Modal Price from Karnataka[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2008To31-Dec-2008 (Total-1491) (Total-1491)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1301,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,580,580,4-Jan-08
1396,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,556,588,588,4-Jan-08
176,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,541,565,546,5-Jan-08
624,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,556,800,600,5-Jan-08
860,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,575,600,585,5-Jan-08
905,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,560,560,560,5-Jan-08
1075,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,622,622,622,5-Jan-08
1300,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,600,580,5-Jan-08
1429,Raichur,Sindhanur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,740,740,740,5-Jan-08
1104,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Local,FAQ,576,576,576,6-Jan-08
175,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,548,558,550,7-Jan-08
410,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,750,850,800,7-Jan-08
623,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,720,600,7-Jan-08
859,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,575,600,590,7-Jan-08
1027,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Local,FAQ,589,601,592,7-Jan-08
1074,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,626,626,626,7-Jan-08
1299,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,560,600,590,7-Jan-08
1395,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,469,570,550,7-Jan-08
409,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,750,850,800,8-Jan-08
1298,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,560,590,580,8-Jan-08
174,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,551,570,552,9-Jan-08
408,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,750,850,800,9-Jan-08
858,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,575,630,600,9-Jan-08
904,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,625,625,625,9-Jan-08
938,Bagalkot,Jamakhandi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,580,620,600,9-Jan-08
1073,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,610,620,618,9-Jan-08
1297,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,560,590,580,9-Jan-08
1428,Raichur,Sindhanur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,580,580,580,9-Jan-08
173,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,552,558,554,10-Jan-08
407,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,750,850,800,10-Jan-08
622,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,510,690,600,10-Jan-08
857,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,575,620,600,10-Jan-08
1026,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Local,FAQ,580,594,594,10-Jan-08
1296,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,600,580,10-Jan-08
172,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,556,566,560,11-Jan-08
621,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,701,600,11-Jan-08
856,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,575,625,600,11-Jan-08
1295,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,600,590,11-Jan-08
1394,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,491,611,591,11-Jan-08
171,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,425,562,561,12-Jan-08
620,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,575,701,600,12-Jan-08
1072,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,620,620,620,12-Jan-08
1393,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,480,539,506,12-Jan-08
903,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,600,600,600,13-Jan-08
1103,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Local,FAQ,590,590,590,13-Jan-08
170,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,558,571,565,14-Jan-08
406,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,750,850,800,14-Jan-08
619,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,590,750,610,14-Jan-08
1025,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Local,FAQ,592,606,605,14-Jan-08
1294,Raichur,Lingasugur,Bajra(Pearl Millet/Cumbu),Local,FAQ,550,600,590,14-Jan-08
1427,Raichur,Sindhanur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,560,560,560,14-Jan-08
169,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,566,576,572,16-Jan-08
