"Min,Max,Modal Price from Karnataka[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2011To31-Dec-2011 (Total-2119) (Total-2119)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
268,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,776,776,776,1-Jan-11
430,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1000,1300,1200,1-Jan-11
606,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,850,950,900,1-Jan-11
816,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,840,840,840,1-Jan-11
1558,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,806,831,820,1-Jan-11
1662,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,840,852,841,1-Jan-11
1663,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,840,852,841,1-Jan-11
1859,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,825,825,825,1-Jan-11
1327,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,825,860,850,2-Jan-11
267,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,772,782,782,3-Jan-11
429,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1000,1300,1200,3-Jan-11
815,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,888,1036,1009,3-Jan-11
953,Chitradurga,Chitradurga,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,2229,3449,2973,3-Jan-11
1557,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,705,902,822,3-Jan-11
1661,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,801,855,835,3-Jan-11
814,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,918,932,918,4-Jan-11
1660,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,858,858,858,4-Jan-11
1866,Tumkur,Pavagada,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,750,800,750,4-Jan-11
428,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1000,1300,1200,5-Jan-11
813,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,946,946,946,5-Jan-11
1245,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,815,950,850,5-Jan-11
1659,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,841,841,841,5-Jan-11
1658,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,801,860,838,6-Jan-11
427,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1000,1250,1100,7-Jan-11
991,Gulbarga,Chittapur,Bajra(Pearl Millet/Cumbu),Jawari,FAQ,800,910,910,7-Jan-11
1657,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,840,840,840,7-Jan-11
1325,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,805,805,805,9-Jan-11
1326,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,805,805,805,9-Jan-11
426,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,10-Jan-11
812,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,912,982,961,10-Jan-11
990,Gulbarga,Chittapur,Bajra(Pearl Millet/Cumbu),Jawari,FAQ,800,800,800,10-Jan-11
1368,Bellary,Hoovinahadagali,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,800,825,820,10-Jan-11
1556,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,823,853,836,10-Jan-11
1656,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,820,832,830,10-Jan-11
1924,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,Small,816,876,826,10-Jan-11
425,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,11-Jan-11
811,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,861,1029,945,11-Jan-11
1655,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,810,810,810,11-Jan-11
424,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,12-Jan-11
1244,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,820,950,850,12-Jan-11
1923,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,Small,837,925,925,12-Jan-11
423,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,13-Jan-11
1555,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,786,924,885,13-Jan-11
1654,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,814,816,815,13-Jan-11
1922,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,Small,921,922,922,13-Jan-11
421,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,Large,1100,1300,1200,14-Jan-11
422,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,14-Jan-11
266,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,792,810,795,17-Jan-11
420,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,17-Jan-11
605,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,850,1000,900,17-Jan-11
810,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,965,965,965,17-Jan-11
1243,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,815,950,875,17-Jan-11
1449,Bagalkot,Hungund,Bajra(Pearl Millet/Cumbu),Local,FAQ,700,780,780,17-Jan-11
1554,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,836,843,838,17-Jan-11
1653,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,801,821,817,17-Jan-11
1858,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,835,835,835,17-Jan-11
1921,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,Small,846,846,846,17-Jan-11
2049,Gadag,Rona,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,826,885,865,17-Jan-11
265,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,792,796,796,18-Jan-11
419,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,18-Jan-11
604,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,840,855,850,18-Jan-11
809,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,860,970,915,18-Jan-11
1242,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,815,925,875,18-Jan-11
1426,Bidar,Humanabad,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,825,825,825,18-Jan-11
1652,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,802,822,818,18-Jan-11
1857,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,835,835,835,18-Jan-11
1920,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,Small,832,832,832,18-Jan-11
2048,Gadag,Rona,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,810,840,835,18-Jan-11
37,Belgaum,Athani,Bajra(Pearl Millet/Cumbu),Local,FAQ,850,950,900,19-Jan-11
264,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,810,810,810,19-Jan-11
418,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1100,1300,1200,19-Jan-11
603,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,840,1000,900,19-Jan-11
808,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,831,888,831,19-Jan-11
950,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,835,850,845,19-Jan-11
1241,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,815,925,850,19-Jan-11
1425,Bidar,Humanabad,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,800,800,800,19-Jan-11
1650,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,780,815,806,19-Jan-11
1651,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,780,815,806,19-Jan-11
1856,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,835,835,835,19-Jan-11
2119,Koppal,Yalburga,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,820,820,820,19-Jan-11
