"Min,Max,Modal Price from Karnataka[Cotton] from 01-Jan-2012To31-Dec-2012 (Total-4116) (Total-4116)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
2985,Belgaum,Ramdurga,Cotton,R-51 (Ginned),FAQ,3370,3800,3650,1-Jan-12
56,Dharwad,Annigeri,Cotton,GCH,Medium,4000,4000,4000,2-Jan-12
532,Bijapur,Bijapur,Cotton,LH-1556,FAQ,2640,4159,4015,2-Jan-12
578,Chamrajnagar,Chamaraj Nagar,Cotton,Other,FAQ,3000,3000,3000,2-Jan-12
1095,Davangere,Davangere,Cotton,MCU 5,FAQ,3300,4230,3940,2-Jan-12
1096,Davangere,Davangere,Cotton,Varalakshmi (Ginned),FAQ,3897,4470,4250,2-Jan-12
1141,Dharwad,Dharwar,Cotton,GCH,FAQ,4150,4200,4175,2-Jan-12
1142,Dharwad,Dharwar,Cotton,LH-1556,FAQ,3609,4569,4089,2-Jan-12
1230,Gadag,Gadag,Cotton,GCH,FAQ,2625,4160,4059,2-Jan-12
1245,Koppal,Gangavathi,Cotton,GCH,FAQ,3850,4040,4030,2-Jan-12
1318,Belgaum,Gokak,Cotton,Laxmi (Ginned),FAQ,3889,4207,3950,2-Jan-12
1319,Belgaum,Gokak,Cotton,Varalakshmi (Ginned),FAQ,4239,4385,4325,2-Jan-12
1490,Chamrajnagar,Gundlupet,Cotton,Other,FAQ,3200,3200,3200,2-Jan-12
1548,Karwar(Uttar Kannad),Haliyala,Cotton,Varalakshmi (Ginned),FAQ,4039,4829,4669,2-Jan-12
1665,Haveri,Haveri,Cotton,GCH,Medium,3769,4189,4002,2-Jan-12
1709,Haveri,Hirekerur,Cotton,GCH,FAQ,2800,2800,2800,2-Jan-12
2052,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4289,4820,4739,2-Jan-12
2053,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3139,4209,4159,2-Jan-12
2223,Dharwad,Kalagategi,Cotton,Hampi (Ginned),Medium,3740,4199,3930,2-Jan-12
2224,Dharwad,Kalagategi,Cotton,Hampi (Ginned),FAQ,3740,4199,3930,2-Jan-12
2249,Chamrajnagar,Kollegal,Cotton,Other,Medium,3500,3900,3600,2-Jan-12
2361,Bellary,Kottur,Cotton,GCH,Medium,2189,4400,3939,2-Jan-12
2605,Mysore,Nanjangud,Cotton,Other,FAQ,3000,3000,3000,2-Jan-12
2668,Gadag,Nargunda,Cotton,GCH,FAQ,3921,3972,3950,2-Jan-12
2936,Raichur,Raichur,Cotton,F-1054,FAQ,3600,4125,3780,2-Jan-12
3225,Haveri,Ranebennur,Cotton,GCH,Medium,3681,4219,3989,2-Jan-12
3226,Haveri,Ranebennur,Cotton,Varalakshmi (Ginned),Medium,4389,4740,4576,2-Jan-12
3466,Mysore,Santhesargur,Cotton,Krishna,FAQ,3000,3200,3000,2-Jan-12
3598,Haveri,Savanur,Cotton,GCH,FAQ,3929,4090,4010,2-Jan-12
3676,Shimoga,Shimoga,Cotton,LD-327,FAQ,3519,4751,4135,2-Jan-12
3679,Gulbarga,Shorapur,Cotton,Hampi (Ginned),FAQ,3881,3885,3882,2-Jan-12
3854,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4000,4410,4205,2-Jan-12
4071,Belgaum,Soundati,Cotton,Varalakshmi (Ginned),FAQ,4069,4650,4223,2-Jan-12
4072,Belgaum,Soundati,Cotton,LD-327,FAQ,3969,4259,4089,2-Jan-12
4073,Belgaum,Soundati,Cotton,R-51 (Ginned),FAQ,3839,4239,4067,2-Jan-12
55,Dharwad,Annigeri,Cotton,GCH,Medium,3705,3750,3750,3-Jan-12
169,Belgaum,Bailahongal,Cotton,LH-1556,FAQ,3950,4340,4150,3-Jan-12
170,Belgaum,Bailahongal,Cotton,Varalakshmi (Ginned),FAQ,4401,4861,4550,3-Jan-12
242,Bellary,Bellary,Cotton,LD-327,FAQ,2249,4851,4069,3-Jan-12
531,Bijapur,Bijapur,Cotton,LH-1556,FAQ,2709,4189,4045,3-Jan-12
582,Davangere,Channagiri,Cotton,Hampi (Ginned),FAQ,6000,8000,7346,3-Jan-12
730,Chitradurga,Chitradurga,Cotton,Varalakshmi (Ginned),FAQ,3560,4663,4170,3-Jan-12
1094,Davangere,Davangere,Cotton,MCU 5,FAQ,3300,4196,4026,3-Jan-12
1489,Chamrajnagar,Gundlupet,Cotton,Varalakshmi (Ginned),FAQ,2800,2800,2800,3-Jan-12
1550,Haveri,Hanagal,Cotton,LH-1556,Small,3160,3180,3160,3-Jan-12
1708,Haveri,Hirekerur,Cotton,GCH,FAQ,3952,3952,3952,3-Jan-12
2050,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,2100,4239,4131,3-Jan-12
2051,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4319,4876,4769,3-Jan-12
2222,Dharwad,Kalagategi,Cotton,Hampi (Ginned),Medium,3730,4258,4010,3-Jan-12
2248,Chamrajnagar,Kollegal,Cotton,Other,Medium,3800,4200,4000,3-Jan-12
2474,Raichur,Manvi,Cotton,H-4(A) 27mm FIne,Medium,4300,4300,4300,3-Jan-12
2604,Mysore,Nanjangud,Cotton,Other,FAQ,3000,3000,3000,3-Jan-12
2667,Gadag,Nargunda,Cotton,GCH,FAQ,3750,4000,3900,3-Jan-12
2935,Raichur,Raichur,Cotton,F-1054,FAQ,3600,4125,3800,3-Jan-12
3464,Mysore,Santhesargur,Cotton,Krishna,FAQ,3000,3000,3000,3-Jan-12
3465,Mysore,Santhesargur,Cotton,Varalakshmi (Ginned),FAQ,3900,3900,3900,3-Jan-12
3597,Haveri,Savanur,Cotton,GCH,FAQ,3919,4073,3996,3-Jan-12
3675,Shimoga,Shimoga,Cotton,LD-327,FAQ,3519,4751,4135,3-Jan-12
3853,Karwar(Uttar Kannad),Siddapur,Cotton,Other,FAQ,4000,4520,4260,3-Jan-12
3924,Raichur,Sindhanur,Cotton,F-1054,Medium,4221,4221,4221,3-Jan-12
4108,Chikmagalur,Tarikere,Cotton,Varalakshmi (Ginned),FAQ,3200,4376,4272,3-Jan-12
265,Hassan,Belur,Cotton,H-4(A) 27mm FIne,FAQ,3000,3000,3000,4-Jan-12
1092,Davangere,Davangere,Cotton,Varalakshmi (Ginned),FAQ,3800,4530,4194,4-Jan-12
1093,Davangere,Davangere,Cotton,MCU 5,FAQ,3309,4209,3990,4-Jan-12
1244,Koppal,Gangavathi,Cotton,GCH,FAQ,3900,4000,3990,4-Jan-12
2048,Dharwad,Hubli (Amaragol),Cotton,Varalakshmi (Ginned),FAQ,4339,4893,4780,4-Jan-12
2049,Dharwad,Hubli (Amaragol),Cotton,GCH,FAQ,3839,4249,4189,4-Jan-12
2221,Dharwad,Kalagategi,Cotton,Hampi (Ginned),Medium,3680,3980,3810,4-Jan-12
