State,State_Code,District,Market,Commodity,Commodity_Code,Arrivals,Date
Karnataka,KK,Bagalkot,Badami,Bajra,28,20,01-Jan-2016
Karnataka,KK,Bagalkot,Bagalakot,Bajra,28,9,01-Jan-2016
Karnataka,KK,Bangalore,Bangalore,Bajra,28,7,01-Jan-2016
Karnataka,KK,Bellary,Bellary,Bajra,28,2,01-Jan-2016
Karnataka,KK,Bellary,Kottur,Bajra,28,1,01-Jan-2016
Karnataka,KK,Bidar,Basava Kalayana,Bajra,28,6,01-Jan-2016
Karnataka,KK,Bijapur,Bijapur,Bajra,28,4,01-Jan-2016
Karnataka,KK,Gadag,Rona,Bajra,28,1,01-Jan-2016
Karnataka,KK,Gulbarga,Gulbarga,Bajra,28,114,01-Jan-2016
Karnataka,KK,Raichur,Raichur,Bajra,28,2,01-Jan-2016
Karnataka,KK,Bagalkot,Bagalakot,Bajra,28,2,02-Jan-2016
Karnataka,KK,Bellary,Bellary,Bajra,28,2,02-Jan-2016
Karnataka,KK,Bellary,Kottur,Bajra,28,5,02-Jan-2016
Karnataka,KK,Bidar,Basava Kalayana,Bajra,28,14,02-Jan-2016
Karnataka,KK,Gulbarga,Gulbarga,Bajra,28,112,02-Jan-2016
Karnataka,KK,Koppal,Kustagi,Bajra,28,40,02-Jan-2016
Karnataka,KK,Belgaum,Ramdurga,Bajra,28,5,03-Jan-2016
Karnataka,KK,Bellary,H.B. Halli,Bajra,28,22,03-Jan-2016
Karnataka,KK,Koppal,Kustagi,Bajra,28,53,03-Jan-2016
Karnataka,KK,Bangalore,Bangalore,Bajra,28,14,04-Jan-2016
Karnataka,KK,Bellary,Bellary,Bajra,28,4,04-Jan-2016
Karnataka,KK,Bellary,Kottur,Bajra,28,14,04-Jan-2016
Karnataka,KK,Bidar,Basava Kalayana,Bajra,28,6,04-Jan-2016
Karnataka,KK,Gulbarga,Gulbarga,Bajra,28,112,04-Jan-2016
Karnataka,KK,Koppal,Gangavathi,Bajra,28,7,04-Jan-2016
Karnataka,KK,Koppal,Koppal,Bajra,28,17,04-Jan-2016
Karnataka,KK,Koppal,Kustagi,Bajra,28,53,04-Jan-2016
Karnataka,KK,Raichur,Raichur,Bajra,28,1,04-Jan-2016
Karnataka,KK,Bagalkot,Bagalakot,Bajra,28,6,05-Jan-2016
Karnataka,KK,Bangalore,Bangalore,Bajra,28,8,05-Jan-2016
Karnataka,KK,Bidar,Basava Kalayana,Bajra,28,15,05-Jan-2016
Karnataka,KK,Gulbarga,Gulbarga,Bajra,28,115,05-Jan-2016
Karnataka,KK,Koppal,Kustagi,Bajra,28,53,05-Jan-2016
Karnataka,KK,Bangalore,Bangalore,Bajra,28,11,06-Jan-2016
Karnataka,KK,Bellary,Bellary,Bajra,28,3,06-Jan-2016
