State,State_Code,District,Market,Commodity,Commodity_Code,Arrivals,Date
Karnataka,KK,Chamrajnagar,Kollegal,Ragi,30,394,05-Jan-2009
Karnataka,KK,Mandya,K.R. Pet,Ragi,30,3,06-Jan-2009
Karnataka,KK,Bangalore,Doddaballa Pur,Ragi,30,4,07-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,13,07-Jan-2009
Karnataka,KK,Hassan,Channarayapatna,Ragi,30,2,07-Jan-2009
Karnataka,KK,Tumkur,Sira,Ragi,30,1,07-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,5,08-Jan-2009
Karnataka,KK,Tumkur,Tumkur,Ragi,30,8,08-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,10,09-Jan-2009
Karnataka,KK,Haveri,Ranebennur,Ragi,30,11,09-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,5,09-Jan-2009
Karnataka,KK,Chikmagalur,Tarikere,Ragi,30,3,10-Jan-2009
Karnataka,KK,Davangere,Harappana Halli,Ragi,30,25,10-Jan-2009
Karnataka,KK,Hassan,Holenarsipura,Ragi,30,191,10-Jan-2009
Karnataka,KK,Mandya,Nagamangala,Ragi,30,100,10-Jan-2009
Karnataka,KK,Hassan,Channarayapatna,Ragi,30,6,11-Jan-2009
Karnataka,KK,Chikmagalur,Kadur,Ragi,30,17,12-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,16,12-Jan-2009
Karnataka,KK,Hassan,Channarayapatna,Ragi,30,3,12-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,10,12-Jan-2009
Karnataka,KK,Mysore,Piriya Pattana,Ragi,30,4,12-Jan-2009
Karnataka,KK,Tumkur,Gubbi,Ragi,30,4,12-Jan-2009
Karnataka,KK,Tumkur,Huliyar,Ragi,30,8,12-Jan-2009
Karnataka,KK,Tumkur,Tumkur,Ragi,30,8,12-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,5,13-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,2,13-Jan-2009
Karnataka,KK,Tumkur,Madhugiri,Ragi,30,1,13-Jan-2009
Karnataka,KK,Tumkur,Sira,Ragi,30,6,13-Jan-2009
Karnataka,KK,Chikmagalur,Tarikere,Ragi,30,20,14-Jan-2009
Karnataka,KK,Hassan,Hassan,Ragi,30,63,14-Jan-2009
Karnataka,KK,Hassan,Holenarsipura,Ragi,30,20,14-Jan-2009
Karnataka,KK,Chikmagalur,Chikkamagalore,Ragi,30,1,15-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,29,15-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,2,15-Jan-2009
Karnataka,KK,Tumkur,Gubbi,Ragi,30,10,15-Jan-2009
Karnataka,KK,Tumkur,Tumkur,Ragi,30,4,15-Jan-2009
Karnataka,KK,Bangalore,Doddaballa Pur,Ragi,30,3,16-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,20,16-Jan-2009
Karnataka,KK,Hassan,Hassan,Ragi,30,6,16-Jan-2009
Karnataka,KK,Hassan,Holenarsipura,Ragi,30,10,16-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,3,16-Jan-2009
Karnataka,KK,Chikmagalur,Tarikere,Ragi,30,12,17-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,12,17-Jan-2009
Karnataka,KK,Hassan,Holenarsipura,Ragi,30,11,17-Jan-2009
Karnataka,KK,Mandya,Nagamangala,Ragi,30,40,17-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,3,17-Jan-2009
Karnataka,KK,Tumkur,Huliyar,Ragi,30,50,17-Jan-2009
Karnataka,KK,Hassan,Channarayapatna,Ragi,30,6,18-Jan-2009
Karnataka,KK,Bangalore,Bangalore,Ragi,30,12,19-Jan-2009
Karnataka,KK,Chikmagalur,Chikkamagalore,Ragi,30,2,19-Jan-2009
Karnataka,KK,Chikmagalur,Kadur,Ragi,30,7,19-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,70,19-Jan-2009
Karnataka,KK,Hassan,Channarayapatna,Ragi,30,3,19-Jan-2009
Karnataka,KK,Kolar,Chintamani,Ragi,30,4,19-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,3,19-Jan-2009
Karnataka,KK,Mysore,Piriya Pattana,Ragi,30,4,19-Jan-2009
Karnataka,KK,Tumkur,Gubbi,Ragi,30,2,19-Jan-2009
Karnataka,KK,Tumkur,Tumkur,Ragi,30,8,19-Jan-2009
Karnataka,KK,Mandya,K.R. Pet,Ragi,30,2,20-Jan-2009
Karnataka,KK,Mysore,Mysore (Bandipalya),Ragi,30,5,20-Jan-2009
Karnataka,KK,Tumkur,Sira,Ragi,30,7,20-Jan-2009
Karnataka,KK,Bangalore,Bangalore,Ragi,30,34,21-Jan-2009
Karnataka,KK,Bangalore,Doddaballa Pur,Ragi,30,5,21-Jan-2009
Karnataka,KK,Chikmagalur,Chikkamagalore,Ragi,30,2,21-Jan-2009
Karnataka,KK,Chikmagalur,Kadur,Ragi,30,10,21-Jan-2009
Karnataka,KK,Hassan,Arasikere,Ragi,30,10,21-Jan-2009
Karnataka,KK,Hassan,Hassan,Ragi,30,66,21-Jan-2009
