"Min,Max,Modal Price from Karnataka[Jowar(Sorghum)] from 01-Jan-2013To31-Dec-2013 (Total-3093) (Total-3093)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,1445,1445,1445,9-Dec-13
2,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,1100,1100,1100,23-Nov-13
3,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,975,975,975,21-Nov-13
4,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,1200,1200,1200,28-Oct-13
5,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,1500,1650,1500,5-Oct-13
6,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,1300,1300,1300,30-Sep-13
7,Hassan,Arasikere,Jowar(Sorghum),Local,Medium,1490,1490,1490,25-Sep-13
8,Hassan,Arasikere,Jowar(Sorghum),Local,FAQ,1100,1100,1100,24-Jun-13
9,Hassan,Arasikere,Jowar(Sorghum),Local,FAQ,1180,1180,1180,6-Jun-13
10,Hassan,Arasikere,Jowar(Sorghum),Local,FAQ,1100,1100,1100,29-Apr-13
11,Hassan,Arasikere,Jowar(Sorghum),Local,FAQ,1400,1400,1400,25-Mar-13
12,Hassan,Arasikere,Jowar(Sorghum),Local,FAQ,1275,1275,1275,20-Mar-13
13,Belgaum,Athani,Jowar(Sorghum),Jowar ( White),Medium,1300,1300,1300,23-Oct-13
14,Belgaum,Athani,Jowar(Sorghum),Jowar ( White),Medium,1400,1400,1400,5-Oct-13
15,Belgaum,Athani,Jowar(Sorghum),Jowar ( White),FAQ,1900,1900,1900,28-Sep-13
16,Bidar,Aurad,Jowar(Sorghum),Jowar Hybrid,FAQ,1075,1075,1075,29-Jan-13
17,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1350,1250,30-Dec-13
18,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1250,23-Dec-13
19,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1250,16-Dec-13
20,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1050,1050,1050,13-Dec-13
21,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1200,9-Dec-13
22,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1250,1200,2-Dec-13
23,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1250,1200,25-Nov-13
24,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1140,1140,1140,22-Nov-13
25,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1200,18-Nov-13
26,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1150,1175,1160,14-Nov-13
27,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1250,13-Nov-13
28,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1200,1350,1250,5-Nov-13
29,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1250,28-Oct-13
30,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1150,1275,1200,23-Oct-13
31,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1250,21-Oct-13
32,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Small,1000,1300,1250,19-Oct-13
33,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1300,1150,7-Oct-13
34,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1000,1000,5-Oct-13
35,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1210,1210,1210,3-Oct-13
36,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1200,1100,30-Sep-13
37,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1250,1100,16-Sep-13
38,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1350,1250,10-Sep-13
39,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1250,1100,3-Sep-13
40,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1300,1200,26-Aug-13
41,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1300,1200,19-Aug-13
42,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1300,1200,12-Aug-13
43,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1250,1150,5-Aug-13
44,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1100,1300,1150,29-Jul-13
45,Bagalkot,Badami,Jowar(Sorghum),Jowar ( White),Medium,1600,1600,1600,24-Jul-13
46,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1300,1200,22-Jul-13
47,Bagalkot,Badami,Jowar(Sorghum),Jowar Hybrid,Medium,1000,1200,1100,15-Jul-13
