"Min,Max,Modal Price from Karnataka[Bajra(Pearl Millet/Cumbu)] from 01-Jan-2016To31-Dec-2016 (Total-2118) (Total-2118)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
74,Bagalkot,Badami,Bajra(Pearl Millet/Cumbu),Hybrid,Small,1300,1450,1450,1-Jan-16
193,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,1325,1431,1376,1-Jan-16
382,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1800,2400,2100,1-Jan-16
605,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1350,1500,1450,1-Jan-16
823,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1386,4056,1794,1-Jan-16
917,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1300,1350,1325,1-Jan-16
1213,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,1315,1608,1485,1-Jan-16
1526,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1399,1406,1403,1-Jan-16
1943,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,FAQ,1472,1472,1472,1-Jan-16
2072,Gadag,Rona,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1377,1377,1377,1-Jan-16
192,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,1431,1450,1444,2-Jan-16
604,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1350,1500,1450,2-Jan-16
822,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1188,1459,1391,2-Jan-16
946,Gadag,Gadag,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1811,1881,1861,2-Jan-16
1212,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,1332,1612,1464,2-Jan-16
1525,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1411,1414,1412,2-Jan-16
1783,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1360,1360,1360,2-Jan-16
1299,Bellary,H.B. Halli,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,1380,1380,1380,3-Jan-16
1782,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1375,1375,1375,3-Jan-16
1993,Belgaum,Ramdurga,Bajra(Pearl Millet/Cumbu),Local,Medium,1450,1600,1500,3-Jan-16
381,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1800,2400,2100,4-Jan-16
603,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1300,1500,1450,4-Jan-16
821,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1420,2126,1537,4-Jan-16
974,Koppal,Gangavathi,Bajra(Pearl Millet/Cumbu),Local,FAQ,1350,1350,1350,4-Jan-16
1211,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,1325,1606,1435,4-Jan-16
1413,Koppal,Koppal,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1365,1365,1365,4-Jan-16
1524,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1416,1446,1433,4-Jan-16
1781,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1375,1375,1375,4-Jan-16
1942,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,FAQ,1348,1348,1348,4-Jan-16
191,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,1300,1411,1375,5-Jan-16
380,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1900,2300,2100,5-Jan-16
602,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1300,1521,1450,5-Jan-16
820,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1368,2144,1478,5-Jan-16
916,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1300,1350,1325,5-Jan-16
1210,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,1332,1625,1458,5-Jan-16
1780,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1375,1375,1375,5-Jan-16
379,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1900,2300,2100,6-Jan-16
601,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1300,1450,1350,6-Jan-16
819,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1369,1769,1441,6-Jan-16
915,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1450,1550,1500,6-Jan-16
1209,Gulbarga,Gulbarga,Bajra(Pearl Millet/Cumbu),Local,FAQ,1325,1620,1425,6-Jan-16
1523,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1437,1481,1450,6-Jan-16
1779,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1405,1405,1405,6-Jan-16
1941,Raichur,Raichur,Bajra(Pearl Millet/Cumbu),Local,FAQ,1259,1259,1259,6-Jan-16
378,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1900,2300,2100,7-Jan-16
600,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1300,1450,1350,7-Jan-16
1522,Bellary,Kottur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1445,1465,1453,7-Jan-16
1778,Koppal,Kustagi,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1405,1405,1405,7-Jan-16
73,Bagalkot,Badami,Bajra(Pearl Millet/Cumbu),Hybrid,Small,1410,1450,1450,8-Jan-16
190,Bagalkot,Bagalakot,Bajra(Pearl Millet/Cumbu),Hybrid,Medium,1302,1320,1308,8-Jan-16
377,Bangalore,Bangalore,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1900,2300,2100,8-Jan-16
599,Bidar,Basava Kalayana,Bajra(Pearl Millet/Cumbu),Local,FAQ,1350,1500,1450,8-Jan-16
818,Bellary,Bellary,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1101,1869,1449,8-Jan-16
914,Bijapur,Bijapur,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,1350,1450,1400,8-Jan-16
