State,State_Code,District,Market,Commodity,Commodity_Code,Arrivals,Date
Karnataka,KK,Bidar,Bidar,GreenGram,9,1,02-Jan-2008
Karnataka,KK,Bidar,Bidar,GreenGram,9,1,04-Jan-2008
Karnataka,KK,Gadag,Gadag,GreenGram,9,39,04-Jan-2008
Karnataka,KK,Bidar,Aurad,GreenGram,9,2,05-Jan-2008
Karnataka,KK,Bidar,Bidar,GreenGram,9,2,05-Jan-2008
Karnataka,KK,Bijapur,Bijapur,GreenGram,9,6,05-Jan-2008
Karnataka,KK,Dharwad,Dharwar,GreenGram,9,18,05-Jan-2008
Karnataka,KK,Gadag,Gadag,GreenGram,9,39,05-Jan-2008
Karnataka,KK,Mysore,Mysore (Bandipalya),GreenGram,9,15,05-Jan-2008
Karnataka,KK,Bagalkot,Badami,GreenGram,9,7,07-Jan-2008
Karnataka,KK,Bangalore,Bangalore,GreenGram,9,48,07-Jan-2008
Karnataka,KK,Bidar,Aurad,GreenGram,9,2,07-Jan-2008
Karnataka,KK,Bidar,Bidar,GreenGram,9,1,07-Jan-2008
Karnataka,KK,Bijapur,Bijapur,GreenGram,9,1,07-Jan-2008
Karnataka,KK,Gadag,Gadag,GreenGram,9,34,07-Jan-2008
Karnataka,KK,Gadag,Laxmeshwar,GreenGram,9,2,07-Jan-2008
Karnataka,KK,Bangalore,Bangalore,GreenGram,9,21,08-Jan-2008
Karnataka,KK,Mysore,Mysore (Bandipalya),GreenGram,9,53,08-Jan-2008
Karnataka,KK,Bangalore,Bangalore,GreenGram,9,7,09-Jan-2008
Karnataka,KK,Bijapur,Bijapur,GreenGram,9,3,09-Jan-2008
Karnataka,KK,Gadag,Gadag,GreenGram,9,28,09-Jan-2008
Karnataka,KK,Mysore,Mysore (Bandipalya),GreenGram,9,7,09-Jan-2008
Karnataka,KK,Gadag,Gadag,GreenGram,9,17,10-Jan-2008
Karnataka,KK,Gulbarga,Yadgir,GreenGram,9,36,10-Jan-2008
Karnataka,KK,Mysore,Mysore (Bandipalya),GreenGram,9,14,10-Jan-2008
Karnataka,KK,Shimoga,Bhadravathi,GreenGram,9,1,10-Jan-2008
Karnataka,KK,Bidar,Bidar,GreenGram,9,1,11-Jan-2008
Karnataka,KK,Bijapur,Bijapur,GreenGram,9,2,11-Jan-2008
