"Min,Max,Modal Price from Karnataka[Arhar Dal(Tur Dal)] from 01-Jan-2017To31-Dec-2017 (Total-140) (Total-140)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3,Hassan,Arasikere,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,6000,6000,10-Nov-17
43,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,10-Nov-17
101,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5600,7000,6300,10-Nov-17
140,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5800,6600,6200,10-Nov-17
42,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,13-Nov-17
50,Kolar,Bangarpet,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6800,6200,13-Nov-17
100,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5600,7000,6300,13-Nov-17
103,Tumkur,Pavagada,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6000,5500,13-Nov-17
139,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7400,6950,13-Nov-17
41,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,14-Nov-17
99,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,7200,6000,14-Nov-17
138,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5800,6500,6150,14-Nov-17
40,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,15-Nov-17
98,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,7200,6600,15-Nov-17
137,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,7000,7500,7250,15-Nov-17
39,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,16-Nov-17
61,Haveri,Haveri,Arhar Dal(Tur Dal),Arhar Dal(Tur),Medium,5000,5400,5300,16-Nov-17
97,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,7200,6600,16-Nov-17
136,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,7500,7000,16-Nov-17
38,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,17-Nov-17
96,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,7200,6600,17-Nov-17
135,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6200,5850,17-Nov-17
37,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,18-Nov-17
58,Hassan,Hassan,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6100,6458,6400,18-Nov-17
95,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,7200,6600,18-Nov-17
134,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6200,5850,18-Nov-17
36,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,20-Nov-17
94,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6100,7300,6700,20-Nov-17
133,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6600,6550,20-Nov-17
35,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,21-Nov-17
93,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5400,6800,6100,21-Nov-17
132,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6600,6550,21-Nov-17
34,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,22-Nov-17
131,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,7000,7500,7250,22-Nov-17
33,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,23-Nov-17
66,Kolar,Kolar,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5000,5100,5020,23-Nov-17
92,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5400,6800,6100,23-Nov-17
130,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,7000,7500,7250,23-Nov-17
32,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,24-Nov-17
91,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5400,6800,6100,24-Nov-17
129,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,7000,7500,7250,24-Nov-17
31,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,25-Nov-17
49,Kolar,Bangarpet,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6800,6200,25-Nov-17
90,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5400,6800,6100,25-Nov-17
128,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,7000,7500,7250,25-Nov-17
30,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,27-Nov-17
57,Hassan,Hassan,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6300,6300,6300,27-Nov-17
89,Mysore,Mysore (Bandipalya),Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5400,6800,6100,27-Nov-17
127,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5500,6500,6000,27-Nov-17
29,Bangalore,Bangalore,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,5300,7000,6150,28-Nov-17
