"Min,Max,Modal Price from Karnataka[Groundnut] from 01-Jan-2012To31-Dec-2012 (Total-5226) (Total-5226)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1987,Bellary,H.B. Halli,Groundnut,Big (With Shell),Medium,2900,3200,3180,1-Jan-12
2976,Koppal,Kustagi,Groundnut,Gejje,FAQ,2435,2912,2710,1-Jan-12
4301,Belgaum,Ramdurga,Groundnut,Gejje,FAQ,1900,3601,3000,1-Jan-12
294,Bagalkot,Bagalakot,Groundnut,Gejje,FAQ,3812,3812,3812,2-Jan-12
550,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,2500,3640,3100,2-Jan-12
735,Bellary,Bellary,Groundnut,Big (With Shell),FAQ,2900,4169,4059,2-Jan-12
962,Chitradurga,Challakere,Groundnut,Gejje,FAQ,2800,3990,3300,2-Jan-12
1161,Chitradurga,Chitradurga,Groundnut,Natte,FAQ,2711,4689,4200,2-Jan-12
1865,Gadag,Gadag,Groundnut,Balli/Habbu,FAQ,2989,4019,3300,2-Jan-12
2099,Bellary,Hospet,Groundnut,Gejje,FAQ,3000,3200,3100,2-Jan-12
2489,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,1111,3725,3169,2-Jan-12
2490,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,2666,4069,3529,2-Jan-12
2491,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,3279,3639,3329,2-Jan-12
3267,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,2629,4159,2949,2-Jan-12
3718,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2096,4311,3492,2-Jan-12
3865,Belgaum,Nippani,Groundnut,Other,FAQ,2200,3000,3000,2-Jan-12
4146,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2475,3646,3207,2-Jan-12
4616,Gadag,Rona,Groundnut,Balli/Habbu,FAQ,2610,4140,3280,2-Jan-12
4794,Haveri,Savanur,Groundnut,Balli/Habbu,FAQ,3685,4039,3862,2-Jan-12
549,Bangalore,Bangalore,Groundnut,Big (With Shell),FAQ,2500,3640,3100,3-Jan-12
961,Chitradurga,Challakere,Groundnut,Gejje,FAQ,2900,3763,3300,3-Jan-12
2486,Dharwad,Hubli (Amaragol),Groundnut,Balli/Habbu,FAQ,1529,3779,3269,3-Jan-12
2487,Dharwad,Hubli (Amaragol),Groundnut,Gejje,FAQ,2999,4009,3429,3-Jan-12
2488,Dharwad,Hubli (Amaragol),Groundnut,Hybrid,FAQ,1539,3929,3269,3-Jan-12
2763,Koppal,Koppal,Groundnut,Gejje,FAQ,3501,3501,3501,3-Jan-12
2865,Bellary,Kottur,Groundnut,Natte,Medium,2209,4451,3690,3-Jan-12
2866,Bellary,Kottur,Groundnut,Natte,FAQ,2209,4451,3690,3-Jan-12
2877,Dharwad,Kundagol,Groundnut,Gejje,FAQ,3500,3500,3500,3-Jan-12
3266,Gadag,Laxmeshwar,Groundnut,Balli/Habbu,FAQ,2768,4059,2916,3-Jan-12
3408,Tumkur,Madhugiri,Groundnut,Big (With Shell),FAQ,2800,3800,3500,3-Jan-12
3463,Kolar,Mulabagilu,Groundnut,Other,FAQ,2500,3500,3000,3-Jan-12
3717,Gadag,Mundaragi,Groundnut,Gejje,FAQ,2052,3581,3150,3-Jan-12
4145,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,2279,3333,3069,3-Jan-12
4615,Gadag,Rona,Groundnut,Balli/Habbu,FAQ,2610,3570,3210,3-Jan-12
4793,Haveri,Savanur,Groundnut,Balli/Habbu,FAQ,3279,3945,3612,3-Jan-12
