"Min,Max,Modal Price from Karnataka[Maize] from 01-Jan-2016To31-Dec-2016 (Total-9605) (Total-9605)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
211,Hassan,Arasikere,Maize,Local,FAQ,1100,1460,1400,01-Jan-16
694,Bagalkot,Bagalakot,Maize,Hybrid/Local,Medium,1251,1416,1332,01-Jan-16
838,Chikmagalur,Bagepalli,Maize,Local,FAQ,1325,1350,1330,01-Jan-16
1101,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,1450,1600,1525,01-Jan-16
1148,Kolar,Bangarpet,Maize,Hybrid/Local,FAQ,1480,1570,1510,01-Jan-16
1404,Bellary,Bellary,Maize,Local,FAQ,1346,1419,1403,01-Jan-16
1515,Hassan,Belur,Maize,Hybrid/Local,FAQ,1000,1510,1400,01-Jan-16
1656,Shimoga,Bhadravathi,Maize,Local,FAQ,1450,1450,1450,01-Jan-16
1770,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,1300,1450,1400,01-Jan-16
1859,Chitradurga,Challakere,Maize,Yellow,FAQ,1201,1422,1291,01-Jan-16
1891,Chamrajnagar,Chamaraj Nagar,Maize,Local,FAQ,1310,1310,1310,01-Jan-16
2020,Hassan,Channarayapatna,Maize,Hybrid/Local,FAQ,1350,1450,1350,01-Jan-16
2186,Kolar,Chintamani,Maize,Local,FAQ,1350,1510,1400,01-Jan-16
2296,Chitradurga,Chitradurga,Maize,Local,FAQ,1001,1411,1393,01-Jan-16
2512,Davangere,Davangere,Maize,Local,FAQ,1300,1393,1335,01-Jan-16
2649,Dharwad,Dharwar,Maize,Local,FAQ,1500,1500,1500,01-Jan-16
2701,Bangalore,Doddaballa Pur,Maize,Sweet Corn (For Biscuits),FAQ,3700,3700,3700,01-Jan-16
2893,Gadag,Gadag,Maize,Local,FAQ,1002,1396,1367,01-Jan-16
3210,Kolar,Gowribidanoor,Maize,Hybrid/Local,FAQ,1400,1450,1420,01-Jan-16
3290,Chamrajnagar,Gundlupet,Maize,Local,FAQ,1200,1200,1200,01-Jan-16
3776,Haveri,Hanagal,Maize,Local,Medium,1250,1400,1340,01-Jan-16
3952,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,1330,1390,1347,01-Jan-16
4091,Davangere,Harihara,Maize,Hybrid/Local,FAQ,1300,1420,1360,01-Jan-16
4257,Hassan,Hassan,Maize,Local,FAQ,1200,1455,1200,01-Jan-16
4471,Haveri,Haveri,Maize,Local,Medium,1340,1400,1360,01-Jan-16
4780,Chitradurga,Holalkere,Maize,Yellow,Medium,1340,1485,1460,01-Jan-16
4906,Hassan,Holenarsipura,Maize,Local,FAQ,1100,1370,1100,01-Jan-16
5053,Davangere,Honnali,Maize,Local,Medium,1300,1430,1400,01-Jan-16
5167,Bellary,Hoovinahadagali,Maize,Yellow,FAQ,1380,1380,1380,01-Jan-16
5219,Chitradurga,Hosadurga,Maize,Hybrid/Local,Medium,1300,1350,1330,01-Jan-16
5648,Mysore,K.R.Nagar,Maize,Local,FAQ,1199,1199,1199,01-Jan-16
5716,Chikmagalur,Kadur,Maize,Other,FAQ,1250,1350,1340,01-Jan-16
5855,Dharwad,Kalagategi,Maize,Local,FAQ,1330,1340,1330,01-Jan-16
5900,Kolar,Kolar,Maize,Local,FAQ,1550,2400,1808,01-Jan-16
6002,Chamrajnagar,Kollegal,Maize,Local,Medium,1200,1300,1250,01-Jan-16
6444,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,1300,1500,1400,01-Jan-16
6470,Dharwad,Kundagol,Maize,Local,FAQ,1425,1425,1425,01-Jan-16
6517,Tumkur,Kunigal,Maize,Hybrid/Local,FAQ,1430,1450,1435,01-Jan-16
6923,Tumkur,Madhugiri,Maize,Hybrid/Local,FAQ,1200,1500,1400,01-Jan-16
6949,Chikmagalur,Moodigere,Maize,Other,FAQ,1400,1400,1400,01-Jan-16
7118,Gadag,Mundaragi,Maize,Yellow,FAQ,1262,1382,1373,01-Jan-16
7297,Karwar(Uttar Kannad),Mundgod,Maize,Hybrid/Local,FAQ,1400,1400,1400,01-Jan-16
7447,Mysore,Mysore (Bandipalya),Maize,Local,FAQ,1291,1341,1316,01-Jan-16
8205,Haveri,Ranebennur,Maize,Local,Medium,1300,1410,1395,01-Jan-16
8295,Gadag,Rona,Maize,Hybrid/Local,FAQ,1371,1415,1400,01-Jan-16
8831,Shimoga,Shikaripura,Maize,Local,Medium,1100,1300,1200,01-Jan-16
9013,Shimoga,Shimoga,Maize,Hybrid/Local,FAQ,1350,1400,1375,01-Jan-16
9086,Tumkur,Sira,Maize,Local,FAQ,1225,1250,1232,01-Jan-16
9239,Madikeri(Kodagu),Somvarpet,Maize,Local,FAQ,912,1000,1000,01-Jan-16
9315,Shimoga,Sorabha,Maize,Local,FAQ,1300,1300,1300,01-Jan-16
9441,Belgaum,Soundati,Maize,Local,FAQ,1400,1400,1400,01-Jan-16
9482,Chikmagalur,Tarikere,Maize,Other,FAQ,1330,1490,1423,01-Jan-16
9509,Tumkur,Tumkur,Maize,Local,FAQ,1250,1450,1380,01-Jan-16
210,Hassan,Arasikere,Maize,Local,FAQ,1300,1400,1400,02-Jan-16
418,Belgaum,Athani,Maize,Hybrid/Local,FAQ,1425,1480,1450,02-Jan-16
693,Bagalkot,Bagalakot,Maize,Hybrid/Local,Medium,1301,1480,1428,02-Jan-16
837,Chikmagalur,Bagepalli,Maize,Other,FAQ,1325,1350,1330,02-Jan-16
1100,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,1450,1600,1525,02-Jan-16
1402,Bellary,Bellary,Maize,Local,FAQ,1314,1429,1412,02-Jan-16
1403,Bellary,Bellary,Maize,Sweet Corn (For Biscuits),FAQ,2147,2551,2350,02-Jan-16
1514,Hassan,Belur,Maize,Hybrid/Local,FAQ,1000,1530,1530,02-Jan-16
1655,Shimoga,Bhadravathi,Maize,Local,FAQ,1500,1500,1500,02-Jan-16
1777,Bagalkot,Bilagi,Maize,Other,FAQ,1420,1420,1420,02-Jan-16
1890,Chamrajnagar,Chamaraj Nagar,Maize,Local,FAQ,1310,1310,1310,02-Jan-16
2019,Hassan,Channarayapatna,Maize,Hybrid/Local,FAQ,1350,1350,1350,02-Jan-16
2154,Chikmagalur,Chikkamagalore,Maize,Local,FAQ,1300,1300,1300,02-Jan-16
2185,Kolar,Chintamani,Maize,Local,FAQ,1400,1600,1500,02-Jan-16
2511,Davangere,Davangere,Maize,Local,FAQ,1300,1380,1350,02-Jan-16
2648,Dharwad,Dharwar,Maize,Local,FAQ,1400,1400,1400,02-Jan-16
2892,Gadag,Gadag,Maize,Local,FAQ,1249,1396,1376,02-Jan-16
2983,Belgaum,Gokak,Maize,Local,FAQ,1400,1400,1400,02-Jan-16
3209,Kolar,Gowribidanoor,Maize,Hybrid/Local,FAQ,1400,1450,1420,02-Jan-16
3289,Chamrajnagar,Gundlupet,Maize,Local,FAQ,1200,1500,1500,02-Jan-16
3951,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,1390,1400,1394,02-Jan-16
4090,Davangere,Harihara,Maize,Hybrid/Local,FAQ,1330,1350,1340,02-Jan-16
4256,Hassan,Hassan,Maize,Local,FAQ,1200,1489,1400,02-Jan-16
4470,Haveri,Haveri,Maize,Local,Medium,1310,1380,1360,02-Jan-16
4667,Haveri,Hirekerur,Maize,Hybrid/Local,FAQ,1300,1391,1350,02-Jan-16
4779,Chitradurga,Holalkere,Maize,Yellow,FAQ,1330,1485,1450,02-Jan-16
4905,Hassan,Holenarsipura,Maize,Hybrid/Local,FAQ,1400,1400,1400,02-Jan-16
5166,Bellary,Hoovinahadagali,Maize,Yellow,FAQ,1350,1350,1350,02-Jan-16
5218,Chitradurga,Hosadurga,Maize,Hybrid/Local,Medium,1280,1350,1300,02-Jan-16
5353,Dharwad,Hubli (Amaragol),Maize,Local,Medium,1392,1392,1392,02-Jan-16
5425,Mysore,Hunsur,Maize,Local,Medium,900,1510,1200,02-Jan-16
5647,Mysore,K.R.Nagar,Maize,Local,FAQ,1100,1100,1100,02-Jan-16
5715,Chikmagalur,Kadur,Maize,Other,FAQ,1285,1320,1300,02-Jan-16
5854,Dharwad,Kalagategi,Maize,Local,FAQ,1350,1350,1350,02-Jan-16
6001,Chamrajnagar,Kollegal,Maize,Local,Medium,1300,1380,1350,02-Jan-16
6227,Bellary,Kottur,Maize,Hybrid/Local,FAQ,1188,1545,1432,02-Jan-16
6443,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,1300,1500,1400,02-Jan-16
6516,Tumkur,Kunigal,Maize,Hybrid/Local,FAQ,1400,1450,1430,02-Jan-16
6767,Koppal,Kustagi,Maize,Hybrid/Local,FAQ,1370,1370,1370,02-Jan-16
6792,Gadag,Laxmeshwar,Maize,Local,FAQ,1599,2519,1605,02-Jan-16
6850,Mandya,Maddur,Maize,Local,FAQ,1325,1325,1325,02-Jan-16
7117,Gadag,Mundaragi,Maize,Yellow,FAQ,1289,1385,1352,02-Jan-16
7296,Karwar(Uttar Kannad),Mundgod,Maize,Hybrid/Local,FAQ,1380,1385,1380,02-Jan-16
7868,Mysore,Piriya Pattana,Maize,Hybrid/Local,FAQ,850,850,850,02-Jan-16
8204,Haveri,Ranebennur,Maize,Local,Medium,1300,1420,1405,02-Jan-16
8294,Gadag,Rona,Maize,Hybrid/Local,FAQ,1400,1421,1410,02-Jan-16
8387,Belgaum,Sankeshwar,Maize,Hybrid/Local,FAQ,1200,1300,1250,02-Jan-16
8830,Shimoga,Shikaripura,Maize,Local,Medium,1200,1310,1300,02-Jan-16
9037,Bijapur,Sindagi,Maize,Local,FAQ,1300,1500,1400,02-Jan-16
9238,Madikeri(Kodagu),Somvarpet,Maize,Local,FAQ,1000,1000,1000,02-Jan-16
9440,Belgaum,Soundati,Maize,Local,FAQ,1400,1400,1400,02-Jan-16
9508,Tumkur,Tumkur,Maize,Local,FAQ,1200,1450,1350,02-Jan-16
9605,Koppal,Yalburga,Maize,Yellow,FAQ,1320,1330,1325,02-Jan-16
417,Belgaum,Athani,Maize,Hybrid/Local,FAQ,1450,1450,1450,03-Jan-16
2018,Hassan,Channarayapatna,Maize,Hybrid/Local,FAQ,1350,1460,1450,03-Jan-16
3288,Chamrajnagar,Gundlupet,Maize,Local,FAQ,1000,1500,1200,03-Jan-16
3492,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,1360,1400,1375,03-Jan-16
4904,Hassan,Holenarsipura,Maize,Local,FAQ,1100,1360,1200,03-Jan-16
5424,Mysore,Hunsur,Maize,Local,Medium,1200,1200,1200,03-Jan-16
6000,Chamrajnagar,Kollegal,Maize,Local,Medium,1300,1380,1350,03-Jan-16
6766,Koppal,Kustagi,Maize,Hybrid/Local,FAQ,1375,1375,1375,03-Jan-16
7955,Belgaum,Ramdurga,Maize,Local,FAQ,1350,1400,1380,03-Jan-16
209,Hassan,Arasikere,Maize,Local,FAQ,1300,1390,1325,04-Jan-16
