"Min,Max,Modal Price from Karnataka[Maize] from 01-Jan-2010To31-Dec-2010 (Total-7749) (Total-7749)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
516,Bagalkot,Badami,Maize,Hybrid/Local,FAQ,780,800,790,01-Jan-10
690,Bagalkot,Bagalakot,Maize,Hybrid/Local,Medium,751,818,803,01-Jan-10
5079,Bagalkot,Jamakhandi,Maize,Local,Medium,700,700,700,01-Jan-10
1015,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,850,910,875,01-Jan-10
2665,Bangalore,Doddaballa Pur,Maize,Local,FAQ,800,900,850,01-Jan-10
763,Belgaum,Bailahongal,Maize,Hybrid/Local,FAQ,840,840,840,01-Jan-10
6754,Belgaum,Sankeshwar,Maize,Hybrid/Local,FAQ,800,850,830,01-Jan-10
7525,Belgaum,Soundati,Maize,Local,FAQ,800,840,830,01-Jan-10
1170,Bellary,Bellary,Maize,Local,FAQ,749,836,805,01-Jan-10
5541,Bellary,Kottur,Maize,Hybrid/Local,Medium,750,796,783,01-Jan-10
1542,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,860,870,865,01-Jan-10
2118,Chitradurga,Chitradurga,Maize,Local,Medium,680,816,798,01-Jan-10
1824,Davangere,Channagiri,Maize,Hybrid/Local,FAQ,800,900,850,01-Jan-10
2323,Davangere,Davangere,Maize,Local,Medium,760,790,775,01-Jan-10
3685,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,760,910,820,01-Jan-10
4379,Davangere,Honnali,Maize,Local,FAQ,800,800,800,01-Jan-10
4915,Davangere,Jagalur,Maize,Hybrid/Local,FAQ,770,790,788,01-Jan-10
2834,Gadag,Gadag,Maize,Local,FAQ,665,786,700,01-Jan-10
5901,Gadag,Laxmeshwar,Maize,Local,FAQ,555,752,742,01-Jan-10
6087,Gadag,Mundaragi,Maize,Yellow,FAQ,708,802,790,01-Jan-10
6399,Gadag,Nargunda,Maize,Local,FAQ,830,855,845,01-Jan-10
6636,Gadag,Rona,Maize,Hybrid/Local,FAQ,766,787,770,01-Jan-10
243,Hassan,Arasikere,Maize,Local,Medium,800,800,800,01-Jan-10
3978,Hassan,Hassan,Maize,Local,FAQ,750,800,775,01-Jan-10
3482,Haveri,Hanagal,Maize,Hybrid/Local,FAQ,750,750,750,01-Jan-10
2011,Kolar,Chintamani,Maize,Local,FAQ,860,1000,930,01-Jan-10
3121,Kolar,Gowribidanoor,Maize,Hybrid/Local,FAQ,840,940,900,01-Jan-10
5130,Mysore,K.R.Nagar,Maize,Hybrid/Local,Medium,812,812,812,01-Jan-10
6257,Mysore,Mysore (Bandipalya),Maize,Local,Medium,621,729,729,01-Jan-10
6258,Mysore,Mysore (Bandipalya),Maize,Local,FAQ,621,729,729,01-Jan-10
6497,Mysore,Piriya Pattana,Maize,Hybrid/Local,FAQ,730,909,800,01-Jan-10
1375,Shimoga,Bhadravathi,Maize,Hybrid/Local,FAQ,800,900,850,01-Jan-10
6999,Shimoga,Shikaripura,Maize,Local,Medium,750,800,770,01-Jan-10
7000,Shimoga,Shikaripura,Maize,Local,FAQ,750,800,770,01-Jan-10
7199,Shimoga,Shimoga,Maize,Hybrid/Local,FAQ,850,875,860,01-Jan-10
689,Bagalkot,Bagalakot,Maize,Hybrid/Local,Medium,711,817,803,02-Jan-10
5078,Bagalkot,Jamakhandi,Maize,Local,FAQ,775,775,775,02-Jan-10
1014,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,850,910,875,02-Jan-10
430,Belgaum,Athani,Maize,Hybrid/Local,FAQ,750,850,800,02-Jan-10
762,Belgaum,Bailahongal,Maize,Hybrid/Local,FAQ,840,840,840,02-Jan-10
5678,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,760,800,790,02-Jan-10
7524,Belgaum,Soundati,Maize,Local,FAQ,780,829,825,02-Jan-10
3354,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,780,780,780,02-Jan-10
4518,Bellary,Hoovinahadagali,Maize,Yellow,FAQ,800,800,800,02-Jan-10
5540,Bellary,Kottur,Maize,Hybrid/Local,Medium,777,828,810,02-Jan-10
1380,Bidar,Bidar,Maize,Local,FAQ,850,850,850,02-Jan-10
1541,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,800,865,850,02-Jan-10
5263,Chamrajnagar,Kollegal,Maize,Local,Medium,790,880,850,02-Jan-10
7593,Chikmagalur,Tarikere,Maize,Other,FAQ,840,905,860,02-Jan-10
1713,Chitradurga,Challakere,Maize,Yellow,Medium,775,835,795,02-Jan-10
1823,Davangere,Channagiri,Maize,Hybrid/Local,FAQ,800,850,825,02-Jan-10
2322,Davangere,Davangere,Maize,Local,Medium,760,800,780,02-Jan-10
3684,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,800,830,815,02-Jan-10
4378,Davangere,Honnali,Maize,Local,FAQ,800,840,830,02-Jan-10
134,Dharwad,Annigeri,Maize,Yellow,Medium,700,845,700,02-Jan-10
4744,Dharwad,Hubli (Amaragol),Maize,Local,Medium,669,761,751,02-Jan-10
5190,Dharwad,Kalagategi,Maize,Local,FAQ,800,840,820,02-Jan-10
2833,Gadag,Gadag,Maize,Local,FAQ,670,791,700,02-Jan-10
6086,Gadag,Mundaragi,Maize,Yellow,FAQ,770,811,780,02-Jan-10
6398,Gadag,Nargunda,Maize,Local,FAQ,811,830,824,02-Jan-10
6635,Gadag,Rona,Maize,Hybrid/Local,FAQ,690,788,760,02-Jan-10
3977,Hassan,Hassan,Maize,Local,FAQ,740,800,770,02-Jan-10
4201,Hassan,Holenarsipura,Maize,Local,FAQ,900,1000,950,02-Jan-10
3481,Haveri,Hanagal,Maize,Hybrid/Local,FAQ,750,810,780,02-Jan-10
6844,Haveri,Savanur,Maize,Hybrid/Local,FAQ,766,766,766,02-Jan-10
7395,Madikeri(Kodagu),Somvarpet,Maize,Local,FAQ,700,940,700,02-Jan-10
5129,Mysore,K.R.Nagar,Maize,Hybrid/Local,Medium,700,815,744,02-Jan-10
6256,Mysore,Mysore (Bandipalya),Maize,Local,Medium,721,793,748,02-Jan-10
1374,Shimoga,Bhadravathi,Maize,Hybrid/Local,FAQ,760,840,800,02-Jan-10
6998,Shimoga,Shikaripura,Maize,Local,Medium,830,870,850,02-Jan-10
7198,Shimoga,Shimoga,Maize,Hybrid/Local,FAQ,840,860,850,02-Jan-10
1861,Bangalore,Channapatana,Maize,Local,FAQ,840,840,840,03-Jan-10
429,Belgaum,Athani,Maize,Hybrid/Local,FAQ,750,850,800,03-Jan-10
6519,Belgaum,Ramdurga,Maize,Hybrid/Local,Medium,700,810,780,03-Jan-10
1906,Hassan,Channarayapatna,Maize,Hybrid/Local,Medium,700,900,750,03-Jan-10
6496,Mysore,Piriya Pattana,Maize,Hybrid/Local,FAQ,750,850,800,03-Jan-10
515,Bagalkot,Badami,Maize,Hybrid/Local,Large,785,786,786,04-Jan-10
688,Bagalkot,Bagalakot,Maize,Hybrid/Local,Medium,741,818,801,04-Jan-10
5077,Bagalkot,Jamakhandi,Maize,Local,Medium,700,700,700,04-Jan-10
1013,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,850,910,875,04-Jan-10
2664,Bangalore,Doddaballa Pur,Maize,Local,FAQ,800,900,850,04-Jan-10
428,Belgaum,Athani,Maize,Hybrid/Local,FAQ,800,850,820,04-Jan-10
761,Belgaum,Bailahongal,Maize,Hybrid/Local,FAQ,840,840,840,04-Jan-10
5677,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,760,800,790,04-Jan-10
7523,Belgaum,Soundati,Maize,Local,FAQ,780,843,823,04-Jan-10
1169,Bellary,Bellary,Maize,Local,FAQ,710,831,795,04-Jan-10
3353,Bellary,H.B. Halli,Maize,Hybrid/Local,Medium,800,800,800,04-Jan-10
4641,Bellary,Hospet,Maize,Hybrid/Local,Medium,815,815,815,04-Jan-10
5539,Bellary,Kottur,Maize,Hybrid/Local,Medium,790,823,818,04-Jan-10
1540,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,800,870,850,04-Jan-10
7277,Bijapur,Sindagi,Maize,Hybrid/Local,FAQ,775,840,800,04-Jan-10
5175,Chikmagalur,Kadur,Maize,Local,FAQ,810,810,810,04-Jan-10
7592,Chikmagalur,Tarikere,Maize,Other,FAQ,880,935,900,04-Jan-10
1712,Chitradurga,Challakere,Maize,Yellow,Medium,790,820,800,04-Jan-10
2117,Chitradurga,Chitradurga,Maize,Local,FAQ,758,831,800,04-Jan-10
4600,Chitradurga,Hosadurga,Maize,Hybrid/Local,Medium,691,850,700,04-Jan-10
1822,Davangere,Channagiri,Maize,Hybrid/Local,FAQ,800,900,850,04-Jan-10
2321,Davangere,Davangere,Maize,Local,Medium,740,785,760,04-Jan-10
3683,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,900,930,915,04-Jan-10
4377,Davangere,Honnali,Maize,Local,FAQ,800,800,800,04-Jan-10
4914,Davangere,Jagalur,Maize,Hybrid/Local,Medium,790,810,800,04-Jan-10
4743,Dharwad,Hubli (Amaragol),Maize,Local,Medium,729,729,729,04-Jan-10
2832,Gadag,Gadag,Maize,Local,FAQ,675,797,700,04-Jan-10
5900,Gadag,Laxmeshwar,Maize,Local,FAQ,720,752,722,04-Jan-10
6085,Gadag,Mundaragi,Maize,Yellow,FAQ,755,813,802,04-Jan-10
6397,Gadag,Nargunda,Maize,Local,FAQ,795,830,820,04-Jan-10
6634,Gadag,Rona,Maize,Hybrid/Local,FAQ,766,786,775,04-Jan-10
242,Hassan,Arasikere,Maize,Local,Medium,800,850,830,04-Jan-10
1905,Hassan,Channarayapatna,Maize,Hybrid/Local,Medium,760,1000,800,04-Jan-10
3976,Hassan,Hassan,Maize,Local,FAQ,750,810,780,04-Jan-10
3480,Haveri,Hanagal,Maize,Hybrid/Local,FAQ,750,850,750,04-Jan-10
6843,Haveri,Savanur,Maize,Hybrid/Local,FAQ,764,769,765,04-Jan-10
3390,Karwar(Uttar Kannad),Haliyala,Maize,Hybrid/Local,FAQ,725,725,725,04-Jan-10
