"Min,Max,Modal Price from Karnataka[Maize] from 01-Jan-2012To31-Dec-2012 (Total-9856) (Total-9856)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3724,Bellary,H.B. Halli,Maize,Local,Medium,950,1220,1050,01-Jan-12
7249,Koppal,Kustagi,Maize,Hybrid/Local,FAQ,1080,1080,1080,01-Jan-12
8370,Belgaum,Ramdurga,Maize,Local,Medium,980,1080,1050,01-Jan-12
207,Hassan,Arasikere,Maize,Local,Medium,1025,1173,1050,02-Jan-12
304,Belgaum,Athani,Maize,Local,FAQ,1020,1070,1050,02-Jan-12
947,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,1100,1220,1160,02-Jan-12
1191,Bellary,Bellary,Maize,Local,FAQ,1086,1131,1131,02-Jan-12
1322,Hassan,Belur,Maize,Hybrid/Local,FAQ,1170,1200,1170,02-Jan-12
1451,Shimoga,Bhadravathi,Maize,Hybrid/Local,FAQ,1130,1130,1130,02-Jan-12
1643,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,1043,1063,1050,02-Jan-12
1914,Chamrajnagar,Chamaraj Nagar,Maize,Local,FAQ,700,800,750,02-Jan-12
2018,Davangere,Channagiri,Maize,Hybrid/Local,FAQ,980,1050,1000,02-Jan-12
2141,Hassan,Channarayapatna,Maize,Local,FAQ,1000,1000,1000,02-Jan-12
2455,Chitradurga,Chitradurga,Maize,Local,FAQ,1040,1118,1080,02-Jan-12
2706,Davangere,Davangere,Maize,Local,FAQ,980,1101,1040,02-Jan-12
2896,Dharwad,Dharwar,Maize,Local,FAQ,980,1080,1030,02-Jan-12
3196,Gadag,Gadag,Maize,Local,FAQ,811,1050,950,02-Jan-12
3487,Gulbarga,Gulbarga,Maize,Local,FAQ,825,856,831,02-Jan-12
3964,Haveri,Hanagal,Maize,Hybrid/Local,FAQ,980,1020,1000,02-Jan-12
4133,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,1060,1070,1069,02-Jan-12
4292,Davangere,Harihara,Maize,Hybrid/Local,FAQ,1000,1130,1065,02-Jan-12
4499,Hassan,Hassan,Maize,Local,FAQ,800,1170,1125,02-Jan-12
4734,Haveri,Hirekerur,Maize,Hybrid/Local,FAQ,1009,1048,1025,02-Jan-12
5156,Davangere,Honnali,Maize,Local,Medium,1000,1200,1145,02-Jan-12
5339,Bellary,Hoovinahadagali,Maize,Yellow,FAQ,1000,1100,1050,02-Jan-12
5639,Dharwad,Hubli (Amaragol),Maize,Local,FAQ,1030,1155,1110,02-Jan-12
5674,Bagalkot,Hungund,Maize,Local,FAQ,1070,1070,1070,02-Jan-12
5828,Mysore,Hunsur,Maize,Hybrid/Local,Medium,850,850,850,02-Jan-12
5962,Davangere,Jagalur,Maize,Hybrid/Local,FAQ,980,1100,1050,02-Jan-12
6058,Bagalkot,Jamakhandi,Maize,Yellow,Medium,980,980,980,02-Jan-12
6250,Chikmagalur,Kadur,Maize,Local,FAQ,1000,1110,1075,02-Jan-12
6527,Chamrajnagar,Kollegal,Maize,Local,Medium,0,0,980,02-Jan-12
6642,Koppal,Koppal,Maize,Yellow,FAQ,980,1114,1080,02-Jan-12
6839,Bellary,Kottur,Maize,Hybrid/Local,Medium,1042,1134,1099,02-Jan-12
7074,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,965,1075,1000,02-Jan-12
7322,Gadag,Laxmeshwar,Maize,Local,FAQ,1001,1021,1021,02-Jan-12
7504,Chikmagalur,Moodigere,Maize,Local,FAQ,1000,1000,1000,02-Jan-12
7735,Gadag,Mundaragi,Maize,Yellow,FAQ,880,1128,1044,02-Jan-12
8014,Mysore,Mysore (Bandipalya),Maize,Local,FAQ,752,1110,952,02-Jan-12
8127,Gadag,Nargunda,Maize,Local,FAQ,1028,1132,1090,02-Jan-12
8231,Mandya,Pandavapura,Maize,Other,Medium,900,900,900,02-Jan-12
8312,Mysore,Piriya Pattana,Maize,Hybrid/Local,FAQ,950,950,950,02-Jan-12
8501,Gadag,Rona,Maize,Hybrid/Local,FAQ,940,1120,1110,02-Jan-12
8662,Belgaum,Sankeshwar,Maize,Hybrid/Local,FAQ,985,1070,1030,02-Jan-12
8819,Haveri,Savanur,Maize,Hybrid/Local,FAQ,1039,1054,1047,02-Jan-12
9032,Shimoga,Shikaripura,Maize,Local,FAQ,1000,1000,1000,02-Jan-12
9291,Shimoga,Shimoga,Maize,Hybrid/Local,FAQ,980,1100,1040,02-Jan-12
9484,Madikeri(Kodagu),Somvarpet,Maize,Local,FAQ,800,800,800,02-Jan-12
9580,Shimoga,Sorabha,Maize,Local,FAQ,850,850,850,02-Jan-12
9750,Chikmagalur,Tarikere,Maize,Other,FAQ,1125,1125,1125,02-Jan-12
303,Belgaum,Athani,Maize,Local,FAQ,1030,1070,1050,03-Jan-12
569,Bagalkot,Bagalakot,Maize,Hybrid/Local,FAQ,1036,1109,1055,03-Jan-12
946,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,1025,1140,1100,03-Jan-12
1190,Bellary,Bellary,Maize,Local,FAQ,1072,1136,1116,03-Jan-12
1450,Shimoga,Bhadravathi,Maize,Hybrid/Local,FAQ,1070,1130,1100,03-Jan-12
1642,Bijapur,Bijapur,Maize,Hybrid/Local,FAQ,1000,1080,1040,03-Jan-12
1913,Chamrajnagar,Chamaraj Nagar,Maize,Local,FAQ,700,800,750,03-Jan-12
2017,Davangere,Channagiri,Maize,Hybrid/Local,FAQ,980,1050,1040,03-Jan-12
2234,Kolar,Chickkaballapura,Maize,Yellow,FAQ,1100,1300,1200,03-Jan-12
2705,Davangere,Davangere,Maize,Local,FAQ,980,1107,1040,03-Jan-12
3411,Kolar,Gowribidanoor,Maize,Hybrid/Local,FAQ,1000,1200,1100,03-Jan-12
3486,Gulbarga,Gulbarga,Maize,Local,FAQ,825,851,840,03-Jan-12
3527,Chamrajnagar,Gundlupet,Maize,Local,FAQ,960,1125,1125,03-Jan-12
3723,Bellary,H.B. Halli,Maize,Local,Medium,1030,1030,1030,03-Jan-12
3963,Haveri,Hanagal,Maize,Hybrid/Local,FAQ,1060,1060,1060,03-Jan-12
4132,Davangere,Harappana Halli,Maize,Hybrid/Local,FAQ,1000,1065,1060,03-Jan-12
4498,Hassan,Hassan,Maize,Local,FAQ,800,1170,900,03-Jan-12
4733,Haveri,Hirekerur,Maize,Hybrid/Local,FAQ,975,1123,1100,03-Jan-12
5155,Davangere,Honnali,Maize,Local,Medium,1100,1300,1200,03-Jan-12
5338,Bellary,Hoovinahadagali,Maize,Yellow,FAQ,1000,1100,1050,03-Jan-12
5638,Dharwad,Hubli (Amaragol),Maize,Local,FAQ,1025,1150,1100,03-Jan-12
5827,Mysore,Hunsur,Maize,Hybrid/Local,Medium,900,900,900,03-Jan-12
5961,Davangere,Jagalur,Maize,Hybrid/Local,FAQ,980,1020,1000,03-Jan-12
6249,Chikmagalur,Kadur,Maize,Local,FAQ,1098,1120,1100,03-Jan-12
6526,Chamrajnagar,Kollegal,Maize,Local,Medium,0,0,900,03-Jan-12
6838,Bellary,Kottur,Maize,Hybrid/Local,Medium,1000,1196,1107,03-Jan-12
7073,Belgaum,Kudchi,Maize,Hybrid/Local,FAQ,960,1060,1000,03-Jan-12
7321,Gadag,Laxmeshwar,Maize,Local,FAQ,940,960,960,03-Jan-12
7503,Chikmagalur,Moodigere,Maize,Other,FAQ,1000,1000,1000,03-Jan-12
7734,Gadag,Mundaragi,Maize,Yellow,FAQ,996,1132,1067,03-Jan-12
7793,Karwar(Uttar Kannad),Mundgod,Maize,Hybrid/Local,FAQ,900,1120,1120,03-Jan-12
8126,Gadag,Nargunda,Maize,Local,FAQ,1050,1111,1100,03-Jan-12
8500,Gadag,Rona,Maize,Hybrid/Local,FAQ,970,1112,1050,03-Jan-12
8521,Hassan,Sakaleshpura,Maize,Local,FAQ,1000,1000,1000,03-Jan-12
8818,Haveri,Savanur,Maize,Hybrid/Local,FAQ,1040,1050,1045,03-Jan-12
9031,Shimoga,Shikaripura,Maize,Local,FAQ,1000,1000,1000,03-Jan-12
9290,Shimoga,Shimoga,Maize,Hybrid/Local,FAQ,980,1100,1040,03-Jan-12
