"Min,Max,Modal Price from Karnataka[Maize] from 01-Jan-2014To31-Dec-2014 (Total-9643) (Total-9643)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3353,Bellary,H.B. Halli,Maize,Local,Medium,1111,1310,1180,01-Jan-14
3551,Haveri,Hanagal,Maize,Hybrid/Local,Medium,1130,1130,1130,01-Jan-14
4133,Haveri,Haveri,Maize,Local,Medium,1100,1140,1125,01-Jan-14
4396,Chitradurga,Holalkere,Maize,Yellow,Medium,1250,1250,1250,01-Jan-14
4793,Davangere,Honnali,Maize,Local,Medium,1200,1310,1250,01-Jan-14
4984,Chitradurga,Hosadurga,Maize,Hybrid/Local,Medium,1100,1150,1100,01-Jan-14
5021,Bellary,Hospet,Maize,Hybrid/Local,Large,1150,1150,1150,01-Jan-14
5719,Mysore,K.R.Nagar,Maize,Hybrid/Local,Medium,1000,1523,1413,01-Jan-14
6043,Chamrajnagar,Kollegal,Maize,Local,Medium,1300,1300,1300,01-Jan-14
6311,Bellary,Kottur,Maize,Hybrid/Local,Medium,949,1168,1121,01-Jan-14
7814,Mysore,Piriya Pattana,Maize,Hybrid/Local,Medium,1130,1130,1130,01-Jan-14
8115,Haveri,Ranebennur,Maize,Local,Medium,1100,1190,1130,01-Jan-14
8763,Shimoga,Shikaripura,Maize,Hybrid/Local,Medium,1050,1200,1100,01-Jan-14
9216,Madikeri(Kodagu),Somvarpet,Maize,Local,Medium,1000,1050,1050,01-Jan-14
455,Bagalkot,Badami,Maize,Hybrid/Local,Small,1090,1135,1135,02-Jan-14
624,Bagalkot,Bagalakot,Maize,Hybrid/Local,FAQ,1011,1122,1081,02-Jan-14
2184,Chitradurga,Chitradurga,Maize,Local,FAQ,916,1109,1046,02-Jan-14
3352,Bellary,H.B. Halli,Maize,Local,Medium,1090,1100,1100,02-Jan-14
3550,Haveri,Hanagal,Maize,Hybrid/Local,Medium,1100,1100,1100,02-Jan-14
4132,Haveri,Haveri,Maize,Local,Medium,1120,1180,1160,02-Jan-14
4395,Chitradurga,Holalkere,Maize,Yellow,Medium,1200,1290,1230,02-Jan-14
5718,Mysore,K.R.Nagar,Maize,Hybrid/Local,Medium,1000,1220,1135,02-Jan-14
6042,Chamrajnagar,Kollegal,Maize,Local,Medium,1200,1310,1300,02-Jan-14
6310,Bellary,Kottur,Maize,Hybrid/Local,Medium,1008,1228,1112,02-Jan-14
8114,Haveri,Ranebennur,Maize,Local,Medium,1050,1170,1100,02-Jan-14
8762,Shimoga,Shikaripura,Maize,Local,Medium,1051,1200,1100,02-Jan-14
8993,Bijapur,Sindagi,Maize,Hybrid/Local,FAQ,1050,1150,1100,02-Jan-14
9215,Madikeri(Kodagu),Somvarpet,Maize,Local,Medium,1050,1050,1050,02-Jan-14
123,Hassan,Arasikere,Maize,Local,Medium,1100,1230,1100,03-Jan-14
124,Hassan,Arasikere,Maize,Local,FAQ,1100,1230,1100,03-Jan-14
623,Bagalkot,Bagalakot,Maize,Hybrid/Local,FAQ,1021,1122,1080,03-Jan-14
898,Bangalore,Bangalore,Maize,Hybrid/Local,Medium,1150,1300,1200,03-Jan-14
899,Bangalore,Bangalore,Maize,Hybrid/Local,FAQ,1150,1300,1200,03-Jan-14
1121,Bellary,Bellary,Maize,Local,Medium,1053,1143,1109,03-Jan-14
1122,Bellary,Bellary,Maize,Local,FAQ,1053,1143,1109,03-Jan-14
1253,Hassan,Belur,Maize,Hybrid/Local,Medium,1050,1310,1240,03-Jan-14
