"Min,Max,Modal Price from Karnataka[Soyabean] from 01-Jan-2013To31-Dec-2013 (Total-903) (Total-903)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
161,Belgaum,Bailahongal,Soyabean,Soyabeen,FAQ,3000,3138,3040,1-Jan-13
403,Bidar,Bhalki,Soyabean,Soyabeen,FAQ,2950,3105,3051,1-Jan-13
597,Dharwad,Dharwar,Soyabean,Soyabeen,FAQ,3000,3040,3020,1-Jan-13
796,Dharwad,Hubli (Amaragol),Soyabean,Soyabeen,FAQ,2851,3049,3049,1-Jan-13
872,Belgaum,Sankeshwar,Soyabean,Soyabeen,FAQ,3000,3150,3100,1-Jan-13
402,Bidar,Bhalki,Soyabean,Soyabeen,Medium,2901,3070,3001,2-Jan-13
476,Bidar,Bidar,Soyabean,Soyabeen,FAQ,2950,3025,2985,2-Jan-13
795,Dharwad,Hubli (Amaragol),Soyabean,Soyabeen,FAQ,2730,3052,2962,2-Jan-13
805,Bidar,Humanabad,Soyabean,Soyabeen,FAQ,2700,3100,3000,2-Jan-13
23,Bidar,Aurad,Soyabean,Soyabeen,FAQ,2800,3100,3031,3-Jan-13
401,Bidar,Bhalki,Soyabean,Soyabeen,Medium,2901,3080,3001,3-Jan-13
596,Dharwad,Dharwar,Soyabean,Soyabeen,FAQ,3100,3100,3100,3-Jan-13
794,Dharwad,Hubli (Amaragol),Soyabean,Soyabeen,FAQ,3041,3059,3051,3-Jan-13
804,Bidar,Humanabad,Soyabean,Soyabeen,FAQ,2800,3100,3000,3-Jan-13
903,Haveri,Savanur,Soyabean,Soyabeen,FAQ,2874,3069,2972,3-Jan-13
400,Bidar,Bhalki,Soyabean,Soyabeen,Medium,2950,3075,3025,4-Jan-13
475,Bidar,Bidar,Soyabean,Soyabeen,FAQ,2925,3031,2985,4-Jan-13
793,Dharwad,Hubli (Amaragol),Soyabean,Soyabeen,FAQ,3056,3062,3062,4-Jan-13
22,Bidar,Aurad,Soyabean,Soyabeen,FAQ,2759,3049,3000,5-Jan-13
160,Belgaum,Bailahongal,Soyabean,Soyabeen,FAQ,3100,3118,3110,5-Jan-13
595,Dharwad,Dharwar,Soyabean,Soyabeen,FAQ,3100,3100,3100,5-Jan-13
666,Haveri,Haveri,Soyabean,Soyabeen,Medium,3150,3300,3175,5-Jan-13
871,Belgaum,Sankeshwar,Soyabean,Soyabeen,FAQ,2900,3100,3000,5-Jan-13
902,Haveri,Savanur,Soyabean,Soyabeen,FAQ,2993,3010,3001,5-Jan-13
21,Bidar,Aurad,Soyabean,Soyabeen,FAQ,3049,3049,3049,7-Jan-13
159,Belgaum,Bailahongal,Soyabean,Soyabeen,FAQ,3080,3108,3100,7-Jan-13
474,Bidar,Bidar,Soyabean,Soyabeen,FAQ,2850,2957,2896,7-Jan-13
665,Haveri,Haveri,Soyabean,Soyabeen,Medium,3100,3300,3175,7-Jan-13
792,Dharwad,Hubli (Amaragol),Soyabean,Soyabeen,FAQ,3022,3042,3042,7-Jan-13
901,Haveri,Savanur,Soyabean,Soyabeen,FAQ,2869,3060,2965,7-Jan-13
