State,State_Code,District,Market,Commodity,Commodity_Code,Arrivals,Date
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,3,01-Jan-2019
Karnataka,KK,Bellary,Kottur,Groundnut,10,40,01-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,5,01-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,12,01-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,9,01-Jan-2019
Karnataka,KK,Koppal,Koppal,Groundnut,10,1,01-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,1,01-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,6,02-Jan-2019
Karnataka,KK,Bellary,Bellary,Groundnut,10,20.8,02-Jan-2019
Karnataka,KK,Chitradurga,Challakere,Groundnut,10,11,02-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,80,02-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,1,02-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,7,02-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,17,02-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,13,02-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,3,02-Jan-2019
Karnataka,KK,Kolar,Mulabagilu,Groundnut,10,28,02-Jan-2019
Karnataka,KK,Koppal,Koppal,Groundnut,10,1,02-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,3,02-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,10,03-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,1,03-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,9,03-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,15,03-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,12,03-Jan-2019
Karnataka,KK,Gadag,Rona,Groundnut,10,1,03-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,5,03-Jan-2019
Karnataka,KK,Haveri,Ranebennur,Groundnut,10,1,03-Jan-2019
Karnataka,KK,Haveri,Savanur,Groundnut,10,12,03-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,3,03-Jan-2019
Karnataka,KK,Tumkur,Madhugiri,Groundnut,10,2,03-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,4,04-Jan-2019
Karnataka,KK,Bellary,Bellary,Groundnut,10,24,04-Jan-2019
Karnataka,KK,Bellary,Kottur,Groundnut,10,32,04-Jan-2019
Karnataka,KK,Chitradurga,Challakere,Groundnut,10,95,04-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,120,04-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,1,04-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,11,04-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,87,04-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,21,04-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,9,04-Jan-2019
Karnataka,KK,Kolar,Chintamani,Groundnut,10,13,04-Jan-2019
Karnataka,KK,Koppal,Koppal,Groundnut,10,1,04-Jan-2019
Karnataka,KK,Mysore,Mysore (Bandipalya),Groundnut,10,1,04-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,4,04-Jan-2019
Karnataka,KK,Tumkur,Madhugiri,Groundnut,10,1,04-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,7,05-Jan-2019
Karnataka,KK,Chikmagalur,Bagepalli,Groundnut,10,14,05-Jan-2019
Karnataka,KK,Chitradurga,Hiriyur,Groundnut,10,13,05-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,3,05-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,3,05-Jan-2019
Karnataka,KK,Koppal,Koppal,Groundnut,10,1,05-Jan-2019
Karnataka,KK,Tumkur,Madhugiri,Groundnut,10,1,05-Jan-2019
Karnataka,KK,Tumkur,Pavagada,Groundnut,10,26,05-Jan-2019
Karnataka,KK,Udupi,Kundapura,Groundnut,10,1,05-Jan-2019
Karnataka,KK,Belgaum,Ramdurga,Groundnut,10,1,06-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,7,07-Jan-2019
Karnataka,KK,Chitradurga,Challakere,Groundnut,10,119,07-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,132,07-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,2,07-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,19,07-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,49,07-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,22,07-Jan-2019
Karnataka,KK,Haveri,Savanur,Groundnut,10,15,07-Jan-2019
Karnataka,KK,Kolar,Chintamani,Groundnut,10,9,07-Jan-2019
Karnataka,KK,Kolar,Mulabagilu,Groundnut,10,17,07-Jan-2019
Karnataka,KK,Tumkur,Pavagada,Groundnut,10,20,07-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,5,08-Jan-2019
Karnataka,KK,Bellary,Kottur,Groundnut,10,14,08-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,32,08-Jan-2019
Karnataka,KK,Kolar,Mulabagilu,Groundnut,10,8,08-Jan-2019
Karnataka,KK,Tumkur,Sira,Groundnut,10,2,08-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,6,09-Jan-2019
Karnataka,KK,Bellary,Bellary,Groundnut,10,14,09-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,4,09-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,6,09-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,1,09-Jan-2019
Karnataka,KK,Tumkur,Madhugiri,Groundnut,10,13,09-Jan-2019
Karnataka,KK,Tumkur,Pavagada,Groundnut,10,27,09-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,15,10-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,4,10-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,15,10-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,14,10-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,19,10-Jan-2019
Karnataka,KK,Gadag,Rona,Groundnut,10,1,10-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,72,10-Jan-2019
Karnataka,KK,Haveri,Savanur,Groundnut,10,7,10-Jan-2019
Karnataka,KK,Kolar,Mulabagilu,Groundnut,10,8,10-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,9,10-Jan-2019
Karnataka,KK,Tumkur,Madhugiri,Groundnut,10,15,10-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,14,11-Jan-2019
Karnataka,KK,Bellary,Bellary,Groundnut,10,12,11-Jan-2019
Karnataka,KK,Bellary,Kottur,Groundnut,10,26,11-Jan-2019
Karnataka,KK,Chikmagalur,Bagepalli,Groundnut,10,6,11-Jan-2019
Karnataka,KK,Chitradurga,Challakere,Groundnut,10,76,11-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,103,11-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,1,11-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,8,11-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,64,11-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,15,11-Jan-2019
Karnataka,KK,Gadag,Rona,Groundnut,10,1,11-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,45,11-Jan-2019
Karnataka,KK,Koppal,Koppal,Groundnut,10,2,11-Jan-2019
Karnataka,KK,Raichur,Raichur,Groundnut,10,13,11-Jan-2019
Karnataka,KK,Tumkur,Sira,Groundnut,10,7,11-Jan-2019
Karnataka,KK,Chitradurga,Hiriyur,Groundnut,10,5,12-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,1,12-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,4,12-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,15,12-Jan-2019
Karnataka,KK,Gadag,Rona,Groundnut,10,1,12-Jan-2019
Karnataka,KK,Gulbarga,Yadgir,Groundnut,10,62,12-Jan-2019
Karnataka,KK,Udupi,Kundapura,Groundnut,10,1,12-Jan-2019
Karnataka,KK,Belgaum,Ramdurga,Groundnut,10,5,13-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,187,14-Jan-2019
Karnataka,KK,Bellary,Bellary,Groundnut,10,2.9,14-Jan-2019
Karnataka,KK,Chitradurga,Challakere,Groundnut,10,64,14-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,78,14-Jan-2019
Karnataka,KK,Dharwad,Hubli (Amaragol),Groundnut,10,1,14-Jan-2019
Karnataka,KK,Gadag,Gadag,Groundnut,10,16,14-Jan-2019
Karnataka,KK,Gadag,Laxmeshwar,Groundnut,10,1,14-Jan-2019
Karnataka,KK,Gadag,Mundaragi,Groundnut,10,20,14-Jan-2019
Karnataka,KK,Gadag,Rona,Groundnut,10,2,14-Jan-2019
Karnataka,KK,Kolar,Chintamani,Groundnut,10,5,14-Jan-2019
Karnataka,KK,Bangalore,Bangalore,Groundnut,10,117,16-Jan-2019
Karnataka,KK,Bellary,Bellary,Groundnut,10,2,16-Jan-2019
Karnataka,KK,Chitradurga,Chitradurga,Groundnut,10,54,16-Jan-2019
