0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.577250000000000000e+03,0.000000000000000000e+00,3.030899902343750000e+03,0.000000000000000000e+00,9.092700195312500000e+03,0.000000000000000000e+00,4.546350097656250000e+03,6.061799804687500000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.610000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.350000000000000000e+03,0.000000000000000000e+00,3.480000000000000000e+03,5.220000000000000000e+03,0.000000000000000000e+00,1.740000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.725000000000000000e+03,0.000000000000000000e+00,2.862500000000000000e+03,0.000000000000000000e+00,7.156250000000000000e+03,0.000000000000000000e+00,4.293750000000000000e+03,8.587500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.945000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989000000000000000e+04,0.000000000000000000e+00,1.326000000000000000e+04,1.657500000000000000e+04,0.000000000000000000e+00,6.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.234740039062500000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028950000000000000e+04,0.000000000000000000e+00,4.115799804687500000e+03,8.231599609375000000e+03,0.000000000000000000e+00,6.173700195312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.378075000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102459960937500000e+04,0.000000000000000000e+00,5.512299804687500000e+03,1.653690039062500000e+04,0.000000000000000000e+00,8.268450195312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.740850000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.089019921875000000e+04,0.000000000000000000e+00,1.044509960937500000e+04,1.392679980468750000e+04,0.000000000000000000e+00,6.963399902343750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.463300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.755959960937500000e+04,0.000000000000000000e+00,8.779799804687500000e+03,1.170640039062500000e+04,0.000000000000000000e+00,5.853200195312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.521469921875000000e+04,0.000000000000000000e+00,1.680980078125000000e+04,0.000000000000000000e+00,5.042939843750000000e+04,0.000000000000000000e+00,3.361960156250000000e+04,4.202450000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725000000000000000e+03,0.000000000000000000e+00,2.300000000000000000e+03,0.000000000000000000e+00,3.450000000000000000e+03,0.000000000000000000e+00,1.150000000000000000e+03,2.875000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.089250000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.107100097656250000e+03,0.000000000000000000e+00,3.053550048828125000e+03,4.071399902343750000e+03,0.000000000000000000e+00,2.035699951171875000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.420500030517578125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.841000061035156250e+02,0.000000000000000000e+00,1.893999938964843750e+02,2.367500000000000000e+02,0.000000000000000000e+00,9.469999694824218750e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000000e+03,0.000000000000000000e+00,4.400000000000000000e+02,1.100000000000000000e+03,0.000000000000000000e+00,6.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.381250000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.657500000000000000e+04,0.000000000000000000e+00,8.287500000000000000e+03,1.105000000000000000e+04,0.000000000000000000e+00,5.525000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.069900390625000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.046600097656250000e+03,0.000000000000000000e+00,7.558250000000000000e+03,4.534950195312500000e+03,0.000000000000000000e+00,3.023300048828125000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+03,0.000000000000000000e+00,1.500000000000000000e+03,0.000000000000000000e+00,3.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e+03,0.000000000000000000e+00,2.250000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.056479980468750000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760800000000000000e+04,0.000000000000000000e+00,1.408640039062500000e+04,2.112959960937500000e+04,0.000000000000000000e+00,7.043200195312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
