"Min,Max,Modal Price from Karnataka[Rice] from 01-Jan-2013To31-Dec-2013 (Total-5194) (Total-5194)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3708,Raichur,Manvi,Rice,Sarbati Raw,Medium,1130,1130,1130,1-Jan-13
4797,Shimoga,Shimoga,Rice,Coarse,FAQ,1850,2050,1950,1-Jan-13
4798,Shimoga,Shimoga,Rice,Fine,FAQ,2550,3550,3450,1-Jan-13
4799,Shimoga,Shimoga,Rice,Medium,FAQ,2050,2550,2300,1-Jan-13
5191,Udupi,Udupi,Rice,Kachha Basmati,FAQ,1700,3000,2300,1-Jan-13
514,Bangalore,Bangalore,Rice,Fine,FAQ,3400,3980,3650,2-Jan-13
515,Bangalore,Bangalore,Rice,Medium,FAQ,2800,3400,3200,2-Jan-13
516,Bangalore,Bangalore,Rice,Dappa,FAQ,1500,1620,1560,2-Jan-13
883,Kolar,Bangarpet,Rice,Broken Rice,FAQ,1380,1680,1550,2-Jan-13
884,Kolar,Bangarpet,Rice,Sarbati Raw,FAQ,2380,2650,2450,2-Jan-13
1046,Mangalore(Dakshin Kannad),Belthangdi,Rice,Kachha Basmati,FAQ,2200,3200,2800,2-Jan-13
1357,Bidar,Bidar,Rice,Broken Rice,FAQ,1900,2200,2100,2-Jan-13
1358,Bidar,Bidar,Rice,CR 1009 (Coarse) Boiled,FAQ,2950,3850,3660,2-Jan-13
1401,Hassan,Channarayapatna,Rice,Coarse,FAQ,2500,3000,2500,2-Jan-13
2361,Gulbarga,Gulbarga,Rice,Fine,FAQ,2650,3690,3150,2-Jan-13
2362,Gulbarga,Gulbarga,Rice,Broken Rice,FAQ,1360,1970,1760,2-Jan-13
2495,Haveri,Haveri,Rice,Coarse,Medium,1700,1730,1720,2-Jan-13
2978,Kolar,Kolar,Rice,Fine,FAQ,2400,3800,3392,2-Jan-13
3142,Madikeri(Kodagu),Madikeri,Rice,Other,FAQ,2000,2000,2000,2-Jan-13
3691,Mangalore(Dakshin Kannad),Mangalore,Rice,Fine,FAQ,2800,3060,2950,2-Jan-13
3692,Mangalore(Dakshin Kannad),Mangalore,Rice,IR-8,FAQ,2760,2800,2790,2-Jan-13
3693,Mangalore(Dakshin Kannad),Mangalore,Rice,Kattasambar,FAQ,2400,2480,2450,2-Jan-13
3706,Raichur,Manvi,Rice,Pusa Basmati Raw (New),Medium,1820,1820,1820,2-Jan-13
4101,Mysore,Mysore (Bandipalya),Rice,Fine,FAQ,3500,4000,3750,2-Jan-13
4102,Mysore,Mysore (Bandipalya),Rice,Coarse,FAQ,1900,2100,2000,2-Jan-13
4103,Mysore,Mysore (Bandipalya),Rice,Medium,FAQ,2500,3000,2750,2-Jan-13
4104,Mysore,Mysore (Bandipalya),Rice,Broken Rice,FAQ,1800,2000,1900,2-Jan-13
4794,Shimoga,Shimoga,Rice,Medium,FAQ,2100,2550,2325,2-Jan-13
4795,Shimoga,Shimoga,Rice,Fine,FAQ,2550,3550,3450,2-Jan-13
4796,Shimoga,Shimoga,Rice,Coarse,FAQ,1900,2100,2000,2-Jan-13
4900,Raichur,Sindhanur,Rice,Pusa Basmati Raw (New),Medium,2900,2900,2900,2-Jan-13
5190,Udupi,Udupi,Rice,Kachha Basmati,FAQ,1700,3000,2300,2-Jan-13
511,Bangalore,Bangalore,Rice,Dappa,FAQ,1500,1620,1560,3-Jan-13
512,Bangalore,Bangalore,Rice,Medium,FAQ,2800,3400,3200,3-Jan-13
513,Bangalore,Bangalore,Rice,Fine,FAQ,3400,3980,3650,3-Jan-13
