"Min,Max,Modal Price from Karnataka[Rice] from 01-Jan-2010To31-Dec-2010 (Total-10311) (Total-10311)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
47,Belgaum,Bailahongal,Rice,Coarse,FAQ,700,1200,900,1-Jan-10
805,Bangalore,Bangalore,Rice,Dappa,FAQ,1650,1950,1800,1-Jan-10
806,Bangalore,Bangalore,Rice,Medium,FAQ,2700,3000,2850,1-Jan-10
807,Bangalore,Bangalore,Rice,Fine,FAQ,3100,3600,3350,1-Jan-10
1247,Kolar,Bangarpet,Rice,Coarse (I.R.20),FAQ,1600,3000,2800,1-Jan-10
1248,Kolar,Bangarpet,Rice,Broken Rice,FAQ,1100,1600,1450,1-Jan-10
1797,Mangalore(Dakshin Kannad),Bantwala,Rice,IR-8,FAQ,1010,1640,1420,1-Jan-10
1798,Mangalore(Dakshin Kannad),Bantwala,Rice,Kattasambar,FAQ,1510,2280,2000,1-Jan-10
2134,Mangalore(Dakshin Kannad),Belthangdi,Rice,Kachha Basmati,FAQ,1600,2100,1850,1-Jan-10
2664,Bidar,Bidar,Rice,Broken Rice,FAQ,1105,1506,1419,1-Jan-10
2665,Bidar,Bidar,Rice,CR 1009 (Coarse) Boiled,FAQ,2220,3511,3421,1-Jan-10
3543,Kolar,Chintamani,Rice,Sona,FAQ,1600,3800,2550,1-Jan-10
3544,Kolar,Chintamani,Rice,Broken Rice,FAQ,1000,1600,1300,1-Jan-10
3545,Kolar,Chintamani,Rice,Hansa,FAQ,1000,1600,1400,1-Jan-10
3550,Davangere,Davangere,Rice,Medium,Medium,2200,2800,2500,1-Jan-10
3732,Bangalore,Doddaballa Pur,Rice,Other,FAQ,1500,3500,2500,1-Jan-10
4040,Koppal,Gangavathi,Rice,Broken Rice,FAQ,700,1050,700,1-Jan-10
4057,Kolar,Gowribidanoor,Rice,Hansa,FAQ,1400,1500,1450,1-Jan-10
4508,Gulbarga,Gulbarga,Rice,Broken Rice,FAQ,1200,1800,1700,1-Jan-10
4509,Gulbarga,Gulbarga,Rice,Fine,FAQ,2600,3600,3450,1-Jan-10
4551,Chamrajnagar,Gundlupet,Rice,Other,FAQ,1325,1350,1334,1-Jan-10
4649,Hassan,Hassan,Rice,Other,FAQ,1300,3000,2150,1-Jan-10
5019,Mysore,K.R.Nagar,Rice,Coarse,Medium,1300,1374,1352,1-Jan-10
5274,Udupi,Karkala,Rice,Kachha Basmati,FAQ,1500,1860,1700,1-Jan-10
5336,Karwar(Uttar Kannad),Karwar,Rice,Coarse,FAQ,1700,2000,1822,1-Jan-10
6403,Mangalore(Dakshin Kannad),Mangalore,Rice,Fine,FAQ,1680,2100,1800,1-Jan-10
6404,Mangalore(Dakshin Kannad),Mangalore,Rice,IR-8,FAQ,1650,1800,1700,1-Jan-10
6405,Mangalore(Dakshin Kannad),Mangalore,Rice,Kattasambar,FAQ,1550,1950,1850,1-Jan-10
6550,Kolar,Mulabagilu,Rice,Medium,FAQ,1500,2500,2000,1-Jan-10
6551,Kolar,Mulabagilu,Rice,Broken Rice,FAQ,900,1166,1033,1-Jan-10
7240,Mysore,Mysore (Bandipalya),Rice,Medium,FAQ,2600,2800,2700,1-Jan-10
7241,Mysore,Mysore (Bandipalya),Rice,Fine,FAQ,3500,3800,3650,1-Jan-10
7242,Mysore,Mysore (Bandipalya),Rice,Coarse,FAQ,1300,1600,1450,1-Jan-10
7383,Tumkur,Pavagada,Rice,Coarse,FAQ,1500,1750,1605,1-Jan-10
8293,Mangalore(Dakshin Kannad),Puttur,Rice,Kachha Basmati,FAQ,1800,1900,1860,1-Jan-10
8359,Hassan,Sakaleshpura,Rice,Coarse,FAQ,2000,2000,2000,1-Jan-10
8444,Shimoga,Shikaripura,Rice,Coarse,FAQ,1350,1350,1350,1-Jan-10
8798,Shimoga,Shimoga,Rice,Medium,FAQ,1800,2500,2400,1-Jan-10
8799,Shimoga,Shimoga,Rice,Coarse,FAQ,1000,1600,1500,1-Jan-10
8800,Shimoga,Shimoga,Rice,Fine,FAQ,2000,3300,3200,1-Jan-10
9433,Raichur,Sindhanur,Rice,Pusa Basmati Raw (Old),Medium,2800,2850,2800,1-Jan-10
9434,Raichur,Sindhanur,Rice,Broken Rice,Medium,1300,1400,1350,1-Jan-10
9523,Madikeri(Kodagu),Somvarpet,Rice,Coarse,FAQ,900,1500,1235,1-Jan-10
9541,Chikmagalur,Sringeri,Rice,Coarse,FAQ,1000,2000,1500,1-Jan-10
9871,Mangalore(Dakshin Kannad),Sulya,Rice,CR 1009 (Coarse) Boiled,FAQ,1350,2000,1880,1-Jan-10
10275,Udupi,Udupi,Rice,Kachha Basmati,FAQ,1550,1750,1650,1-Jan-10
802,Bangalore,Bangalore,Rice,Fine,FAQ,3100,3600,3350,2-Jan-10
