"Min,Max,Modal Price from Karnataka[Rice] from 01-Jan-2011To31-Dec-2011 (Total-10212) (Total-10212)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
866,Bangalore,Bangalore,Rice,Fine,FAQ,2600,3200,2800,1-Jan-11
867,Bangalore,Bangalore,Rice,Medium,FAQ,2400,2700,2500,1-Jan-11
868,Bangalore,Bangalore,Rice,Dappa,FAQ,1500,1700,1600,1-Jan-11
1556,Mangalore(Dakshin Kannad),Bantwala,Rice,Kattasambar,FAQ,1600,2200,2060,1-Jan-11
1557,Mangalore(Dakshin Kannad),Bantwala,Rice,IR-8,FAQ,1710,2080,1980,1-Jan-11
1846,Mangalore(Dakshin Kannad),Belthangdi,Rice,Kachha Basmati,FAQ,1800,2200,2000,1-Jan-11
2309,Bidar,Bidar,Rice,CR 1009 (Coarse) Boiled,FAQ,1851,3210,2405,1-Jan-11
2310,Bidar,Bidar,Rice,Broken Rice,FAQ,1100,1505,1415,1-Jan-11
3322,Kolar,Chintamani,Rice,Sona,FAQ,1710,3020,2365,1-Jan-11
3323,Kolar,Chintamani,Rice,Hansa,FAQ,1000,1700,1350,1-Jan-11
3324,Kolar,Chintamani,Rice,Broken Rice,FAQ,1110,1370,1240,1-Jan-11
3440,Bangalore,Doddaballa Pur,Rice,Other,FAQ,1500,2500,2200,1-Jan-11
4638,Hassan,Holenarsipura,Rice,Coarse,FAQ,1285,1285,1285,1-Jan-11
5252,Udupi,Karkala,Rice,Kachha Basmati,FAQ,1600,2100,1800,1-Jan-11
6528,Mangalore(Dakshin Kannad),Mangalore,Rice,Fine,FAQ,2000,2350,2100,1-Jan-11
6529,Mangalore(Dakshin Kannad),Mangalore,Rice,IR-8,FAQ,1800,2100,2050,1-Jan-11
6530,Mangalore(Dakshin Kannad),Mangalore,Rice,Kattasambar,FAQ,1800,2050,2000,1-Jan-11
7417,Mysore,Mysore (Bandipalya),Rice,Medium,FAQ,1600,1700,1650,1-Jan-11
7418,Mysore,Mysore (Bandipalya),Rice,Broken Rice,FAQ,1000,1200,1100,1-Jan-11
7419,Mysore,Mysore (Bandipalya),Rice,Fine,FAQ,2000,2400,2200,1-Jan-11
7420,Mysore,Mysore (Bandipalya),Rice,Coarse,FAQ,1350,1650,1450,1-Jan-11
7890,Mangalore(Dakshin Kannad),Puttur,Rice,Kachha Basmati,FAQ,2200,2300,2250,1-Jan-11
7891,Mangalore(Dakshin Kannad),Puttur,Rice,Fine,FAQ,2100,2275,2180,1-Jan-11
7892,Mangalore(Dakshin Kannad),Puttur,Rice,Coarse,FAQ,2000,2060,2030,1-Jan-11
7893,Mangalore(Dakshin Kannad),Puttur,Rice,Dappa,FAQ,1800,1900,1880,1-Jan-11
8737,Shimoga,Shimoga,Rice,Fine,FAQ,2000,2700,2600,1-Jan-11
8738,Shimoga,Shimoga,Rice,Coarse,FAQ,1450,1850,1550,1-Jan-11
8739,Shimoga,Shimoga,Rice,Medium,FAQ,1800,2000,1900,1-Jan-11
9539,Raichur,Sindhanur,Rice,Broken Rice,Medium,1056,1270,1265,1-Jan-11
9540,Raichur,Sindhanur,Rice,Pusa Basmati Raw (Old),Medium,1973,2104,2020,1-Jan-11
9541,Raichur,Sindhanur,Rice,Pusa Basmati Raw (New),Medium,2465,2465,2465,1-Jan-11
9633,Bellary,Sirguppa,Rice,Broken Rice,FAQ,800,800,800,1-Jan-11
9801,Mangalore(Dakshin Kannad),Sulya,Rice,CR 1009 (Coarse) Boiled,FAQ,1400,2450,2350,1-Jan-11
9894,Mysore,T. Narasipura,Rice,CR 1009 (Coarse) Boiled,Medium,1650,1710,1700,1-Jan-11
9916,Chikmagalur,Tarikere,Rice,Dappa,FAQ,2000,2000,2000,1-Jan-11
10188,Udupi,Udupi,Rice,Kachha Basmati,FAQ,1900,2100,2000,1-Jan-11
3319,Kolar,Chintamani,Rice,Broken Rice,FAQ,1110,1370,1240,2-Jan-11
3320,Kolar,Chintamani,Rice,Hansa,FAQ,1000,1700,1350,2-Jan-11
3321,Kolar,Chintamani,Rice,Sona,FAQ,1700,3020,2360,2-Jan-11
863,Bangalore,Bangalore,Rice,Dappa,FAQ,1500,1700,1600,3-Jan-11
864,Bangalore,Bangalore,Rice,Medium,FAQ,2400,2700,2500,3-Jan-11
865,Bangalore,Bangalore,Rice,Fine,FAQ,2600,3200,2800,3-Jan-11
1412,Kolar,Bangarpet,Rice,Broken Rice,FAQ,1100,1630,1280,3-Jan-11
1413,Kolar,Bangarpet,Rice,Coarse (I.R.20),FAQ,1480,2560,1560,3-Jan-11
1554,Mangalore(Dakshin Kannad),Bantwala,Rice,IR-8,FAQ,1710,2080,1980,3-Jan-11
1555,Mangalore(Dakshin Kannad),Bantwala,Rice,Kattasambar,FAQ,1600,2200,2060,3-Jan-11
1845,Mangalore(Dakshin Kannad),Belthangdi,Rice,Kachha Basmati,FAQ,1800,2200,2000,3-Jan-11
3316,Kolar,Chintamani,Rice,Sona,FAQ,1710,3040,2375,3-Jan-11
3317,Kolar,Chintamani,Rice,Hansa,FAQ,1000,1710,1360,3-Jan-11
3318,Kolar,Chintamani,Rice,Broken Rice,FAQ,1110,1365,1237,3-Jan-11
4796,Bellary,Hospet,Rice,Pusa Basmati Raw (Old),Large,1800,2000,1800,3-Jan-11
6525,Mangalore(Dakshin Kannad),Mangalore,Rice,Kattasambar,FAQ,1800,2050,2000,3-Jan-11
6526,Mangalore(Dakshin Kannad),Mangalore,Rice,IR-8,FAQ,1800,2100,2050,3-Jan-11
6527,Mangalore(Dakshin Kannad),Mangalore,Rice,Fine,FAQ,2000,2350,2100,3-Jan-11
7414,Mysore,Mysore (Bandipalya),Rice,Coarse,FAQ,1400,1600,1500,3-Jan-11
7415,Mysore,Mysore (Bandipalya),Rice,Fine,FAQ,2000,2400,2200,3-Jan-11
7416,Mysore,Mysore (Bandipalya),Rice,Medium,FAQ,1600,1800,1700,3-Jan-11
7889,Mangalore(Dakshin Kannad),Puttur,Rice,Kachha Basmati,FAQ,2200,2330,2275,3-Jan-11
8734,Shimoga,Shimoga,Rice,Medium,FAQ,1800,2000,1900,3-Jan-11
8735,Shimoga,Shimoga,Rice,Coarse,FAQ,1400,1800,1600,3-Jan-11
8736,Shimoga,Shimoga,Rice,Fine,FAQ,2000,3000,2900,3-Jan-11
9536,Raichur,Sindhanur,Rice,Pusa Basmati Raw (New),FAQ,2250,2475,2320,3-Jan-11
9537,Raichur,Sindhanur,Rice,Pusa Basmati Sela (Old),FAQ,1940,2100,1942,3-Jan-11
9538,Raichur,Sindhanur,Rice,Broken Rice,Medium,1100,1360,1120,3-Jan-11
9698,Chikmagalur,Sringeri,Rice,Medium,Medium,1250,2000,1666,3-Jan-11
9893,Mysore,T. Narasipura,Rice,Broken Rice,Medium,1000,1000,1000,3-Jan-11
10187,Udupi,Udupi,Rice,Kachha Basmati,FAQ,1900,2100,2000,3-Jan-11
1552,Mangalore(Dakshin Kannad),Bantwala,Rice,Kattasambar,FAQ,1600,2200,2060,4-Jan-11
1553,Mangalore(Dakshin Kannad),Bantwala,Rice,IR-8,FAQ,1710,2080,1980,4-Jan-11
1844,Mangalore(Dakshin Kannad),Belthangdi,Rice,Kachha Basmati,FAQ,1800,2200,2000,4-Jan-11
3313,Kolar,Chintamani,Rice,Broken Rice,FAQ,1100,1370,1240,4-Jan-11
3314,Kolar,Chintamani,Rice,Hansa,FAQ,1000,1700,1350,4-Jan-11
3315,Kolar,Chintamani,Rice,Sona,FAQ,1720,3050,2385,4-Jan-11
4795,Bellary,Hospet,Rice,Rajahamsa,Medium,1600,1600,1600,4-Jan-11
6522,Mangalore(Dakshin Kannad),Mangalore,Rice,Fine,FAQ,2000,2350,2100,4-Jan-11
6523,Mangalore(Dakshin Kannad),Mangalore,Rice,IR-8,FAQ,1800,2100,2050,4-Jan-11
6524,Mangalore(Dakshin Kannad),Mangalore,Rice,Kattasambar,FAQ,1800,2050,2000,4-Jan-11
7622,Tumkur,Pavagada,Rice,Coarse,FAQ,1700,1850,1773,4-Jan-11
7885,Mangalore(Dakshin Kannad),Puttur,Rice,Kachha Basmati,FAQ,2200,2350,2280,4-Jan-11
7886,Mangalore(Dakshin Kannad),Puttur,Rice,Fine,FAQ,2160,2300,2200,4-Jan-11
7887,Mangalore(Dakshin Kannad),Puttur,Rice,Coarse,FAQ,2000,2075,2050,4-Jan-11
7888,Mangalore(Dakshin Kannad),Puttur,Rice,Dappa,FAQ,1890,1975,1930,4-Jan-11
9774,Kolar,Srinivasapur,Rice,Coarse,FAQ,2000,3000,2600,4-Jan-11
9775,Kolar,Srinivasapur,Rice,Broken Rice,FAQ,1000,1500,1200,4-Jan-11
860,Bangalore,Bangalore,Rice,Fine,FAQ,2600,3200,2800,5-Jan-11
861,Bangalore,Bangalore,Rice,Medium,FAQ,2400,2700,2500,5-Jan-11
862,Bangalore,Bangalore,Rice,Dappa,FAQ,1500,1700,1600,5-Jan-11
1550,Mangalore(Dakshin Kannad),Bantwala,Rice,IR-8,FAQ,1710,2080,1980,5-Jan-11
1551,Mangalore(Dakshin Kannad),Bantwala,Rice,Kattasambar,FAQ,1600,2200,2075,5-Jan-11
1843,Mangalore(Dakshin Kannad),Belthangdi,Rice,Kachha Basmati,FAQ,1800,2200,2000,5-Jan-11
2307,Bidar,Bidar,Rice,Broken Rice,FAQ,1100,1400,1225,5-Jan-11
2308,Bidar,Bidar,Rice,CR 1009 (Coarse) Boiled,FAQ,1800,2600,2455,5-Jan-11
2416,Hassan,Channarayapatna,Rice,Hassan Dappa,FAQ,2000,2000,2000,5-Jan-11
