"Min,Max,Modal Price from Karnataka[Green Gram (Moong)(Whole)] from 01-Jan-2011To31-Dec-2011 (Total-3010) (Total-3010)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
483,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6400,5000,1-Jan-11
576,Bidar,Basava Kalayana,Green Gram (Moong)(Whole),Green (Whole),FAQ,2500,2500,2500,1-Jan-11
756,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,1955,3795,3495,1-Jan-11
944,Dharwad,Dharwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,3895,4010,3895,1-Jan-11
1169,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2501,5319,5200,1-Jan-11
1642,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3400,4000,3881,1-Jan-11
1756,Bidar,Humanabad,Green Gram (Moong)(Whole),Green (Whole),Medium,3230,3230,3230,1-Jan-11
2178,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2360,4089,3111,1-Jan-11
2374,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,4800,5200,5000,1-Jan-11
3000,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3022,3422,3022,1-Jan-11
224,Bagalkot,Bagalakot,Green Gram (Moong)(Whole),Green (Whole),Medium,3411,4753,4501,3-Jan-11
482,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6400,5000,3-Jan-11
2373,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,5200,5600,5400,3-Jan-11
2999,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3281,3281,3281,3-Jan-11
2794,Chikmagalur,Sringeri,Green Gram (Moong)(Whole),Green (Whole),FAQ,4900,5750,5180,4-Jan-11
481,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6400,5000,5-Jan-11
755,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,1900,3968,3595,5-Jan-11
1394,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,2450,3200,2800,5-Jan-11
1641,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3026,4256,3926,5-Jan-11
754,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2125,3700,3451,6-Jan-11
1640,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3226,4011,3960,6-Jan-11
480,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6400,5000,7-Jan-11
1639,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3925,4415,4052,7-Jan-11
2757,Shimoga,Shimoga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,5500,5500,7-Jan-11
2998,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3211,3919,3509,7-Jan-11
1638,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,2826,4086,4030,8-Jan-11
2997,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3112,3769,3118,8-Jan-11
479,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,10-Jan-11
1637,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3276,4121,3926,10-Jan-11
2996,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3700,3709,3704,10-Jan-11
478,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,11-Jan-11
477,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,12-Jan-11
1393,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,2650,3700,3200,12-Jan-11
2372,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),Medium,3000,3220,3100,12-Jan-11
2995,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3230,3933,3609,12-Jan-11
476,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,13-Jan-11
2994,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3211,4090,3211,13-Jan-11
475,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,14-Jan-11
223,Bagalkot,Bagalakot,Green Gram (Moong)(Whole),Green (Whole),FAQ,3411,4625,3961,17-Jan-11
474,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,17-Jan-11
753,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,3350,3350,3350,17-Jan-11
1168,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2815,5509,4300,17-Jan-11
1392,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,2500,3800,3200,17-Jan-11
1636,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3309,4269,4201,17-Jan-11
2177,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2869,4158,3569,17-Jan-11
2371,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,5800,6000,5900,17-Jan-11
2571,Gadag,Rona,Green Gram (Moong)(Whole),Green (Whole),FAQ,4720,4720,4720,17-Jan-11
2993,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3569,4069,3819,17-Jan-11
222,Bagalkot,Bagalakot,Green Gram (Moong)(Whole),Green (Whole),FAQ,3621,4241,4241,18-Jan-11
473,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,18-Jan-11
575,Bidar,Basava Kalayana,Green Gram (Moong)(Whole),Green (Whole),FAQ,2151,4101,3000,18-Jan-11
752,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,3311,3311,3311,18-Jan-11
1167,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2755,5110,4351,18-Jan-11
1391,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,2500,3500,3200,18-Jan-11
1635,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,3849,4315,4161,18-Jan-11
1755,Bidar,Humanabad,Green Gram (Moong)(Whole),Green (Whole),Medium,3582,3582,3582,18-Jan-11
2176,Gadag,Laxmeshwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2569,3969,3552,18-Jan-11
2370,Mysore,Mysore (Bandipalya),Green Gram (Moong)(Whole),Green (Whole),FAQ,5500,6000,5750,18-Jan-11
2570,Gadag,Rona,Green Gram (Moong)(Whole),Green (Whole),FAQ,4650,4650,4650,18-Jan-11
2756,Shimoga,Shimoga,Green Gram (Moong)(Whole),Green (Whole),FAQ,5000,5800,5500,18-Jan-11
2992,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3019,3919,3139,18-Jan-11
221,Bagalkot,Bagalakot,Green Gram (Moong)(Whole),Green (Whole),FAQ,3911,3911,3911,19-Jan-11
472,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,19-Jan-11
751,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2800,3990,3495,19-Jan-11
1166,Gadag,Gadag,Green Gram (Moong)(Whole),Green (Whole),FAQ,2835,5419,4809,19-Jan-11
1390,Gulbarga,Gulbarga,Green Gram (Moong)(Whole),Green (Whole),FAQ,2500,3500,3000,19-Jan-11
1634,Dharwad,Hubli (Amaragol),Green Gram (Moong)(Whole),Green (Whole),FAQ,2226,4300,4060,19-Jan-11
1754,Bidar,Humanabad,Green Gram (Moong)(Whole),Green (Whole),Medium,3451,3801,3600,19-Jan-11
2183,Raichur,Lingasugur,Green Gram (Moong)(Whole),Green (Whole),FAQ,2351,2351,2351,19-Jan-11
2991,Gulbarga,Yadgir,Green Gram (Moong)(Whole),Green (Whole),FAQ,3312,4404,4129,19-Jan-11
220,Bagalkot,Bagalakot,Green Gram (Moong)(Whole),Green (Whole),FAQ,4521,4711,4711,20-Jan-11
471,Bangalore,Bangalore,Green Gram (Moong)(Whole),Green (Whole),FAQ,4500,6200,5000,20-Jan-11
750,Bidar,Bidar,Green Gram (Moong)(Whole),Green (Whole),FAQ,2900,3795,3795,20-Jan-11
943,Dharwad,Dharwar,Green Gram (Moong)(Whole),Green (Whole),FAQ,4120,4235,4120,20-Jan-11
