Sl no.,District Name,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
4744,Pune,5800,6000,5950
4745,Pune,5900,6300,6150
4746,Pune,5900,6300,6150
4747,Pune,5600,6200,5950
4748,Pune,5600,6500,6050
4749,Pune,5600,6500,6050
4750,Pune,5600,6500,6050
4751,Pune,5700,6500,6100
4752,Pune,5675,6500,6150
4753,Pune,5700,6400,6150
4754,Pune,5700,6400,6050
4755,Pune,5600,6500,6100
4756,Pune,5600,6500,6100
4757,Pune,6000,6800,6450
4758,Pune,5800,6500,6200
4759,Pune,5700,6500,6150
4760,Pune,5700,6500,6150
4761,Pune,5700,6200,6000
4762,Pune,5700,6500,6150
4763,Pune,6000,6700,6450
4764,Pune,6000,6500,6500
4765,Pune,6000,7000,6550
4766,Pune,6300,7000,6700
4767,Pune,6000,7000,6600
4768,Pune,5600,7000,6350
4769,Pune,5600,7000,6350
4770,Pune,5800,7000,6500
4771,Pune,5900,6800,6400
4772,Pune,5600,6000,5850
4773,Pune,6000,7000,6550
4774,Pune,6000,7000,6550
4775,Pune,6100,6300,6250
4776,Pune,5650,6000,5900
4777,Pune,5700,6100,5950
4778,Pune,5700,6100,6000
4779,Pune,5700,6100,6000
4780,Pune,5700,6100,5950
4781,Pune,5750,6000,5900
4782,Pune,5600,6000,5850
4783,Pune,5700,6000,5900
4784,Pune,5700,6000,5900
4785,Pune,5700,6000,5850
4786,Pune,5700,6000,5900
4787,Pune,5700,6000,5900
4788,Pune,5700,6400,6100
4789,Pune,5800,6400,6150
4790,Pune,5600,6500,6150
4791,Pune,5700,6000,5900
4792,Pune,5700,6000,5900
4793,Pune,5600,6000,5900
4794,Pune,5600,6000,5950
4795,Pune,5600,6000,5850
4796,Pune,5600,6000,5850
4797,Pune,5600,6000,5850
4798,Pune,5600,6500,6100
4799,Pune,5600,6500,6100
4800,Pune,5750,6000,5900
4801,Pune,5600,6500,6100
4802,Pune,5600,6500,6100
4803,Pune,5800,6000,5950
4804,Pune,5600,6000,5900
4805,Pune,5650,6000,5900
4806,Pune,5650,5800,5800
4807,Pune,5650,6300,6000
4808,Pune,5650,6300,6000
4809,Pune,5650,6500,6100
4810,Pune,5650,6200,6000
4811,Pune,5700,6000,5900
4812,Pune,5650,6000,5900
4813,Pune,5650,6000,5900
4814,Pune,5600,6200,5950
4815,Pune,5800,6200,6150
4816,Pune,5800,6200,6100
4817,Pune,5800,6200,6100
4818,Pune,5800,6200,6050
4819,Pune,5800,6000,5900
4820,Pune,5650,6000,5850
4821,Pune,5700,6000,5860
4822,Pune,5800,6000,5900
4823,Pune,5700,6000,5900
4824,Pune,5900,6000,5950
4825,Pune,5800,5900,5850
4826,Pune,5700,6000,5850
4827,Pune,5700,6100,5950
4828,Pune,5700,6100,5900
4829,Pune,5600,6000,5850
4830,Pune,5600,6000,5800
4831,Pune,5600,6000,5850
4832,Pune,5900,6600,6300
4833,Pune,5600,6000,5850
4834,Pune,5600,6000,5850
4835,Pune,5600,6000,5850
4836,Pune,5700,6000,5900
4837,Pune,5650,6100,5900
4838,Pune,5600,6000,5850
4839,Pune,6200,6400,6350
4840,Pune,5600,6000,5850
4841,Pune,5600,6500,6100
4842,Pune,5700,6000,5900
4843,Pune,5900,6200,6100
4844,Pune,5850,6000,6000
4845,Pune,5600,6000,5850
4846,Pune,5700,6000,5900
4847,Pune,5600,6000,5850
4848,Pune,5600,6000,5850
4849,Pune,5600,6000,5750
4850,Pune,5600,6000,5850
4851,Pune,5600,6000,5850
4852,Pune,6000,7000,6600
4853,Pune,6000,6500,6300
4854,Pune,6000,6500,6300
4855,Pune,5600,6200,6000
4856,Pune,5600,6000,5900
4857,Pune,5700,6000,5950
4858,Pune,5600,6200,6100
4859,Pune,5900,6000,6000
4860,Pune,5900,6200,6100
4861,Pune,5600,6000,5850
4862,Pune,5600,6000,5850
4863,Pune,5600,6000,5850
4864,Pune,5600,5950,5850
4865,Pune,5700,6300,6100
4866,Pune,5700,6300,6100
4867,Pune,5700,6000,5900
4868,Pune,5700,6200,6000
4869,Pune,5700,6000,5900
4870,Pune,5800,6200,6100
4871,Pune,6100,6400,6300
4872,Pune,6100,6400,6300
4873,Pune,6000,6500,6300
4874,Pune,5800,6100,5950
4875,Pune,5600,6100,5900
4876,Pune,5600,5850,5750
4877,Pune,5600,6100,5950
4878,Pune,6000,6100,6075
4879,Pune,5800,6200,6100
4880,Pune,5600,6200,5950
4881,Pune,5600,6200,5950
4882,Pune,5600,6200,5950
4883,Pune,5600,6100,5900
4884,Pune,5600,6200,5950
4885,Pune,5600,6200,5950
4886,Pune,5600,6000,5900
4887,Pune,5600,6000,5850
4888,Pune,5700,6000,5900
4889,Pune,5600,6000,5850
4890,Pune,5600,6000,5850
4891,Pune,5900,6300,6150
4892,Pune,5700,6500,6200
4893,Pune,5800,6500,6200
4894,Pune,5800,6100,6000
4895,Pune,5800,6100,6000
4896,Pune,5600,6000,5850
4897,Pune,5800,6200,6100
4898,Pune,6000,6200,6150
4899,Pune,5800,6400,6150
4900,Pune,5800,6300,6100
4901,Pune,5650,6000,5875
4902,Pune,5600,6000,5850
4903,Pune,5600,6300,5950
4904,Pune,5600,6000,5900
4905,Pune,5600,6000,5900
4906,Pune,5700,6200,6000
4907,Pune,6000,6200,6150
4908,Pune,5600,6200,5950
4909,Pune,5600,6000,5900
4910,Pune,5800,6300,6100
4911,Pune,5750,6150,6000
4912,Pune,5700,6100,5950
4913,Pune,5600,6000,5900
4914,Pune,5800,6200,6100
4915,Pune,5600,6000,5900
4916,Pune,5600,6200,5950
4917,Pune,5850,6100,6000
4918,Pune,5800,6000,5950
4919,Pune,5800,6000,5950
4920,Pune,5700,6000,5900
4921,Parbhani,4350,4350,4350
4922,Parbhani,4690,4690,4690
4923,Yavatmal,4000,5530,4710
4924,Yavatmal,3880,5480,4525
4925,Yavatmal,3585,5445,4700
4926,Yavatmal,3525,5470,4500
4927,Yavatmal,3055,5610,4815
4928,Ahmednagar,4900,5000,4950
4929,Ahmednagar,4800,5000,4900
4930,Ahmednagar,4200,5200,4950
4931,Ahmednagar,4700,5200,4950
4932,Ahmednagar,5100,5400,5285
4933,Ahmednagar,5000,5300,5150
4934,Ahmednagar,4600,5400,5150
4935,Ahmednagar,5000,5300,5150
4936,Ahmednagar,4400,5200,4900
4937,Ahmednagar,4000,5100,4700
4938,Ahmednagar,4000,5000,4600
4939,Ahmednagar,4200,5000,4600
4940,Ahmednagar,4700,5000,4800
4941,Ahmednagar,4250,4800,4525
4942,Ahmednagar,4000,5000,4600
4943,Ahmednagar,4400,4855,4627
4944,Ahmednagar,4200,4951,4600
4945,Ahmednagar,4600,5000,4700
4946,Ahmednagar,4300,5000,4650
4947,Ahmednagar,4300,5000,4700
4948,Ahmednagar,4400,5040,4720
4949,Ahmednagar,4457,5076,4850
4950,Ahmednagar,4600,5100,4800
4951,Ahmednagar,4500,5100,4800
4952,Ahmednagar,4700,5200,4950
4953,Ahmednagar,4400,5300,4850
4954,Ahmednagar,4600,5400,5150
4955,Ahmednagar,4600,5400,5000
4956,Ahmednagar,4600,5300,5000
4957,Ahmednagar,4500,5555,5027
4958,Ahmednagar,4350,5220,4800
4959,Ahmednagar,4480,5000,4625
4960,Ahmednagar,4501,5151,4826
4961,Ahmednagar,4800,5591,5300
4962,Ahmednagar,4100,5550,5300
4963,Ahmednagar,4302,5551,5450
4964,Ahmednagar,5100,5567,5333
4965,Ahmednagar,4600,5581,5390
4966,Ahmednagar,5443,5521,5482
4967,Ahmednagar,5400,5576,5576
4968,Ahmednagar,5100,5400,5250
4969,Ahmednagar,4850,5376,5113
4970,Vashim,4795,5005,4900
4971,Vashim,5000,5435,5215
4972,Vashim,4275,4500,4400
4973,Vashim,5000,5300,5150
4974,Vashim,4220,4765,4500
4975,Vashim,5030,5400,5200
4976,Vashim,5030,5400,5200
4977,Vashim,5030,5305,5150
4978,Vashim,4900,5300,5100
4979,Vashim,5150,5430,5300
4980,Vashim,5100,5595,5350
4981,Vashim,5000,5300,5150
4982,Vashim,4295,4510,4400
4983,Vashim,4225,4620,4450
4984,Vashim,4800,5250,5025
4985,Vashim,4005,4445,4250
4986,Vashim,4995,5230,5100
4987,Vashim,5195,5520,5350
4988,Vashim,5000,5600,5300
4989,Vashim,4950,5700,5355
4990,Vashim,4975,5680,5350
4991,Vashim,5235,5600,5400
4992,Vashim,5285,5600,5450
4993,Vashim,5285,5600,5450
4994,Vashim,4805,5325,5050
4995,Vashim,4700,5280,5000
4996,Vashim,4775,5005,4900
4997,Vashim,4900,5200,5050
4998,Vashim,4990,5235,5100
4999,Vashim,4775,5000,4900
5000,Vashim,4465,5125,4800
5001,Vashim,4395,4875,4650
5002,Vashim,4395,4955,4700
5003,Vashim,3955,5130,4500
5004,Vashim,3625,5300,4500
5005,Vashim,4300,4935,4600
5006,Vashim,4875,5100,5000
5007,Vashim,4725,5005,4850
5008,Vashim,4435,4715,4550
5009,Dhule,2351,2351,2351
5010,Ahmednagar,5000,5000,5000
5011,Ahmednagar,3500,3500,3500
5012,Ahmednagar,3500,3600,3550
5013,Ahmednagar,3380,3600,3490
5014,Sangli,5575,6300,5938
5015,Sangli,7000,8000,7500
5016,Sangli,5575,6500,6038
5017,Sangli,5575,6500,6038
5018,Sangli,5575,6500,6038
5019,Sangli,5575,6500,6038
5020,Sangli,5575,6500,6038
5021,Sangli,5575,6500,6038
5022,Sangli,5575,6500,6038
5023,Sangli,5575,6000,5788
5024,Sangli,6000,7000,6500
5025,Sangli,5575,6000,5788
5026,Sangli,5575,6500,6000
5027,Sangli,5575,6000,5788
5028,Sangli,5575,6200,5888
5029,Sangli,5575,6000,5788
5030,Sangli,5575,6500,6038
5031,Sangli,5575,6200,5888
5032,Sangli,5575,6500,6038
5033,Sangli,5575,6000,5788
5034,Sangli,5575,6500,6038
5035,Sangli,5575,6000,5788
5036,Sangli,5575,6500,6038
5037,Sangli,5575,6000,5788
5038,Sangli,5575,6400,5988
5039,Sangli,5575,6500,6038
5040,Sangli,5575,6400,5988
5041,Sangli,5575,6100,5838
5042,Sangli,5575,6000,5788
5043,Sangli,5575,6800,6188
5044,Sangli,5575,6200,5588
5045,Sangli,5575,6500,6038
5046,Sangli,5575,6500,6038
5047,Sangli,5575,6500,6038
5048,Sangli,5575,6500,6038
5049,Sangli,5575,6500,6038
5050,Sangli,5575,6500,6038
5051,Sangli,5575,6000,5788
5052,Sangli,5575,6300,5938
5053,Sangli,5575,6000,5788
5054,Sangli,5575,6000,5788
5055,Sangli,5600,6000,5800
5056,Sangli,5600,6000,5800
5057,Sangli,5600,6000,5800
5058,Sangli,5600,6000,5800
5059,Sangli,5600,6200,5900
5060,Sangli,5600,6000,5800
5061,Sangli,5600,6200,5900
5062,Sangli,5600,6200,5900
5063,Sangli,5600,6000,5800
5064,Sangli,5600,6000,5800
5065,Sangli,5600,6200,5900
5066,Sangli,5600,6500,6050
5067,Sangli,5600,6000,5800
5068,Sangli,5600,6000,5800
5069,Sangli,5600,6000,5800
5070,Sangli,5600,6000,5800
5071,Sangli,5600,6400,6000
5072,Sangli,5600,6000,5800
5073,Sangli,5600,6000,5800
5074,Sangli,5575,6000,5788
5075,Sangli,5600,6200,5900
5076,Sangli,5600,6200,5900
5077,Sangli,5600,6000,5800
5078,Sangli,5600,6000,5800
5079,Sangli,5600,6000,5800
5080,Sangli,5600,6200,5900
5081,Sangli,5600,6000,5800
5082,Sangli,5575,6500,6038
5083,Sangli,5600,6000,5800
5084,Sangli,5600,6000,5800
5085,Sangli,5600,6000,5800
5086,Sangli,5600,6000,5800
5087,Sangli,5600,6200,5900
5088,Sangli,5600,6000,5800
5089,Sangli,5600,6000,5800
5090,Sangli,5600,6500,6000
5091,Sangli,5600,6000,5800
5092,Sangli,5600,6500,6050
5093,Sangli,5600,6000,5800
5094,Sangli,5600,6000,5800
5095,Buldhana,4500,5500,5300
5096,Buldhana,4400,5000,4800
5097,Buldhana,5100,5200,5150
5098,Buldhana,4000,5000,4800
5099,Buldhana,4500,5050,4800
5100,Buldhana,4800,5100,4950
5101,Buldhana,4800,5001,4900
5102,Buldhana,4500,5100,5000
5103,Buldhana,4500,4900,4750
5104,Buldhana,4500,5105,5000
5105,Buldhana,4800,4925,4900
5106,Buldhana,4600,4910,4850
5107,Buldhana,4500,5005,4850
5108,Buldhana,3200,4750,4500
5109,Nashik,4251,5600,5200
5110,Nashik,4300,5253,5090
5111,Nashik,3000,5605,5300
5112,Nashik,4201,5651,5301
5113,Nashik,3501,5651,5301
5114,Nashik,4200,5420,5201
5115,Nashik,4900,5601,5325
5116,Nashik,3400,5451,5225
5117,Nashik,5000,5651,5251
5118,Nashik,5170,5770,5300
5119,Nashik,5050,5740,5338
5120,Nashik,4000,5670,5150
5121,Nashik,5000,5401,5251
5122,Nashik,4850,5601,5325
5123,Nashik,5000,5650,5351
5124,Nashik,4000,5685,5525
5125,Nashik,5000,5890,5550
5126,Nashik,4800,5700,5340
5127,Nashik,5000,5851,5411
5128,Nashik,5000,5801,5540
5129,Nashik,5000,5825,5451
5130,Nashik,4971,5699,5301
5131,Nashik,4999,5695,5350
5132,Nashik,5000,5735,5450
5133,Nashik,5001,5700,5512
5134,Nashik,5000,5800,5450
5135,Nashik,5000,5795,5506
5136,Nashik,5000,5791,5525
5137,Nashik,5200,6111,5525
5138,Nashik,5125,5881,5656
5139,Nashik,5000,5600,5350
5140,Nashik,5100,5840,5450
5141,Nashik,4950,5701,5300
5142,Nashik,4880,5495,5250
5143,Nashik,4900,5460,5251
5144,Nashik,4900,5551,5251
5145,Nashik,4800,5490,5125
5146,Nashik,4500,5450,5151
5147,Nashik,4701,5401,5301
5148,Parbhani,4578,4578,4578
5149,Parbhani,4101,4500,4350
5150,Parbhani,4500,4500,4500
5151,Parbhani,4060,4060,4060
5152,Parbhani,4225,4225,4225
5153,Parbhani,4225,4225,4225
5154,Parbhani,4570,4570,4570
5155,Parbhani,4500,4500,4500
5156,Parbhani,3700,3891,3800
5157,Parbhani,4000,4281,4141
5158,Parbhani,4100,4350,4215
5159,Parbhani,4200,4300,4200
5160,Parbhani,4000,4360,4200
5161,Parbhani,5000,5000,5000
5162,Parbhani,2000,4485,2000
5163,Hingoli,3200,4500,4250
5164,Hingoli,4200,4900,4550
5165,Hingoli,5001,5001,5001
5166,Hingoli,4000,4400,4250
5167,Hingoli,3900,4100,4000
5168,Hingoli,3800,4800,4500
5169,Hingoli,4000,4400,4250
5170,Hingoli,4200,4651,4450
5171,Hingoli,4000,4400,4300
5172,Hingoli,4000,4500,4400
5173,Hingoli,4000,4500,4350
5174,Hingoli,3500,4375,3800
5175,Hingoli,4000,4700,4400
5176,Hingoli,3800,4500,4000
5177,Hingoli,4000,4475,4400
5178,Hingoli,3500,4200,4000
5179,Hingoli,4000,4700,4500
5180,Hingoli,4500,4800,4650
5181,Hingoli,4000,4600,4400
5182,Hingoli,4500,4900,4700
5183,Hingoli,4000,4675,4500
5184,Hingoli,4500,4725,4600
5185,Hingoli,4400,4700,4600
5186,Hingoli,4200,4800,4600
5187,Hingoli,4500,4850,4600
5188,Hingoli,4500,4650,4600
5189,Hingoli,4500,4925,4700
5190,Hingoli,4500,5000,4700
5191,Hingoli,4400,4875,4550
5192,Hingoli,4500,5000,4500
5193,Hingoli,4200,5000,4600
5194,Hingoli,4500,4625,4550
5195,Hingoli,4500,5000,4800
5196,Hingoli,4200,4450,4350
5197,Nandurbar,2200,2200,2200
5198,Nandurbar,4180,4700,4311
5199,Nandurbar,4300,4300,4300
5200,Nandurbar,4501,4501,4501
5201,Nandurbar,4461,5335,4860
5202,Nandurbar,4751,5225,4967
5203,Nandurbar,4651,5370,5299
5204,Nandurbar,4000,5400,5100
5205,Nandurbar,4604,5262,5000
5206,Nandurbar,4881,5100,4901
5207,Nandurbar,4501,5212,5100
5208,Nandurbar,4200,5201,5000
5209,Nandurbar,3912,5177,4852
5210,Nandurbar,4600,5231,5000
5211,Nandurbar,3827,4730,4383
5212,Nandurbar,3000,4800,4800
5213,Nandurbar,4100,5351,4600
5214,Nandurbar,4354,5472,4700
5215,Nandurbar,4400,5511,5000
5216,Nandurbar,2500,5451,5000
5217,Nandurbar,4176,5540,4951
5218,Nandurbar,3000,5275,4800
5219,Nandurbar,3741,5312,4881
5220,Nandurbar,3075,5366,5000
5221,Nandurbar,3900,5371,4900
5222,Nandurbar,3700,5400,4800
5223,Nandurbar,3700,5525,5000
5224,Nandurbar,4721,4721,4721
5225,Nandurbar,2000,4680,4571
5226,Nandurbar,4600,4600,4600
5227,Nandurbar,4600,4771,4651
5228,Nandurbar,4700,4851,4700
5229,Nandurbar,4950,5025,5000
5230,Nandurbar,5030,5030,5030
5231,Nandurbar,4900,5021,5011
5232,Nandurbar,4800,5000,4900
5233,Nandurbar,5000,5025,5025
5234,Buldhana,4900,5500,5300
5235,Buldhana,5250,5550,5350
5236,Buldhana,4900,5400,5300
5237,Buldhana,4900,5400,5250
5238,Buldhana,4800,5415,5300
5239,Buldhana,4900,5500,5300
5240,Buldhana,5350,5700,5525
5241,Buldhana,5000,5400,5200
5242,Buldhana,5200,5400,5300
5243,Buldhana,5000,5400,5300
5244,Buldhana,4900,5445,5300
5245,Buldhana,4900,5450,5300
5246,Buldhana,5175,5480,5300
5247,Buldhana,4900,5550,5225
5248,Buldhana,5000,5500,5300
5249,Buldhana,5000,5805,5500
5250,Buldhana,4800,5500,5350
5251,Buldhana,4800,5525,5325
5252,Buldhana,4500,5555,5250
5253,Buldhana,5100,5600,5350
5254,Buldhana,5000,5655,5450
5255,Buldhana,5000,5500,5250
5256,Buldhana,5000,5600,5450
5257,Buldhana,5150,5700,5425
5258,Buldhana,4850,5500,5400
5259,Buldhana,5000,5605,5400
5260,Buldhana,5000,5620,5400
5261,Buldhana,5000,5625,5450
5262,Buldhana,5000,5750,5375
5263,Buldhana,5000,5600,5350
5264,Buldhana,5000,5570,5300
5265,Buldhana,5000,5475,5200
5266,Buldhana,4850,5500,5175
5267,Buldhana,5000,5725,5360
5268,Buldhana,5000,5765,5450
5269,Buldhana,5000,5525,5350
5270,Buldhana,5000,5650,5325
5271,Buldhana,5000,5450,5250
5272,Buldhana,5000,5455,5350
5273,Buldhana,5000,5500,5350
5274,Buldhana,5000,5400,5200
5275,Buldhana,5000,5380,5190
5276,Buldhana,4850,5355,5150
5277,Buldhana,5000,5360,5200
5278,Buldhana,5000,5250,5125
5279,Buldhana,5000,5310,5200
5280,Buldhana,4800,5380,5200
5281,Buldhana,4850,5460,5350
5282,Buldhana,4850,5550,5225
5283,Buldhana,4950,5550,5250
5284,Buldhana,5000,5570,5300
5285,Buldhana,4950,5500,5225
5286,Buldhana,4850,5375,5075
5287,Buldhana,4700,5445,5050
5288,Buldhana,4550,5175,4850
5289,Buldhana,4450,5150,4900
5290,Buldhana,4550,5150,4875
5291,Buldhana,4550,5300,4900
5292,Buldhana,4550,5150,4850
5293,Buldhana,4550,5200,4875
5294,Buldhana,4850,5200,4950
5295,Buldhana,4800,5225,4900
5296,Buldhana,4675,5150,4850
5297,Buldhana,4400,5100,4900
5298,Buldhana,4900,5100,5000
5299,Buldhana,4550,5100,4850
5300,Buldhana,4250,5100,4800
5301,Buldhana,4250,5100,4800
5302,Buldhana,4200,5100,4850
5303,Buldhana,4550,5100,4850
5304,Buldhana,4250,5100,4850
5305,Buldhana,4800,5100,4950
5306,Buldhana,4450,5100,4850
5307,Buldhana,4300,5100,4750
5308,Buldhana,4500,5200,4800
5309,Buldhana,4450,5150,4750
5310,Buldhana,4250,5150,4750
5311,Buldhana,4100,5225,4750
5312,Buldhana,4200,5255,4850
5313,Buldhana,3900,5215,4750
5314,Buldhana,4900,5425,5000
5315,Buldhana,4300,4825,4500
5316,Buldhana,4150,4650,4400
5317,Buldhana,3750,4300,4025
5318,Buldhana,4000,4761,4300
5319,Buldhana,3100,3405,3200
5320,Buldhana,3640,4000,3850
5321,Buldhana,4000,4430,4200
5322,Buldhana,3950,4200,4000
5323,Buldhana,4000,4550,4200
5324,Buldhana,4200,4785,4400
5325,Buldhana,3950,4685,4300
5326,Buldhana,4000,4900,4400
5327,Buldhana,4150,4880,4500
5328,Buldhana,4150,4700,4200
5329,Buldhana,4000,4200,4100
5330,Buldhana,3850,4005,3900
5331,Buldhana,3850,4205,4000
5332,Buldhana,3500,4000,3600
5333,Buldhana,4000,4850,4400
5334,Buldhana,4000,4535,4200
5335,Buldhana,4000,4425,4200
5336,Buldhana,4250,4995,4500
5337,Buldhana,4000,4650,4400
5338,Buldhana,4000,4700,4300
5339,Buldhana,3950,4350,4000
5340,Buldhana,4000,4320,4100
5341,Buldhana,4000,4500,4200
5342,Buldhana,3600,4105,3950
5343,Buldhana,3850,4100,3900
5344,Buldhana,3850,4800,4250
5345,Buldhana,4000,4500,4300
5346,Buldhana,4000,4400,4200
5347,Buldhana,4000,4250,4100
5348,Buldhana,4000,4400,4200
5349,Buldhana,3850,4345,4000
5350,Buldhana,3850,4300,4000
5351,Buldhana,4150,4400,4200
5352,Buldhana,4000,4500,4200
5353,Buldhana,3600,4105,3800
5354,Buldhana,4150,4400,4200
5355,Buldhana,4000,4500,4200
5356,Buldhana,4100,4525,4300
5357,Buldhana,4000,4505,4200
5358,Buldhana,3700,4515,4000
5359,Buldhana,4150,4425,4200
5360,Buldhana,4000,4600,4300
5361,Buldhana,3850,4350,4100
5362,Buldhana,4000,4500,4200
5363,Buldhana,3850,4350,4100
5364,Buldhana,4000,4400,4200
5365,Buldhana,4000,4405,4200
5366,Buldhana,4250,4620,4450
5367,Buldhana,3700,4500,4100
5368,Buldhana,4000,4880,4400
5369,Buldhana,4250,4850,4500
5370,Buldhana,3950,4595,4300
5371,Buldhana,3500,4550,4000
5372,Buldhana,4150,4855,4500
5373,Ahmednagar,4200,4300,4300
5374,Ahmednagar,4000,4000,4000
5375,Ahmednagar,4700,5000,5000
5376,Ahmednagar,5000,5000,5000
5377,Ahmednagar,4500,5100,5100
5378,Ahmednagar,4700,5000,5000
5379,Dhule,3903,4801,4260
5380,Dhule,3700,6975,3900
5381,Dhule,3501,4661,4351
5382,Dhule,3000,6975,4071
5383,Dhule,3401,6975,4713
5384,Dhule,3800,6975,4470
5385,Dhule,2500,6975,4800
5386,Dhule,3000,6975,5500
5387,Dhule,3554,6975,5151
5388,Dhule,3876,6975,4800
5389,Dhule,3501,6975,4401
5390,Dhule,3900,6975,4599
5391,Dhule,3500,6975,4752
5392,Dhule,3501,4352,4080
5393,Dhule,3690,6975,4031
5394,Dhule,3750,5400,4515
5395,Dhule,2500,6301,4512
5396,Dhule,2800,6400,4400
5397,Dhule,3200,5611,4500
5398,Dhule,3500,5601,4400
5399,Dhule,2551,4600,4200
5400,Dhule,4001,6300,4643
5401,Dhule,3400,5500,4800
5402,Dhule,3401,6371,4700
5403,Dhule,4250,6000,4781
5404,Dhule,3876,6000,4741
5405,Dhule,3600,5301,4660
5406,Dhule,3799,5400,4400
5407,Dhule,3000,4700,4525
5408,Dhule,3200,4876,4457
5409,Dhule,3611,5776,4521
5410,Dhule,3100,5441,4500
5411,Dhule,4050,4400,4100
5412,Dhule,3001,4700,4000
5413,Dhule,3750,5175,4591
5414,Dhule,3100,6180,5050
5415,Dhule,3300,5750,4876
5416,Dhule,2300,5899,5051
5417,Dhule,2700,5301,4600
5418,Dhule,2700,5500,5000
5419,Dhule,3600,5099,4150
5420,Dhule,3500,5151,4811
5421,Dhule,3099,5651,5225
5422,Dhule,3912,5561,5200
5423,Dhule,3000,5500,5000
5424,Dhule,3605,4201,4200
5425,Dhule,4575,4712,4640
5426,Dhule,4200,4500,4320
5427,Dhule,4175,4599,4550
5428,Dhule,4612,4612,4612
5429,Dhule,3876,4591,4376
5430,Dhule,2500,5000,4590
5431,Dhule,3600,4600,4500
5432,Dhule,4500,4650,4550
5433,Dhule,4400,4699,4501
5434,Dhule,3850,4600,4500
5435,Dhule,4001,4641,4401
5436,Dhule,4099,4580,4499
5437,Dhule,2000,4850,4575
5438,Dhule,2600,4699,4551
5439,Dhule,4000,4700,4551
5440,Dhule,3650,4791,4650
5441,Dhule,3350,4750,4601
5442,Dhule,4650,4751,4711
5443,Dhule,3401,4800,4700
5444,Dhule,4300,4851,4800
5445,Dhule,4700,4977,4851
5446,Dhule,4731,4951,4880
5447,Dhule,4611,5020,4900
5448,Dhule,4242,5026,4875
5449,Dhule,3851,5026,4900
5450,Dhule,4601,5051,4875
5451,Dhule,4700,5041,4951
5452,Dhule,4000,5081,4801
5453,Dhule,4500,5250,5000
5454,Dhule,4300,5230,5100
5455,Dhule,5051,5100,5100
5456,Dhule,3000,5200,5000
5457,Dhule,2811,5351,5250
5458,Dhule,4850,5152,5000
5459,Dhule,3200,4600,3601
5460,Dhule,3651,3651,3651
5461,Dhule,3100,3700,3400
5462,Dhule,3351,4026,3599
5463,Dhule,2450,4190,3700
5464,Dhule,3401,4700,3500
5465,Dhule,3301,3951,3791
5466,Dhule,3301,3900,3900
5467,Dhule,3411,4376,3620
5468,Pune,5200,5600,5200
5469,Pune,5050,5300,5100
5470,Pune,3600,4700,4100
5471,Pune,4700,4700,4700
5472,Pune,3800,3800,3800
5473,Ahmednagar,4250,4751,4550
5474,Ahmednagar,4100,4500,4300
5475,Ahmednagar,4000,4600,4350
5476,Ahmednagar,4500,4850,4650
5477,Ahmednagar,4201,4600,4400
5478,Ahmednagar,4500,4850,4600
5479,Ahmednagar,4351,5100,4850
5480,Ahmednagar,4500,5200,4750
5481,Ahmednagar,4500,4900,4700
5482,Ahmednagar,4400,5525,4600
5483,Ahmednagar,4351,5125,4795
5484,Ahmednagar,4700,5100,4900
5485,Ahmednagar,4871,5200,5000
5486,Aurangabad,4800,4800,4800
5487,Aurangabad,4900,5000,5000
5488,Aurangabad,4500,5000,5000
5489,Aurangabad,5000,5100,5050
5490,Aurangabad,5000,5000,5000
5491,Aurangabad,5000,5100,5050
5492,Aurangabad,4600,4800,4800
5493,Aurangabad,4600,4800,4700
5494,Aurangabad,4000,5000,4500
5495,Aurangabad,5000,5200,5100
5496,Aurangabad,4700,5299,5100
5497,Aurangabad,4700,5025,5025
5498,Aurangabad,5001,5300,5300
5499,Aurangabad,4901,4901,4901
5500,Aurangabad,4299,5000,4600
5501,Aurangabad,3100,5000,4999
5502,Aurangabad,3000,5000,4500
5503,Aurangabad,3100,5400,4300
5504,Aurangabad,4001,5000,4600
5505,Aurangabad,4000,4905,4425
5506,Aurangabad,3700,5000,4500
5507,Aurangabad,3000,4500,3900
5508,Aurangabad,4400,5100,5100
5509,Aurangabad,3650,4750,4550
5510,Buldhana,3750,4750,4560
5511,Buldhana,3650,5000,4550
5512,Buldhana,4250,5150,4550
5513,Buldhana,4150,5100,4750
5514,Buldhana,4100,5100,4500
5515,Buldhana,3750,5100,4900
5516,Buldhana,3750,5250,4750
5517,Buldhana,4150,5150,4950
5518,Buldhana,4100,5200,4700
5519,Buldhana,4600,5100,4900
5520,Buldhana,4550,5050,4750
5521,Buldhana,4700,5100,4850
5522,Buldhana,4550,5325,5150
5523,Buldhana,4750,5250,5150
5524,Buldhana,4800,5150,5050
5525,Buldhana,4950,5225,5100
5526,Buldhana,5100,5800,5300
5527,Nashik,5130,5501,5430
5528,Nashik,4000,5470,5400
5529,Nashik,5301,5540,5500
5530,Nashik,5100,5500,5400
5531,Nashik,5050,5491,5300
5532,Nashik,5000,5406,5300
5533,Nashik,5200,5450,5350
5534,Nashik,5175,5400,5350
5535,Nashik,5400,5502,5440
5536,Nashik,5290,5480,5380
5537,Nashik,3200,5580,5400
5538,Nashik,4500,5680,5550
5539,Nashik,5576,5700,5650
5540,Nashik,5100,5640,5500
5541,Nashik,5476,5651,5600
